Model,Scaler,FS Tech,FS Ratio,OV Tech,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
AB,MaxAbs,,50,SMOTE,152.0000000001,15.0000000001,34.0000000001,37.0000000001,0.9101796407180717,0.8172043010749278,0.8611898016993075,0.7941176470596638,0.7115384615376479,0.8188459704179237,0.9101796407180717,0.8172043010749278,0.8611898016993075,0.7941176470583293,0.7115384615376479,0.8188459704176569,[0.21848739 0.78151261],[ 52 186],0.9101796407180717,0.8172043010749278,0.8611898016993075,0.7941176470596638,0.7115384615376479,0.8188459704179237
AB,MaxAbs,,50,,172.0000000001,29.0000000001,14.0000000001,23.0000000001,0.8557213930344719,0.9247311827952422,0.888888888888487,0.8193277310932772,0.4423076923079142,0.7861953776238784,0.8557213930344719,0.9247311827952422,0.888888888888487,0.8193277310919004,0.4423076923079142,0.786195377623603,[0.21848739 0.78151261],[ 52 186],0.8557213930344719,0.9247311827952422,0.888888888888487,0.8193277310932772,0.4423076923079142,0.7861953776238784
ETs,MaxAbs,RFE,50,,161.0000000001,31.0000000001,25.0000000001,21.0000000001,0.838541666666314,0.8655913978490694,0.8518518518514796,0.7647058823537815,0.40384615384652367,0.7449073905134336,0.838541666666314,0.8655913978490694,0.8518518518514796,0.7647058823524964,0.40384615384652367,0.7449073905131766,[0.21848739 0.78151261],[ 52 186],0.838541666666314,0.8655913978490694,0.8518518518514796,0.7647058823537815,0.40384615384652367,0.7449073905134336
ETs,MaxAbs,RFE,50,,169.0000000001,30.0000000001,17.0000000001,22.0000000001,0.849246231155428,0.9086021505371951,0.8779220779216853,0.8025210084042016,0.42307692307721895,0.7722736782191457,0.849246231155428,0.9086021505371951,0.8779220779216853,0.802521008402853,0.42307692307721895,0.7722736782188762,[0.21848739 0.78151261],[ 52 186],0.8492462311554279,0.9086021505371951,0.8779220779216852,0.8025210084042016,0.423076923077219,0.7722736782191457
ETs,MaxAbs,RFE,50,,166.0000000001,31.0000000001,20.0000000001,21.0000000001,0.8426395939082816,0.8924731182791479,0.866840731070113,0.7857142857151259,0.40384615384652367,0.7583027765638384,0.8426395939082816,0.8924731182791479,0.866840731070113,0.7857142857138055,0.40384615384652367,0.7583027765635744,[0.21848739 0.78151261],[ 52 186],0.8426395939082816,0.8924731182791479,0.866840731070113,0.7857142857151259,0.40384615384652367,0.7583027765638384
ETs,,RFE,50,,166.0000000001,27.0000000001,20.0000000001,25.0000000001,0.8601036269426321,0.8924731182791479,0.8759894459098935,0.8025210084042016,0.4807692307693047,0.7823712860610359,0.8601036269426321,0.8924731182791479,0.8759894459098935,0.802521008402853,0.4807692307693047,0.7823712860607662,[0.21848739 0.78151261],[ 52 186],0.8601036269426321,0.8924731182791479,0.8759894459098935,0.8025210084042016,0.4807692307693047,0.7823712860610359
MLP,,RFE,80,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
RF,,RFE,70,,173.0000000001,31.0000000001,13.0000000001,21.0000000001,0.8480392156859333,0.930107526881258,0.8871794871790901,0.8151260504210083,0.40384615384652367,0.7768596868027627,0.8480392156859333,0.930107526881258,0.8871794871790901,0.8151260504196385,0.40384615384652367,0.7768596868024887,[0.21848739 0.78151261],[ 52 186],0.8480392156859333,0.930107526881258,0.8871794871790901,0.8151260504210083,0.40384615384652367,0.7768596868027627
MLP,,RFE,70,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,MaxAbs,RFE,70,,182.0000000001,36.0000000001,4.0000000001,16.0000000001,0.8348623853207937,0.9784946236553995,0.900990099009504,0.831932773110084,0.3076923076930473,0.7707944377577658,0.8348623853207937,0.9784946236553995,0.900990099009504,0.8319327731086859,0.3076923076930473,0.7707944377574861,[0.21848739 0.78151261],[ 52 186],0.8348623853207937,0.9784946236553995,0.900990099009504,0.831932773110084,0.3076923076930473,0.7707944377577658
MLP,,RFE,70,,1e-10,1e-10,186.0000000001,52.0000000001,0.5,5.376344086015725e-13,1.0752688172019887e-12,0.21848739495882355,0.9999999999980769,0.34369747899170267,0.5,5.376344086015725e-13,1.0752688172019887e-12,0.21848739495845634,0.9999999999980769,0.3436974789916293,[0.21848739 0.78151261],[ 52 186],0.5,5.376344086015725e-13,1.0752688172019887e-12,0.21848739495882355,0.9999999999980769,0.34369747899170267
MLP,,RFE,80,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
RF,,RFE,70,,172.0000000001,30.0000000001,14.0000000001,22.0000000001,0.8514851485145035,0.9247311827952422,0.8865979381439314,0.8151260504210083,0.42307692307721895,0.7802034485903808,0.8514851485145035,0.9247311827952422,0.8865979381439314,0.8151260504196385,0.42307692307721895,0.7802034485901069,[0.21848739 0.78151261],[ 52 186],0.8514851485145036,0.9247311827952422,0.8865979381439314,0.8151260504210083,0.423076923077219,0.7802034485903808
MLP,,RFE,80,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
MLP,MaxAbs,RFE,70,,178.0000000001,33.0000000001,8.0000000001,19.0000000001,0.8436018957342715,0.9569892473113366,0.8967254408056455,0.8277310924378151,0.36538461538513306,0.7780864583348404,0.8436018957342715,0.9569892473113366,0.8967254408056455,0.8277310924364241,0.36538461538513306,0.7780864583345621,[0.21848739 0.78151261],[ 52 186],0.8436018957342715,0.9569892473113366,0.8967254408056455,0.8277310924378151,0.36538461538513306,0.7780864583348404
MLP,,RFE,70,,186.0000000001,52.0000000001,1e-10,1e-10,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409,0.7815126050417802,0.9999999999994624,0.8773584905656817,0.7815126050415437,1.9230769230695266e-12,0.6880767401300782,[0.21848739 0.78151261],[ 52 186],0.7815126050417802,0.9999999999994624,0.8773584905656817,0.781512605042857,1.9230769230695266e-12,0.6880767401303409
RF,MaxAbs,,80,SMOTE,159.0000000001,21.0000000001,27.0000000001,31.0000000001,0.8833333333329074,0.8548387096770379,0.8688524590159903,0.7983193277319327,0.5961538461534763,0.8002995351822688,0.8833333333329074,0.8548387096770379,0.8688524590159903,0.7983193277305911,0.5961538461534763,0.8002995351820006,[0.21848739 0.78151261],[ 52 186],0.8833333333329074,0.8548387096770379,0.8688524590159903,0.7983193277319327,0.5961538461534763,0.8002995351822688
MLP,MaxAbs,RFE,70,,177.0000000001,35.0000000001,9.0000000001,17.0000000001,0.8349056603770426,0.9516129032253209,0.8894472361805131,0.8151260504210083,0.32692307692374256,0.7636029854255255,0.8349056603770426,0.9516129032253209,0.8894472361805131,0.8151260504196385,0.32692307692374256,0.7636029854252515,[0.21848739 0.78151261],[ 52 186],0.8349056603770426,0.9516129032253209,0.8894472361805131,0.8151260504210083,0.32692307692374256,0.7636029854255255
RF,,,70,SMOTE,146.0000000001,21.0000000001,40.0000000001,31.0000000001,0.8742514970055398,0.7849462365588334,0.8271954674217256,0.7436974789924369,0.5961538461534763,0.7652489052264024,0.8742514970055398,0.7849462365588334,0.8271954674217256,0.7436974789911871,0.5961538461534763,0.7652489052261525,[0.21848739 0.78151261],[ 52 186],0.87425149700554,0.7849462365588334,0.8271954674217256,0.7436974789924369,0.5961538461534763,0.7652489052264024
RF,,,70,SMOTE,141.0000000001,21.0000000001,45.0000000001,31.0000000001,0.8703703703699132,0.7580645161287548,0.8103448275858502,0.7226890756310923,0.5961538461534763,0.7515245271738173,0.8703703703699132,0.7580645161287548,0.8103448275858502,0.7226890756298778,0.5961538461534763,0.7515245271735744,[0.21848739 0.78151261],[ 52 186],0.8703703703699132,0.7580645161287548,0.8103448275858502,0.7226890756310923,0.5961538461534763,0.7515245271738173
RF,MaxAbs,,80,SMOTE,169.0000000001,30.0000000001,17.0000000001,22.0000000001,0.849246231155428,0.9086021505371951,0.8779220779216853,0.8025210084042016,0.42307692307721895,0.7722736782191457,0.849246231155428,0.9086021505371951,0.8779220779216853,0.802521008402853,0.42307692307721895,0.7722736782188762,[0.21848739 0.78151261],[ 52 186],0.8492462311554279,0.9086021505371951,0.8779220779216852,0.8025210084042016,0.423076923077219,0.7722736782191457
RF,MaxAbs,,80,SMOTE,161.0000000001,25.0000000001,25.0000000001,27.0000000001,0.8655913978490694,0.8655913978490694,0.8655913978490694,0.7899159663873948,0.5192307692306952,0.7811841858330595,0.8655913978490694,0.8655913978490694,0.8655913978490694,0.7899159663860674,0.5192307692306952,0.7811841858327941,[0.21848739 0.78151261],[ 52 186],0.8655913978490694,0.8655913978490694,0.8655913978490694,0.7899159663873948,0.5192307692306952,0.7811841858330595
RF,MaxAbs,,80,SMOTE,158.0000000001,24.0000000001,28.0000000001,28.0000000001,0.8681318681314636,0.8494623655910222,0.8586956521735232,0.781512605042857,0.5384615384613906,0.7792528058800513,0.8681318681314636,0.8494623655910222,0.8586956521735232,0.7815126050415437,0.5384615384613906,0.7792528058797886,[0.21848739 0.78151261],[ 52 186],0.8681318681314636,0.8494623655910222,0.8586956521735232,0.781512605042857,0.5384615384613906,0.7792528058800513
RF,MaxAbs,,80,SMOTE,160.0000000001,21.0000000001,26.0000000001,31.0000000001,0.8839779005520619,0.8602150537630536,0.8719346049042268,0.8025210084042016,0.5961538461534763,0.802960482755404,0.8839779005520619,0.8602150537630536,0.8719346049042268,0.802521008402853,0.5961538461534763,0.8029604827551344,[0.21848739 0.78151261],[ 52 186],0.883977900552062,0.8602150537630536,0.8719346049042268,0.8025210084042016,0.5961538461534763,0.802960482755404
RF,MaxAbs,,80,SMOTE,160.0000000001,29.0000000001,26.0000000001,23.0000000001,0.8465608465604799,0.8602150537630536,0.8533333333329566,0.7689075630260503,0.4423076923079142,0.7542648977980908,0.8465608465604799,0.8602150537630536,0.8533333333329566,0.7689075630247582,0.4423076923079142,0.7542648977978325,[0.21848739 0.78151261],[ 52 186],0.8465608465604799,0.8602150537630536,0.8533333333329566,0.7689075630260503,0.4423076923079142,0.7542648977980908
RF,MaxAbs,PCA,80,SMOTE,156.0000000001,23.0000000001,30.0000000001,29.0000000001,0.8715083798878531,0.8387096774189907,0.8547945205475564,0.7773109243705881,0.5576923076920858,0.7800031619834148,0.8715083798878531,0.8387096774189907,0.8547945205475564,0.7773109243692818,0.5576923076920858,0.7800031619831536,[0.21848739 0.78151261],[ 52 186],0.8715083798878531,0.8387096774189907,0.8547945205475564,0.7773109243705881,0.5576923076920858,0.7800031619834148
RF,MaxAbs,PCA,80,SMOTE,157.0000000001,25.0000000001,29.0000000001,27.0000000001,0.8626373626369642,0.8440860215050064,0.8532608695648335,0.7731092436983192,0.5192307692306952,0.7704648533271637,0.8626373626369642,0.8440860215050064,0.8532608695648335,0.77310924369702,0.5192307692306952,0.7704648533269038,[0.21848739 0.78151261],[ 52 186],0.8626373626369642,0.8440860215050064,0.8532608695648335,0.7731092436983192,0.5192307692306952,0.7704648533271637
RF,MaxAbs,PCA,80,SMOTE,166.0000000001,29.0000000001,20.0000000001,23.0000000001,0.851282051281691,0.8924731182791479,0.8713910761150957,0.7941176470596638,0.4423076923079142,0.7703143170087026,0.851282051281691,0.8924731182791479,0.8713910761150957,0.7941176470583293,0.4423076923079142,0.7703143170084356,[0.21848739 0.78151261],[ 52 186],0.851282051281691,0.8924731182791479,0.8713910761150957,0.7941176470596638,0.4423076923079142,0.7703143170087026
RF,MaxAbs,PCA,80,SMOTE,161.0000000001,23.0000000001,25.0000000001,29.0000000001,0.8749999999995924,0.8655913978490694,0.8702702702698701,0.7983193277319327,0.5576923076920858,0.79337466070851,0.8749999999995924,0.8655913978490694,0.8702702702698701,0.7983193277305911,0.5576923076920858,0.7933746607082418,[0.21848739 0.78151261],[ 52 186],0.8749999999995924,0.8655913978490694,0.8702702702698701,0.7983193277319327,0.5576923076920858,0.79337466070851
RF,MaxAbs,PCA,80,SMOTE,151.0000000001,23.0000000001,35.0000000001,29.0000000001,0.8678160919536002,0.8118279569889121,0.8388888888885123,0.7563025210092436,0.5576923076920858,0.7665055533064709,0.8678160919536002,0.8118279569889121,0.8388888888885123,0.7563025210079727,0.5576923076920858,0.7665055533062166,[0.21848739 0.78151261],[ 52 186],0.8678160919536002,0.8118279569889122,0.8388888888885125,0.7563025210092436,0.5576923076920858,0.7665055533064709
RF,MaxAbs,PCA,80,SMOTE,152.0000000001,19.0000000001,34.0000000001,33.0000000001,0.8888888888884341,0.8172043010749278,0.8515406162461048,0.7773109243705881,0.6346153846148669,0.7939120230389843,0.8888888888884341,0.8172043010749278,0.8515406162461048,0.7773109243692818,0.6346153846148669,0.7939120230387231,[0.21848739 0.78151261],[ 52 186],0.8888888888884341,0.8172043010749278,0.8515406162461048,0.7773109243705881,0.6346153846148669,0.7939120230389843
RF,MaxAbs,PCA,80,SMOTE,159.0000000001,22.0000000001,27.0000000001,30.0000000001,0.878453038673615,0.8548387096770379,0.8664850136235788,0.7941176470596638,0.5769230769227811,0.7941634971913352,0.878453038673615,0.8548387096770379,0.8664850136235788,0.7941176470583293,0.5769230769227811,0.7941634971910684,[0.21848739 0.78151261],[ 52 186],0.878453038673615,0.8548387096770379,0.8664850136235788,0.7941176470596638,0.5769230769227811,0.7941634971913352
RF,MaxAbs,PCA,80,SMOTE,155.0000000001,26.0000000001,31.0000000001,26.0000000001,0.8563535911598272,0.833333333332975,0.8446866485009866,0.7605042016815124,0.5,0.7589755549350603,0.8563535911598272,0.833333333332975,0.8446866485009866,0.7605042016802345,0.5,0.7589755549348046,[0.21848739 0.78151261],[ 52 186],0.8563535911598272,0.833333333332975,0.8446866485009866,0.7605042016815124,0.5,0.7589755549350603
RF,MaxAbs,PCA,80,SMOTE,161.0000000001,29.0000000001,25.0000000001,23.0000000001,0.847368421052266,0.8655913978490694,0.8563829787230252,0.7731092436983192,0.4423076923079142,0.7569519467261188,0.847368421052266,0.8655913978490694,0.8563829787230252,0.77310924369702,0.4423076923079142,0.756951946725859,[0.21848739 0.78151261],[ 52 186],0.847368421052266,0.8655913978490694,0.8563829787230252,0.7731092436983192,0.4423076923079142,0.7569519467261188
RF,MaxAbs,PCA,80,SMOTE,160.0000000001,19.0000000001,26.0000000001,33.0000000001,0.8938547486029119,0.8602150537630536,0.8767123287667105,0.8109243697487394,0.6346153846148669,0.8152643770992565,0.8938547486029119,0.8602150537630536,0.8767123287667105,0.8109243697473767,0.6346153846148669,0.815264377098984,[0.21848739 0.78151261],[ 52 186],0.8938547486029119,0.8602150537630536,0.8767123287667105,0.8109243697487394,0.6346153846148669,0.8152643770992565
RF,MaxAbs,PCA,80,SMOTE,148.0000000001,25.0000000001,38.0000000001,27.0000000001,0.8554913294793579,0.7956989247308649,0.82451253481858,0.7352941176478991,0.5192307692306952,0.7460455351814794,0.8554913294793579,0.7956989247308649,0.82451253481858,0.7352941176466634,0.5192307692306952,0.7460455351812323,[0.21848739 0.78151261],[ 52 186],0.8554913294793578,0.7956989247308649,0.82451253481858,0.7352941176478991,0.5192307692306952,0.7460455351814794
DT,MaxAbs,PCA,80,SMOTE,153.0000000001,21.0000000001,33.0000000001,31.0000000001,0.8793103448271503,0.8225806451609435,0.8499999999996112,0.7731092436983192,0.5961538461534763,0.7842308159679001,0.8793103448271503,0.8225806451609435,0.8499999999996112,0.77310924369702,0.5961538461534763,0.7842308159676403,[0.21848739 0.78151261],[ 52 186],0.8793103448271503,0.8225806451609434,0.8499999999996111,0.7731092436983192,0.5961538461534763,0.7842308159679001
DT,MaxAbs,,80,SMOTE,146.0000000001,22.0000000001,40.0000000001,30.0000000001,0.8690476190471798,0.7849462365588334,0.8248587570617799,0.739495798320168,0.5769230769227811,0.7590542975821485,0.8690476190471798,0.7849462365588334,0.8248587570617799,0.7394957983189253,0.5769230769227811,0.7590542975819,[0.21848739 0.78151261],[ 52 186],0.8690476190471798,0.7849462365588334,0.8248587570617799,0.739495798320168,0.5769230769227811,0.7590542975821485
DT,MaxAbs,PCA,80,SMOTE,143.0000000001,30.0000000001,43.0000000001,22.0000000001,0.826589595375345,0.7688172043007863,0.7966573816152684,0.6932773109252099,0.42307692307721895,0.7016836830587657,0.826589595375345,0.7688172043007863,0.7966573816152684,0.693277310924045,0.42307692307721895,0.7016836830585327,[0.21848739 0.78151261],[ 52 186],0.826589595375345,0.7688172043007863,0.7966573816152684,0.6932773109252099,0.423076923077219,0.7016836830587657
DT,MaxAbs,PCA,80,SMOTE,141.0000000001,22.0000000001,45.0000000001,30.0000000001,0.8650306748461779,0.7580645161287548,0.8080229226357502,0.7184873949588234,0.5769230769227811,0.7453057170984575,0.8650306748461779,0.7580645161287548,0.8080229226357502,0.718487394957616,0.5769230769227811,0.7453057170982159,[0.21848739 0.78151261],[ 52 186],0.8650306748461779,0.7580645161287548,0.8080229226357502,0.7184873949588234,0.5769230769227811,0.7453057170984575
DT,MaxAbs,PCA,60,SMOTE,147.0000000001,26.0000000001,39.0000000001,26.0000000001,0.8497109826585553,0.7903225806448492,0.8189415041779177,0.7268907563033612,0.5,0.7371731647569366,0.8497109826585553,0.7903225806448492,0.8189415041779177,0.7268907563021397,0.5,0.7371731647566924,[0.21848739 0.78151261],[ 52 186],0.8497109826585553,0.7903225806448492,0.8189415041779177,0.7268907563033612,0.5,0.7371731647569366
DT,MaxAbs,PCA,60,SMOTE,137.0000000001,27.0000000001,49.0000000001,25.0000000001,0.8353658536581277,0.7365591397846919,0.7828571428568196,0.6806722689084033,0.4807692307693047,0.7032447271954695,0.8353658536581277,0.7365591397846919,0.7828571428568196,0.6806722689072594,0.4807692307693047,0.7032447271952407,[0.21848739 0.78151261],[ 52 186],0.8353658536581277,0.7365591397846919,0.7828571428568196,0.6806722689084033,0.4807692307693047,0.7032447271954695
DT,MaxAbs,PCA,60,SMOTE,143.0000000001,29.0000000001,43.0000000001,23.0000000001,0.831395348836824,0.7688172043007863,0.7988826815639118,0.6974789915974788,0.4423076923079142,0.7077763837213831,0.831395348836824,0.7688172043007863,0.7988826815639118,0.6974789915963068,0.4423076923079142,0.7077763837211486,[0.21848739 0.78151261],[ 52 186],0.831395348836824,0.7688172043007863,0.7988826815639118,0.6974789915974788,0.4423076923079142,0.7077763837213831
SGD,MaxAbs,PCA,60,SMOTE,135.0000000001,20.0000000001,51.0000000001,32.0000000001,0.8709677419350053,0.7258064516126604,0.791788856304643,0.7016806722697478,0.6153846153841716,0.7411256675012456,0.8709677419350053,0.7258064516126604,0.791788856304643,0.7016806722685687,0.6153846153841716,0.7411256675010099,[0.21848739 0.78151261],[ 52 186],0.8709677419350053,0.7258064516126604,0.791788856304643,0.7016806722697478,0.6153846153841716,0.7411256675012456
DT,MaxAbs,PCA,80,SMOTE,140.0000000001,26.0000000001,46.0000000001,26.0000000001,0.84337349397549,0.7526881720427391,0.7954545454542098,0.6974789915974788,0.5,0.7177990406139836,0.84337349397549,0.7526881720427391,0.7954545454542098,0.6974789915963068,0.5,0.7177990406137491,[0.21848739 0.78151261],[ 52 186],0.84337349397549,0.752688172042739,0.7954545454542097,0.6974789915974788,0.5,0.7177990406139836
DT,MinMax,PCA,60,SMOTE,137.0000000001,27.0000000001,49.0000000001,25.0000000001,0.8353658536581277,0.7365591397846919,0.7828571428568196,0.6806722689084033,0.4807692307693047,0.7032447271954695,0.8353658536581277,0.7365591397846919,0.7828571428568196,0.6806722689072594,0.4807692307693047,0.7032447271952407,[0.21848739 0.78151261],[ 52 186],0.8353658536581277,0.7365591397846919,0.7828571428568196,0.6806722689084033,0.4807692307693047,0.7032447271954695
DT,MinMax,PCA,60,SMOTE,137.0000000001,33.0000000001,49.0000000001,19.0000000001,0.8058823529408167,0.7365591397846919,0.7696629213480116,0.6554621848747898,0.36538461538513306,0.6665902428666886,0.8058823529408167,0.7365591397846919,0.7696629213480116,0.6554621848736883,0.36538461538513306,0.6665902428664683,[0.21848739 0.78151261],[ 52 186],0.8058823529408167,0.7365591397846919,0.7696629213480116,0.6554621848747898,0.36538461538513306,0.6665902428666886
DT,MinMax,PCA,60,SMOTE,145.0000000001,25.0000000001,41.0000000001,27.0000000001,0.8529411764701731,0.7795698924728177,0.8146067415726802,0.7226890756310923,0.5192307692306952,0.7378075310754918,0.8529411764701731,0.7795698924728177,0.8146067415726802,0.7226890756298778,0.5192307692306952,0.7378075310752488,[0.21848739 0.78151261],[ 52 186],0.8529411764701731,0.7795698924728177,0.8146067415726802,0.7226890756310923,0.5192307692306952,0.7378075310754918
SGD,MinMax,PCA,60,SMOTE,146.0000000001,18.0000000001,40.0000000001,34.0000000001,0.8902439024385486,0.7849462365588334,0.8342857142853323,0.7563025210092436,0.6538461538455621,0.783924905627504,0.8902439024385486,0.7849462365588334,0.8342857142853323,0.7563025210079727,0.6538461538455621,0.7839249056272498,[0.21848739 0.78151261],[ 52 186],0.8902439024385486,0.7849462365588334,0.8342857142853323,0.7563025210092436,0.6538461538455621,0.783924905627504
SGD,MinMax,PCA,60,SMOTE,148.0000000001,21.0000000001,38.0000000001,31.0000000001,0.8757396449699696,0.7956989247308649,0.8338028169010323,0.7521008403369747,0.5961538461534763,0.7706992146184636,0.8757396449699696,0.7956989247308649,0.8338028169010323,0.7521008403357108,0.5961538461534763,0.7706992146182108,[0.21848739 0.78151261],[ 52 186],0.8757396449699696,0.7956989247308649,0.8338028169010323,0.7521008403369747,0.5961538461534763,0.7706992146184636
SGD,MinMax,PCA,60,SMOTE,84.0000000001,6.0000000001,102.0000000001,46.0000000001,0.9333333333323703,0.4516129032258585,0.6086956521737555,0.5462184873957984,0.8846153846139053,0.6848951521483376,0.9333333333323703,0.4516129032258585,0.6086956521737555,0.5462184873948803,0.8846153846139053,0.684895152148154,[0.21848739 0.78151261],[ 52 186],0.9333333333323703,0.45161290322585845,0.6086956521737555,0.5462184873957984,0.8846153846139053,0.6848951521483376
DT,MinMax,PCA,60,SMOTE,135.0000000001,23.0000000001,51.0000000001,29.0000000001,0.8544303797463868,0.7258064516126604,0.7848837209299014,0.689075630252941,0.5576923076920858,0.7223776980467951,0.8544303797463868,0.7258064516126604,0.7848837209299014,0.6890756302517831,0.5576923076920858,0.7223776980465635,[0.21848739 0.78151261],[ 52 186],0.8544303797463868,0.7258064516126604,0.7848837209299014,0.689075630252941,0.5576923076920858,0.7223776980467951
SGD,MinMax,PCA,60,SMOTE,167.0000000001,26.0000000001,19.0000000001,26.0000000001,0.8652849740928857,0.8978494623651636,0.8812664907647692,0.8109243697487394,0.5,0.7910650593943116,0.8652849740928857,0.8978494623651636,0.8812664907647692,0.8109243697473767,0.5,0.791065059394039,[0.21848739 0.78151261],[ 52 186],0.8652849740928857,0.8978494623651636,0.8812664907647692,0.8109243697487394,0.5,0.7910650593943116
SGD,MinMax,PCA,60,SMOTE,156.0000000001,21.0000000001,30.0000000001,31.0000000001,0.8813559322029589,0.8387096774189907,0.8595041322310089,0.7857142857151259,0.5961538461534763,0.7922875747443122,0.8813559322029589,0.8387096774189907,0.8595041322310089,0.7857142857138055,0.5961538461534763,0.7922875747440481,[0.21848739 0.78151261],[ 52 186],0.8813559322029589,0.8387096774189907,0.8595041322310089,0.7857142857151259,0.5961538461534763,0.7922875747443122
DT,MinMax,,60,SVMSMOTE,149.0000000001,22.0000000001,37.0000000001,30.0000000001,0.8713450292393318,0.8010752688168806,0.8347338935570479,0.7521008403369747,0.5769230769227811,0.7672356217746031,0.8713450292393318,0.8010752688168806,0.8347338935570479,0.7521008403357108,0.5769230769227811,0.7672356217743503,[0.21848739 0.78151261],[ 52 186],0.8713450292393318,0.8010752688168807,0.8347338935570481,0.7521008403369747,0.5769230769227811,0.7672356217746031
DT,MinMax,PCA,60,SMOTE,140.0000000001,28.0000000001,46.0000000001,24.0000000001,0.8333333333329366,0.7526881720427391,0.7909604519770724,0.689075630252941,0.46153846153860945,0.7055192098288597,0.8333333333329366,0.7526881720427391,0.7909604519770724,0.6890756302517831,0.46153846153860945,0.7055192098286281,[0.21848739 0.78151261],[ 52 186],0.8333333333329366,0.752688172042739,0.7909604519770723,0.689075630252941,0.46153846153860945,0.7055192098288597
SGD,MaxAbs,,60,SVMSMOTE,137.0000000001,12.0000000001,49.0000000001,40.0000000001,0.9194630872477592,0.7365591397846919,0.8179104477608145,0.7436974789924369,0.7692307692297337,0.7973721846030872,0.9194630872477592,0.7365591397846919,0.8179104477608145,0.7436974789911871,0.7692307692297337,0.7973721846028373,[0.21848739 0.78151261],[ 52 186],0.9194630872477592,0.7365591397846919,0.8179104477608145,0.7436974789924369,0.7692307692297338,0.7973721846030873
SGD,MinMax,,60,SVMSMOTE,177.0000000001,31.0000000001,9.0000000001,21.0000000001,0.850961538461201,0.9516129032253209,0.8984771573600016,0.831932773110084,0.40384615384652367,0.7873661052006262,0.850961538461201,0.9516129032253209,0.8984771573600016,0.8319327731086859,0.40384615384652367,0.7873661052003467,[0.21848739 0.78151261],[ 52 186],0.850961538461201,0.9516129032253209,0.8984771573600016,0.831932773110084,0.40384615384652367,0.7873661052006262
SGD,MinMax,,60,SVMSMOTE,85.0000000001,4.0000000001,101.0000000001,48.0000000001,0.9550561797742583,0.4569892473118742,0.6181818181816462,0.558823529412605,0.9230769230752959,0.7024255395511358,0.9550561797742583,0.4569892473118742,0.6181818181816462,0.5588235294116658,0.9230769230752959,0.702425539550948,[0.21848739 0.78151261],[ 52 186],0.9550561797742583,0.4569892473118742,0.6181818181816462,0.558823529412605,0.9230769230752959,0.7024255395511358
SGD,MinMax,,60,SVMSMOTE,114.0000000001,9.0000000001,72.0000000001,43.0000000001,0.9268292682919889,0.6129032258063302,0.7378640776695949,0.6596638655470588,0.8269230769218195,0.7528367028473585,0.9268292682919889,0.6129032258063302,0.7378640776695949,0.6596638655459501,0.8269230769218195,0.7528367028471367,[0.21848739 0.78151261],[ 52 186],0.9268292682919888,0.6129032258063302,0.7378640776695948,0.6596638655470588,0.8269230769218195,0.7528367028473585
SGD,MinMax,,60,SVMSMOTE,121.0000000001,8.0000000001,65.0000000001,44.0000000001,0.937984496123352,0.6505376344084403,0.7682539682536276,0.69327731092521,0.8461538461525148,0.779241451172629,0.937984496123352,0.6505376344084403,0.7682539682536276,0.6932773109240449,0.8461538461525148,0.779241451172396,[0.21848739 0.78151261],[ 52 186],0.937984496123352,0.6505376344084403,0.7682539682536276,0.69327731092521,0.8461538461525148,0.779241451172629
