Model,Scaler,FS Tech,FS Ratio,OV Tech,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
KNN,Normalizer,ANOVA,10,,162.0000000001,34.0000000001,14.0000000001,14.0000000001,0.8265306122445648,0.9204545454540677,0.8709677419350851,0.7857142857151784,0.2916666666675347,0.739066770403286,0.8265306122445648,0.9204545454540677,0.8709677419350851,0.7857142857137756,0.2916666666675347,0.7390667704030056,[0.21428571 0.78571429],[ 48 176],0.8265306122445648,0.9204545454540677,0.8709677419350851,0.7857142857151783,0.2916666666675347,0.739066770403286
SGD,MinMax,ANOVA,10,SMOTE,96.0000000001,8.0000000001,80.0000000001,40.0000000001,0.9230769230761094,0.5454545454544938,0.6857142857140205,0.60714285714375,0.8333333333319444,0.7189443889440637,0.9230769230761094,0.5454545454544938,0.6857142857140205,0.6071428571426658,0.8333333333319444,0.7189443889438467,[0.21428571 0.78571429],[ 48 176],0.9230769230761094,0.5454545454544938,0.6857142857140205,0.60714285714375,0.8333333333319444,0.7189443889440637
ETs,QT,ANOVA,30,BorderlineSMOTE,147.0000000001,18.0000000001,29.0000000001,30.0000000001,0.8909090909086171,0.8352272727268918,0.8621700879761147,0.7901785714294641,0.6249999999994792,0.8006970046081134,0.8909090909086171,0.8352272727268918,0.8621700879761147,0.7901785714280534,0.6249999999994792,0.8006970046078313,[0.21428571 0.78571429],[ 48 176],0.890909090908617,0.8352272727268918,0.8621700879761148,0.7901785714294641,0.6249999999994792,0.8006970046081134
ETs,QT,Chi2,40,,165.0000000001,25.0000000001,11.0000000001,23.0000000001,0.8684210526311912,0.937499999999503,0.9016393442618562,0.839285714286607,0.47916666666675345,0.8052025555691822,0.8684210526311912,0.937499999999503,0.9016393442618562,0.8392857142851085,0.47916666666675345,0.8052025555688823,[0.21428571 0.78571429],[ 48 176],0.8684210526311912,0.937499999999503,0.9016393442618562,0.839285714286607,0.47916666666675345,0.8052025555691822
MLP,MaxAbs,RFE,60,SMOTE,132.0000000001,18.0000000001,44.0000000001,30.0000000001,0.8799999999994934,0.7499999999997159,0.8098159509198652,0.7232142857151784,0.6249999999994792,0.7576060473267463,0.8799999999994934,0.7499999999997159,0.8098159509198652,0.7232142857138871,0.6249999999994792,0.7576060473264882,[0.21428571 0.78571429],[ 48 176],0.8799999999994934,0.7499999999997159,0.8098159509198652,0.7232142857151784,0.6249999999994792,0.7576060473267463
ETs,QT,Chi2,60,SMOTE,156.0000000001,27.0000000001,20.0000000001,21.0000000001,0.8524590163930574,0.8863636363631974,0.8690807799438786,0.7901785714294641,0.4375000000002604,0.7671164008259715,0.8524590163930574,0.8863636363631974,0.8690807799438786,0.7901785714280534,0.4375000000002604,0.7671164008256894,[0.21428571 0.78571429],[ 48 176],0.8524590163930574,0.8863636363631973,0.8690807799438784,0.7901785714294641,0.4375000000002604,0.7671164008259714
ETs,Normalizer,MI,70,BorderlineSMOTE,145.0000000001,28.0000000001,31.0000000001,20.0000000001,0.8381502890169502,0.8238636363632684,0.8309455587388758,0.7366071428580356,0.4166666666670139,0.7292466587288288,0.8381502890169502,0.8238636363632684,0.8309455587388758,0.7366071428567204,0.4166666666670139,0.7292466587285658,[0.21428571 0.78571429],[ 48 176],0.8381502890169502,0.8238636363632684,0.8309455587388758,0.7366071428580356,0.4166666666670139,0.7292466587288288
MLP,Standard,,10,BorderlineSMOTE,145.0000000001,19.0000000001,31.0000000001,29.0000000001,0.8841463414629462,0.8238636363632684,0.852941176470173,0.776785714286607,0.6041666666662326,0.7883807070498455,0.8841463414629462,0.8238636363632684,0.852941176470173,0.7767857142852201,0.6041666666662326,0.7883807070495681,[0.21428571 0.78571429],[ 48 176],0.8841463414629462,0.8238636363632684,0.852941176470173,0.776785714286607,0.6041666666662326,0.7883807070498455
SGD,Standard,,10,BorderlineSMOTE,113.0000000001,9.0000000001,63.0000000001,39.0000000001,0.9262295081960226,0.6420454545452932,0.7583892617446196,0.6785714285723214,0.8124999999986979,0.7635471306113909,0.9262295081960226,0.6420454545452932,0.7583892617446196,0.6785714285711096,0.8124999999986979,0.7635471306111485,[0.21428571 0.78571429],[ 48 176],0.9262295081960226,0.6420454545452932,0.7583892617446196,0.6785714285723214,0.8124999999986978,0.7635471306113909
ETs,Standard,,100,BorderlineSMOTE,152.0000000001,26.0000000001,24.0000000001,22.0000000001,0.8539325842692653,0.8636363636359504,0.8587570621464874,0.776785714286607,0.45833333333350695,0.7622890115343635,0.8539325842692653,0.8636363636359504,0.8587570621464874,0.7767857142852201,0.45833333333350695,0.762289011534086,[0.21428571 0.78571429],[ 48 176],0.8539325842692653,0.8636363636359503,0.8587570621464873,0.776785714286607,0.4583333333335069,0.7622890115343633
