number,value,datetime_start,datetime_complete,duration,params_FS Ratio,params_FS Tech,params_Model,params_OV Tech,params_Scaler,state
334,0.7741817494249892,2025-03-18 12:18:48.174835,2025-03-18 12:19:24.972861,0 days 00:00:36.798026,90,Chi2,AB,SMOTE,MinMax,COMPLETE
335,0.7955982736769016,2025-03-18 12:18:48.567539,2025-03-18 12:19:38.064652,0 days 00:00:49.497113,90,,SGD,SMOTE,MaxAbs,COMPLETE
336,0.7896070387741043,2025-03-18 12:18:48.916515,2025-03-18 12:19:28.601009,0 days 00:00:39.684494,100,,AB,SMOTE,MinMax,COMPLETE
337,0.7873326594275383,2025-03-18 12:18:50.551341,2025-03-18 12:19:29.987024,0 days 00:00:39.435683,100,,AB,SMOTE,MinMax,COMPLETE
338,0.852856066008837,2025-03-18 12:18:52.952675,2025-03-18 12:19:50.521570,0 days 00:00:57.568895,80,,SGD,SVMSMOTE,MaxAbs,COMPLETE
339,0.8268291413364957,2025-03-18 12:18:53.989685,2025-03-18 12:19:44.634251,0 days 00:00:50.644566,80,,SGD,SVMSMOTE,MaxAbs,COMPLETE
340,0.7213611556160501,2025-03-18 12:18:58.042219,2025-03-18 12:20:17.148785,0 days 00:01:19.106566,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
341,0.7610696081154378,2025-03-18 12:18:58.230740,2025-03-18 12:19:46.383500,0 days 00:00:48.152760,80,,SGD,SMOTE,MaxAbs,COMPLETE
342,0.819685058313713,2025-03-18 12:18:59.855775,2025-03-18 12:19:42.354156,0 days 00:00:42.498381,90,,SGD,SMOTE,MaxAbs,COMPLETE
343,0.769956964616525,2025-03-18 12:19:01.889782,2025-03-18 12:20:25.742127,0 days 00:01:23.852345,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
344,0.7780864583348404,2025-03-18 12:19:03.334318,2025-03-18 12:20:18.076138,0 days 00:01:14.741820,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
345,0.8081521281532785,2025-03-18 12:19:03.779122,2025-03-18 12:20:16.929061,0 days 00:01:13.149939,80,,SGD,SVMSMOTE,MaxAbs,COMPLETE
346,0.776008666244946,2025-03-18 12:19:04.392198,2025-03-18 12:20:23.275566,0 days 00:01:18.883368,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
347,0.8199003273765204,2025-03-18 12:19:10.435493,2025-03-18 12:20:33.169338,0 days 00:01:22.733845,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
348,0.7110934737828982,2025-03-18 12:19:11.173570,2025-03-18 12:20:23.951281,0 days 00:01:12.777711,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
349,0.7758343956383748,2025-03-18 12:19:13.513630,2025-03-18 12:20:37.981693,0 days 00:01:24.468063,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
350,0.7336530144598672,2025-03-18 12:19:13.529660,2025-03-18 12:20:17.966201,0 days 00:01:04.436541,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
351,0.0,2025-03-18 12:19:15.971882,2025-03-18 12:20:36.001773,0 days 00:01:20.029891,90,LDA,SGD,SVMSMOTE,QT,COMPLETE
352,0.7595217175890171,2025-03-18 12:19:16.773401,2025-03-18 12:19:57.275405,0 days 00:00:40.502004,80,MI,SGD,SVMSMOTE,MaxAbs,COMPLETE
353,0.7550020835940943,2025-03-18 12:19:17.738521,2025-03-18 12:20:12.964566,0 days 00:00:55.226045,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
354,0.7662830601017399,2025-03-18 12:19:20.370168,2025-03-18 12:20:31.787221,0 days 00:01:11.417053,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
355,0.8075116441604668,2025-03-18 12:19:21.908929,2025-03-18 12:20:23.024904,0 days 00:01:01.115975,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
356,0.7955829689759334,2025-03-18 12:19:23.683024,2025-03-18 12:20:44.074712,0 days 00:01:20.391688,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
357,0.8563981902063487,2025-03-18 12:19:27.218679,2025-03-18 12:20:15.813788,0 days 00:00:48.595109,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
358,0.7891580897143597,2025-03-18 12:19:27.663936,2025-03-18 12:20:10.921745,0 days 00:00:43.257809,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
359,0.7500937714676137,2025-03-18 12:19:29.719996,2025-03-18 12:20:30.939126,0 days 00:01:01.219130,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
360,0.8310797920344541,2025-03-18 12:19:31.353373,2025-03-18 12:20:25.255053,0 days 00:00:53.901680,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
361,0.7920917487351974,2025-03-18 12:19:32.296279,2025-03-18 12:20:31.205969,0 days 00:00:58.909690,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
362,0.0,2025-03-18 12:19:32.987547,2025-03-18 12:20:37.793049,0 days 00:01:04.805502,10,LDA,SGD,SVMSMOTE,MaxAbs,COMPLETE
363,0.8146959356991819,2025-03-18 12:19:33.285980,2025-03-18 12:20:40.117101,0 days 00:01:06.831121,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
364,0.0,2025-03-18 12:19:34.515458,2025-03-18 12:20:40.085814,0 days 00:01:05.570356,90,LDA,SGD,SVMSMOTE,MaxAbs,COMPLETE
365,0.8276234419832231,2025-03-18 12:19:37.703655,2025-03-18 12:20:24.532510,0 days 00:00:46.828855,10,,SGD,SVMSMOTE,MaxAbs,COMPLETE
366,0.7280600237560184,2025-03-18 12:19:39.652924,2025-03-18 12:20:38.155096,0 days 00:00:58.502172,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
367,0.79337466070851,2025-03-18 12:19:40.139921,2025-03-18 12:20:18.076138,0 days 00:00:37.936217,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
368,0.8127209730260534,2025-03-18 12:19:41.270766,2025-03-18 12:20:30.468306,0 days 00:00:49.197540,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
369,0.810273035253559,2025-03-18 12:19:43.204634,2025-03-18 12:20:40.981281,0 days 00:00:57.776647,10,,SGD,SVMSMOTE,MaxAbs,COMPLETE
370,0.7045236172234368,2025-03-18 12:19:46.117257,2025-03-18 12:21:08.500918,0 days 00:01:22.383661,10,,SGD,SVMSMOTE,MaxAbs,COMPLETE
371,0.7547310938063235,2025-03-18 12:19:46.619307,2025-03-18 12:20:37.085721,0 days 00:00:50.466414,90,,SGD,SVMSMOTE,QT,COMPLETE
372,0.6933170348174654,2025-03-18 12:19:47.576691,2025-03-18 12:20:56.940302,0 days 00:01:09.363611,90,,SGD,SVMSMOTE,QT,COMPLETE
373,0.7753495265297987,2025-03-18 12:19:48.850607,2025-03-18 12:20:52.448405,0 days 00:01:03.597798,10,,SGD,SVMSMOTE,MaxAbs,COMPLETE
374,0.8267516106378364,2025-03-18 12:19:51.242552,2025-03-18 12:20:47.779611,0 days 00:00:56.537059,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
375,0.7629423699036716,2025-03-18 12:19:52.106102,2025-03-18 12:20:40.792777,0 days 00:00:48.686675,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
376,0.7383317757509985,2025-03-18 12:19:52.970429,2025-03-18 12:20:50.108723,0 days 00:00:57.138294,10,,SGD,SVMSMOTE,MaxAbs,COMPLETE
377,0.7734910706557497,2025-03-18 12:19:56.112811,2025-03-18 12:20:53.940675,0 days 00:00:57.827864,10,,SGD,SVMSMOTE,MaxAbs,COMPLETE
378,0.7734910706557497,2025-03-18 12:19:57.244092,2025-03-18 12:20:36.960093,0 days 00:00:39.716001,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
379,0.7680286802021753,2025-03-18 12:19:57.244092,2025-03-18 12:20:42.301764,0 days 00:00:45.057672,10,,SGD,SVMSMOTE,QT,COMPLETE
380,0.7847504862487117,2025-03-18 12:19:59.847733,2025-03-18 12:20:54.900046,0 days 00:00:55.052313,10,,SGD,SVMSMOTE,QT,COMPLETE
381,0.814427144019682,2025-03-18 12:20:05.925836,2025-03-18 12:20:39.897335,0 days 00:00:33.971499,10,,SGD,SVMSMOTE,MaxAbs,COMPLETE
382,0.7326960810064327,2025-03-18 12:20:07.811838,2025-03-18 12:20:42.773118,0 days 00:00:34.961280,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
383,0.7957744563837146,2025-03-18 12:20:13.216225,2025-03-18 12:20:52.448405,0 days 00:00:39.232180,10,,SGD,SVMSMOTE,MaxAbs,COMPLETE
384,0.7884172037990099,2025-03-18 12:20:13.467295,2025-03-18 12:20:46.045370,0 days 00:00:32.578075,10,,SGD,SVMSMOTE,QT,COMPLETE
385,0.7754791853830977,2025-03-18 12:20:13.765224,2025-03-18 12:20:58.980964,0 days 00:00:45.215740,10,,SGD,SVMSMOTE,MaxAbs,COMPLETE
386,0.0,2025-03-18 12:20:14.009412,2025-03-18 12:20:53.579390,0 days 00:00:39.569978,10,RF,SGD,SVMSMOTE,MaxAbs,COMPLETE
387,0.791220497232094,2025-03-18 12:20:15.247969,2025-03-18 12:21:16.118820,0 days 00:01:00.870851,90,,MLP,SVMSMOTE,MaxAbs,COMPLETE
388,0.0,2025-03-18 12:20:19.317953,2025-03-18 12:21:13.041902,0 days 00:00:53.723949,10,RF,SGD,SVMSMOTE,MaxAbs,COMPLETE
389,0.0,2025-03-18 12:20:21.548175,2025-03-18 12:20:56.422635,0 days 00:00:34.874460,10,RF,SGD,SVMSMOTE,MaxAbs,COMPLETE
390,0.8031851852439168,2025-03-18 12:20:22.616551,2025-03-18 12:20:58.164643,0 days 00:00:35.548092,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
391,0.0,2025-03-18 12:20:22.757801,2025-03-18 12:20:55.432912,0 days 00:00:32.675111,10,ANOVA,SGD,SVMSMOTE,MaxAbs,COMPLETE
392,0.0,2025-03-18 12:20:24.658095,2025-03-18 12:21:11.296840,0 days 00:00:46.638745,10,RF,SGD,SVMSMOTE,MaxAbs,COMPLETE
393,0.8112621012760022,2025-03-18 12:20:30.012417,2025-03-18 12:21:38.058832,0 days 00:01:08.046415,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
394,0.0,2025-03-18 12:20:30.797466,2025-03-18 12:20:56.422635,0 days 00:00:25.625169,10,ANOVA,SGD,SVMSMOTE,MaxAbs,COMPLETE
395,0.8023940072723453,2025-03-18 12:20:32.823444,2025-03-18 12:21:30.752409,0 days 00:00:57.928965,90,ANOVA,ETs,SVMSMOTE,MaxAbs,COMPLETE
396,0.8108182984381822,2025-03-18 12:20:34.572587,2025-03-18 12:21:35.011732,0 days 00:01:00.439145,30,,SGD,SVMSMOTE,MaxAbs,COMPLETE
397,0.0,2025-03-18 12:20:37.634844,2025-03-18 12:21:06.819817,0 days 00:00:29.184973,10,RF,SGD,SVMSMOTE,MaxAbs,COMPLETE
398,0.7704648533271637,2025-03-18 12:20:39.300627,2025-03-18 12:21:19.864353,0 days 00:00:40.563726,30,,ETs,SVMSMOTE,MaxAbs,COMPLETE
399,0.797899711083667,2025-03-18 12:20:39.740059,2025-03-18 12:21:37.398740,0 days 00:00:57.658681,30,,ETs,SVMSMOTE,MaxAbs,COMPLETE
400,0.8197653159648384,2025-03-18 12:20:44.611168,2025-03-18 12:21:26.383974,0 days 00:00:41.772806,30,,ETs,SVMSMOTE,MaxAbs,COMPLETE
401,0.7864528577050012,2025-03-18 12:20:45.322097,2025-03-18 12:21:18.525327,0 days 00:00:33.203230,30,,SGD,SVMSMOTE,MaxAbs,COMPLETE
402,0.8072939006627073,2025-03-18 12:20:45.856933,2025-03-18 12:21:46.464327,0 days 00:01:00.607394,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
403,0.8066266737407822,2025-03-18 12:20:46.407045,2025-03-18 12:21:23.681363,0 days 00:00:37.274318,30,,ETs,SVMSMOTE,MaxAbs,COMPLETE
404,0.8125893853354371,2025-03-18 12:20:46.705388,2025-03-18 12:21:25.818729,0 days 00:00:39.113341,30,,MLP,SVMSMOTE,MaxAbs,COMPLETE
405,0.7960344195175282,2025-03-18 12:20:47.144892,2025-03-18 12:21:17.941607,0 days 00:00:30.796715,30,,ETs,SVMSMOTE,MaxAbs,COMPLETE
406,0.7643029461794408,2025-03-18 12:20:47.568953,2025-03-18 12:21:23.806951,0 days 00:00:36.237998,30,,ETs,SVMSMOTE,MaxAbs,COMPLETE
407,0.7792528058800513,2025-03-18 12:20:51.270605,2025-03-18 12:21:13.026269,0 days 00:00:21.755664,30,,ETs,SVMSMOTE,MaxAbs,COMPLETE
408,0.7466536822382321,2025-03-18 12:20:51.568614,2025-03-18 12:21:32.887861,0 days 00:00:41.319247,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
409,0.7151180194061504,2025-03-18 12:20:51.710219,2025-03-18 12:21:59.657769,0 days 00:01:07.947550,30,,SGD,SVMSMOTE,MaxAbs,COMPLETE
410,0.7609890470006022,2025-03-18 12:20:51.851390,2025-03-18 12:21:25.991151,0 days 00:00:34.139761,30,,ETs,SVMSMOTE,MaxAbs,COMPLETE
411,0.8021447932435777,2025-03-18 12:20:51.867022,2025-03-18 12:21:53.963537,0 days 00:01:02.096515,90,,MLP,SVMSMOTE,MaxAbs,COMPLETE
412,0.7704648533271637,2025-03-18 12:20:52.966836,2025-03-18 12:22:03.383674,0 days 00:01:10.416838,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
413,0.8155040837033299,2025-03-18 12:20:54.537620,2025-03-18 12:22:02.315968,0 days 00:01:07.778348,20,,SGD,SVMSMOTE,MaxAbs,COMPLETE
414,0.8171463793941385,2025-03-18 12:20:55.103184,2025-03-18 12:21:47.202639,0 days 00:00:52.099455,30,,ETs,SVMSMOTE,MaxAbs,COMPLETE
415,0.7643731182566279,2025-03-18 12:20:56.076591,2025-03-18 12:21:27.012289,0 days 00:00:30.935698,30,,ETs,SVMSMOTE,MaxAbs,COMPLETE
416,0.7872730763882967,2025-03-18 12:20:56.249610,2025-03-18 12:21:34.509038,0 days 00:00:38.259428,30,,ETs,SVMSMOTE,MaxAbs,COMPLETE
417,0.6880767401303409,2025-03-18 12:20:56.516827,2025-03-18 12:22:02.881583,0 days 00:01:06.364756,20,,SGD,SVMSMOTE,,COMPLETE
418,0.7622865963497931,2025-03-18 12:20:57.489738,2025-03-18 12:21:37.587366,0 days 00:00:40.097628,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
419,0.7722313789057631,2025-03-18 12:20:57.960686,2025-03-18 12:21:32.401309,0 days 00:00:34.440623,30,,MLP,SVMSMOTE,MaxAbs,COMPLETE
420,0.7013993166196197,2025-03-18 12:20:58.164643,2025-03-18 12:22:19.653497,0 days 00:01:21.488854,20,RFE,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
421,0.7814103728153822,2025-03-18 12:20:58.510055,2025-03-18 12:22:16.489239,0 days 00:01:17.979184,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
422,0.7838518052854528,2025-03-18 12:20:58.698048,2025-03-18 12:21:50.522926,0 days 00:00:51.824878,90,MI,SGD,SVMSMOTE,MaxAbs,COMPLETE
423,0.7918261719198345,2025-03-18 12:20:58.855396,2025-03-18 12:21:48.889757,0 days 00:00:50.034361,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
424,0.34369747899170267,2025-03-18 12:20:59.891302,2025-03-18 12:21:49.219549,0 days 00:00:49.328247,90,,SGD,SVMSMOTE,,COMPLETE
425,0.80345680070215,2025-03-18 12:21:00.551433,2025-03-18 12:22:02.897255,0 days 00:01:02.345822,20,MI,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
426,0.7939120230389843,2025-03-18 12:21:01.022857,2025-03-18 12:21:35.420186,0 days 00:00:34.397329,90,,MLP,SVMSMOTE,MaxAbs,COMPLETE
427,0.8094748819132374,2025-03-18 12:21:01.216042,2025-03-18 12:21:42.625309,0 days 00:00:41.409267,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
428,0.8249473486663398,2025-03-18 12:21:04.925379,2025-03-18 12:22:03.493473,0 days 00:00:58.568094,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
429,0.7975980725935836,2025-03-18 12:21:05.408713,2025-03-18 12:22:13.707635,0 days 00:01:08.298922,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
430,0.34369747899170267,2025-03-18 12:21:05.673865,2025-03-18 12:21:59.433234,0 days 00:00:53.759369,90,,SGD,BorderlineSMOTE,,COMPLETE
431,0.7633117303914927,2025-03-18 12:21:06.144785,2025-03-18 12:21:41.089433,0 days 00:00:34.944648,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
432,0.34369747899170267,2025-03-18 12:21:07.574091,2025-03-18 12:21:46.102892,0 days 00:00:38.528801,90,,SGD,SVMSMOTE,,COMPLETE
433,0.34369747899170267,2025-03-18 12:21:09.883502,2025-03-18 12:21:46.668625,0 days 00:00:36.785123,90,,SGD,BorderlineSMOTE,,COMPLETE
434,0.6880767401303409,2025-03-18 12:21:10.606055,2025-03-18 12:21:57.937732,0 days 00:00:47.331677,90,MI,SGD,SVMSMOTE,,COMPLETE
435,0.34369747899170267,2025-03-18 12:21:10.747654,2025-03-18 12:22:04.742718,0 days 00:00:53.995064,90,MI,SGD,BorderlineSMOTE,,COMPLETE
436,0.34369747899170267,2025-03-18 12:21:11.123842,2025-03-18 12:21:46.872887,0 days 00:00:35.749045,90,,SGD,SVMSMOTE,,COMPLETE
437,0.8310797920344541,2025-03-18 12:21:11.830737,2025-03-18 12:22:22.339387,0 days 00:01:10.508650,20,,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
438,0.34369747899170267,2025-03-18 12:21:12.474993,2025-03-18 12:21:53.319009,0 days 00:00:40.844016,90,,SGD,BorderlineSMOTE,,COMPLETE
439,0.8307461990235712,2025-03-18 12:21:14.016082,2025-03-18 12:22:02.127389,0 days 00:00:48.111307,90,MI,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
440,0.7501911055419968,2025-03-18 12:21:17.596214,2025-03-18 12:22:14.172655,0 days 00:00:56.576441,20,RFE,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
441,0.34369747899170267,2025-03-18 12:21:18.208930,2025-03-18 12:22:02.881583,0 days 00:00:44.672653,90,MI,SGD,BorderlineSMOTE,,COMPLETE
442,0.75168015129215,2025-03-18 12:21:22.251824,2025-03-18 12:22:45.362886,0 days 00:01:23.111062,20,RFE,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
443,0.7617869271701736,2025-03-18 12:21:25.362040,2025-03-18 12:22:06.852263,0 days 00:00:41.490223,30,MI,ETs,SVMSMOTE,MaxAbs,COMPLETE
444,0.720797934201,2025-03-18 12:21:27.200359,2025-03-18 12:22:27.178652,0 days 00:00:59.978293,20,MI,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
445,0.7286102925173268,2025-03-18 12:21:32.259779,2025-03-18 12:22:32.030492,0 days 00:00:59.770713,20,RFE,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
446,0.7644103781943832,2025-03-18 12:21:33.942897,2025-03-18 12:22:37.779134,0 days 00:01:03.836237,20,MI,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
447,0.7922875747443122,2025-03-18 12:21:36.017240,2025-03-18 12:22:19.936103,0 days 00:00:43.918863,30,RFE,ETs,SVMSMOTE,MaxAbs,COMPLETE
448,0.7059881179812129,2025-03-18 12:21:40.366908,2025-03-18 12:22:23.077523,0 days 00:00:42.710615,20,MI,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
449,0.7920474378221631,2025-03-18 12:21:41.293636,2025-03-18 12:22:27.178652,0 days 00:00:45.885016,20,RFE,ETs,SVMSMOTE,MaxAbs,COMPLETE
450,0.0,2025-03-18 12:21:41.686494,2025-03-18 12:22:44.632420,0 days 00:01:02.945926,70,LDA,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
451,0.7556118531276924,2025-03-18 12:21:43.196049,2025-03-18 12:22:30.365386,0 days 00:00:47.169337,20,MI,ETs,SVMSMOTE,MaxAbs,COMPLETE
452,0.7675312401204518,2025-03-18 12:21:43.494495,2025-03-18 12:22:34.166918,0 days 00:00:50.672423,20,MI,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
453,0.7460826974921136,2025-03-18 12:21:43.698614,2025-03-18 12:23:06.574069,0 days 00:01:22.875455,30,,SGD,SVMSMOTE,Standard,COMPLETE
454,0.7633117303914927,2025-03-18 12:21:45.145369,2025-03-18 12:22:41.109803,0 days 00:00:55.964434,30,,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
455,0.7245662628113039,2025-03-18 12:21:45.741811,2025-03-18 12:22:30.134567,0 days 00:00:44.392756,20,MI,ETs,SVMSMOTE,MaxAbs,COMPLETE
456,0.7672356217746031,2025-03-18 12:21:46.307079,2025-03-18 12:22:39.271780,0 days 00:00:52.964701,30,RFE,ETs,SVMSMOTE,MinMax,COMPLETE
457,0.0,2025-03-18 12:21:47.485482,2025-03-18 12:22:40.763852,0 days 00:00:53.278370,70,LDA,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
458,0.7820265764833204,2025-03-18 12:21:47.642806,2025-03-18 12:22:26.252405,0 days 00:00:38.609599,20,MI,ETs,SVMSMOTE,MaxAbs,COMPLETE
459,0.0,2025-03-18 12:21:47.799686,2025-03-18 12:22:39.617125,0 days 00:00:51.817439,70,LDA,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
460,0.7540540701656445,2025-03-18 12:21:48.701142,2025-03-18 12:22:37.464585,0 days 00:00:48.763443,20,MI,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
461,0.0,2025-03-18 12:21:51.324006,2025-03-18 12:22:42.179111,0 days 00:00:50.855105,70,LDA,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
462,0.7270915611901065,2025-03-18 12:21:55.943716,2025-03-18 12:22:37.229038,0 days 00:00:41.285322,20,RFE,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
463,0.7896070387741043,2025-03-18 12:21:57.152790,2025-03-18 12:23:13.433402,0 days 00:01:16.280612,30,,SGD,SVMSMOTE,Standard,COMPLETE
464,0.6952855728026011,2025-03-18 12:21:58.503316,2025-03-18 12:22:34.795623,0 days 00:00:36.292307,20,MI,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
465,0.7404590867274488,2025-03-18 12:21:59.130881,2025-03-18 12:22:39.758340,0 days 00:00:40.627459,20,MI,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
466,0.692945441655082,2025-03-18 12:22:00.823160,2025-03-18 12:22:39.271780,0 days 00:00:38.448620,20,MI,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
467,0.0,2025-03-18 12:22:01.546419,2025-03-18 12:22:50.422520,0 days 00:00:48.876101,30,LDA,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
468,0.7706992146184636,2025-03-18 12:22:01.562042,2025-03-18 12:22:39.475903,0 days 00:00:37.913861,70,MI,ETs,BorderlineSMOTE,MaxAbs,COMPLETE
469,0.8233190574763821,2025-03-18 12:22:04.107106,2025-03-18 12:22:51.202871,0 days 00:00:47.095765,30,,SGD,SVMSMOTE,MaxAbs,COMPLETE
470,0.791220497232094,2025-03-18 12:22:06.035688,2025-03-18 12:22:43.583237,0 days 00:00:37.547549,30,,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
471,0.7865146427178761,2025-03-18 12:22:08.799863,2025-03-18 12:22:45.576278,0 days 00:00:36.776415,30,,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
472,0.6693988492814382,2025-03-18 12:22:12.664631,2025-03-18 12:23:00.612807,0 days 00:00:47.948176,30,,SGD,SVMSMOTE,MaxAbs,COMPLETE
473,0.7688439876328486,2025-03-18 12:22:14.125794,2025-03-18 12:22:51.866918,0 days 00:00:37.741124,30,,SGD,SVMSMOTE,MaxAbs,COMPLETE
474,0.6990710785310923,2025-03-18 12:22:18.501660,2025-03-18 12:22:56.986338,0 days 00:00:38.484678,40,,SGD,SVMSMOTE,MaxAbs,COMPLETE
475,0.0,2025-03-18 12:22:19.142355,2025-03-18 12:22:45.047949,0 days 00:00:25.905594,30,LDA,SGD,BorderlineSMOTE,MaxAbs,COMPLETE
476,0.7854678149175142,2025-03-18 12:22:22.653595,2025-03-18 12:22:49.398430,0 days 00:00:26.744835,30,,SGD,SVMSMOTE,MaxAbs,COMPLETE
477,0.7229458305275139,2025-03-18 12:22:25.309607,2025-03-18 12:22:54.944156,0 days 00:00:29.634549,30,,SGD,SVMSMOTE,MaxAbs,COMPLETE
478,0.8037909590043337,2025-03-18 12:22:25.780953,2025-03-18 12:23:04.319805,0 days 00:00:38.538852,30,,SGD,SVMSMOTE,MaxAbs,COMPLETE
479,0.7920917487351974,2025-03-18 12:22:26.440860,2025-03-18 12:23:09.601156,0 days 00:00:43.160296,30,,SGD,SVMSMOTE,Standard,COMPLETE
480,0.756341366679949,2025-03-18 12:22:26.754538,2025-03-18 12:23:02.293277,0 days 00:00:35.538739,40,,SGD,SVMSMOTE,Standard,COMPLETE
481,0.7670059151010244,2025-03-18 12:22:26.911316,2025-03-18 12:23:09.774113,0 days 00:00:42.862797,30,,SGD,SVMSMOTE,Standard,COMPLETE
482,0.7718884024032163,2025-03-18 12:22:24.524048,2025-03-18 12:22:54.489324,0 days 00:00:29.965276,30,,SGD,SVMSMOTE,MaxAbs,COMPLETE
483,0.8028198109741462,2025-03-18 12:22:27.728082,2025-03-18 12:23:12.099045,0 days 00:00:44.370963,90,,SGD,SVMSMOTE,Standard,COMPLETE
484,0.7768993268332446,2025-03-18 12:22:28.969127,2025-03-18 12:23:10.496544,0 days 00:00:41.527417,30,,SGD,SVMSMOTE,Standard,COMPLETE
485,0.735723644998403,2025-03-18 12:22:31.560003,2025-03-18 12:23:02.639241,0 days 00:00:31.079238,30,,SGD,SVMSMOTE,MaxAbs,COMPLETE
486,0.7632561583033279,2025-03-18 12:22:36.177483,2025-03-18 12:23:06.420326,0 days 00:00:30.242843,30,,SGD,SVMSMOTE,Standard,COMPLETE
487,0.8018726434852814,2025-03-18 12:22:36.428459,2025-03-18 12:23:03.801510,0 days 00:00:27.373051,40,,SGD,SVMSMOTE,Standard,COMPLETE
488,0.7433628135386773,2025-03-18 12:22:36.617080,2025-03-18 12:23:16.131427,0 days 00:00:39.514347,90,,SGD,SVMSMOTE,MinMax,COMPLETE
489,0.8042368315849486,2025-03-18 12:22:36.836901,2025-03-18 12:23:01.366994,0 days 00:00:24.530093,40,,SGD,SVMSMOTE,MaxAbs,COMPLETE
490,0.7339257148949043,2025-03-18 12:22:38.925809,2025-03-18 12:23:01.649937,0 days 00:00:22.724128,90,,SGD,SVMSMOTE,MaxAbs,COMPLETE
491,0.7492425762048621,2025-03-18 12:22:39.145717,2025-03-18 12:23:14.628678,0 days 00:00:35.482961,90,,SGD,SVMSMOTE,MinMax,COMPLETE
492,0.7094048346887167,2025-03-18 12:22:39.915670,2025-03-18 12:23:11.313402,0 days 00:00:31.397732,90,,SGD,SVMSMOTE,Standard,COMPLETE
493,0.8037909590043337,2025-03-18 12:22:40.088627,2025-03-18 12:23:05.545081,0 days 00:00:25.456454,40,,SGD,SVMSMOTE,Standard,COMPLETE
494,0.7427549831020904,2025-03-18 12:22:40.402884,2025-03-18 12:23:10.685126,0 days 00:00:30.282242,40,,SGD,SVMSMOTE,Standard,COMPLETE
495,0.8019560786293294,2025-03-18 12:22:44.361997,2025-03-18 12:23:16.508702,0 days 00:00:32.146705,90,,SGD,SVMSMOTE,MinMax,COMPLETE
