Model,Scaler,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
KNN,MinMax,178.0000000001,34.0000000001,8.0000000001,18.0000000001,0.8396226415091136,0.9569892473113366,0.8944723618086489,0.8235294117655461,0.34615384615443784,0.7721535017098164,0.8396226415091136,0.9569892473113366,0.8944723618086489,0.8235294117641622,0.34615384615443784,0.7721535017095398,[0.21848739 0.78151261],[ 52 186],0.8396226415091136,0.9569892473113366,0.8944723618086489,0.8235294117655461,0.34615384615443784,0.7721535017098164
KNN,Robust,174.0000000001,33.0000000001,12.0000000001,19.0000000001,0.8405797101445985,0.9354838709672737,0.8854961832057147,0.8109243697487394,0.36538461538513306,0.7675737498902918,0.8405797101445985,0.9354838709672737,0.8854961832057147,0.8109243697473767,0.36538461538513306,0.7675737498900193,[0.21848739 0.78151261],[ 52 186],0.8405797101445985,0.9354838709672737,0.8854961832057147,0.8109243697487394,0.36538461538513306,0.7675737498902918
KNN,MaxAbs,176.0000000001,37.0000000001,10.0000000001,15.0000000001,0.8262910798119002,0.9462365591393052,0.882205513784078,0.8025210084042016,0.28846153846235206,0.7491431399203673,0.8262910798119002,0.9462365591393052,0.882205513784078,0.802521008402853,0.28846153846235206,0.7491431399200976,[0.21848739 0.78151261],[ 52 186],0.8262910798119002,0.9462365591393052,0.882205513784078,0.8025210084042016,0.28846153846235206,0.7491431399203673
KNN,QT,178.0000000001,28.0000000001,8.0000000001,24.0000000001,0.8640776699025592,0.9569892473113366,0.908163265305706,0.8487394957991595,0.46153846153860945,0.8079016279714741,0.8640776699025592,0.9569892473113366,0.908163265305706,0.8487394957977333,0.46153846153860945,0.8079016279711888,[0.21848739 0.78151261],[ 52 186],0.8640776699025592,0.9569892473113366,0.908163265305706,0.8487394957991595,0.46153846153860945,0.8079016279714741
DT,Normalizer,155.0000000001,30.0000000001,31.0000000001,22.0000000001,0.8378378378374727,0.833333333332975,0.835579514824436,0.7436974789924369,0.42307692307721895,0.734705017612908,0.8378378378374727,0.833333333332975,0.835579514824436,0.7436974789911871,0.42307692307721895,0.734705017612658,[0.21848739 0.78151261],[ 52 186],0.8378378378374727,0.833333333332975,0.835579514824436,0.7436974789924369,0.423076923077219,0.734705017612908
DT,Standard,158.0000000001,36.0000000001,28.0000000001,16.0000000001,0.8144329896903976,0.8494623655910222,0.8315789473680721,0.7310924369756302,0.3076923076930473,0.7068518094636339,0.8144329896903976,0.8494623655910222,0.8315789473680721,0.7310924369744016,0.3076923076930473,0.7068518094633882,[0.21848739 0.78151261],[ 52 186],0.8144329896903976,0.8494623655910222,0.8315789473680721,0.7310924369756302,0.3076923076930473,0.7068518094636339
DT,MinMax,157.0000000001,24.0000000001,29.0000000001,28.0000000001,0.8674033149167212,0.8440860215050064,0.8555858310622828,0.7773109243705881,0.5384615384613906,0.7765695260631978,0.8674033149167212,0.8440860215050064,0.8555858310622828,0.7773109243692818,0.5384615384613906,0.7765695260629366,[0.21848739 0.78151261],[ 52 186],0.8674033149167212,0.8440860215050064,0.8555858310622828,0.7773109243705881,0.5384615384613906,0.7765695260631978
DT,Robust,153.0000000001,25.0000000001,33.0000000001,27.0000000001,0.8595505617973489,0.8225806451609435,0.8406593406589664,0.7563025210092436,0.5192307692306952,0.7596647675714395,0.8595505617973489,0.8225806451609435,0.8406593406589664,0.7563025210079727,0.5192307692306952,0.7596647675711854,[0.21848739 0.78151261],[ 52 186],0.8595505617973489,0.8225806451609434,0.8406593406589663,0.7563025210092436,0.5192307692306952,0.7596647675714395
DT,MaxAbs,157.0000000001,22.0000000001,29.0000000001,30.0000000001,0.8770949720666178,0.8440860215050064,0.8602739726023451,0.7857142857151259,0.5769230769227811,0.7888184657623751,0.8770949720666178,0.8440860215050064,0.8602739726023451,0.7857142857138055,0.5769230769227811,0.7888184657621112,[0.21848739 0.78151261],[ 52 186],0.8770949720666178,0.8440860215050064,0.8602739726023451,0.7857142857151259,0.5769230769227811,0.7888184657623751
DT,QT,162.0000000001,31.0000000001,24.0000000001,21.0000000001,0.8393782383416173,0.8709677419350851,0.8548812664903908,0.7689075630260503,0.40384615384652367,0.7475961927279334,0.8393782383416173,0.8709677419350851,0.8548812664903908,0.7689075630247582,0.40384615384652367,0.747596192727675,[0.21848739 0.78151261],[ 52 186],0.8393782383416173,0.8709677419350852,0.8548812664903908,0.7689075630260503,0.40384615384652367,0.7475961927279334
ETs,Normalizer,172.0000000001,23.0000000001,14.0000000001,29.0000000001,0.8820512820508902,0.9247311827952422,0.9028871391071887,0.8445378151268906,0.5576923076920858,0.8223799453544596,0.8820512820508902,0.9247311827952422,0.9028871391071887,0.8445378151254714,0.5576923076920858,0.8223799453541757,[0.21848739 0.78151261],[ 52 186],0.8820512820508902,0.9247311827952422,0.9028871391071887,0.8445378151268906,0.5576923076920858,0.8223799453544596
ETs,Standard,173.0000000001,33.0000000001,13.0000000001,19.0000000001,0.8398058252423886,0.930107526881258,0.8826530612240994,0.8067226890764705,0.36538461538513306,0.76493474356187,0.8398058252423886,0.930107526881258,0.8826530612240994,0.8067226890751148,0.36538461538513306,0.7649347435615989,[0.21848739 0.78151261],[ 52 186],0.8398058252423886,0.930107526881258,0.8826530612240994,0.8067226890764705,0.36538461538513306,0.76493474356187
