number,value,datetime_start,datetime_complete,duration,params_FS Ratio,params_FS Tech,params_Model,params_OV Tech,params_Scaler,state
330,0.7220793577442978,2025-03-18 12:03:33.886254,2025-03-18 12:04:33.821263,0 days 00:00:59.935009,60,ANOVA,SGD,SMOTE,QT,COMPLETE
331,0.7542648977980908,2025-03-18 12:03:36.514869,2025-03-18 12:04:51.752477,0 days 00:01:15.237608,20,MI,SGD,SMOTE,,COMPLETE
332,0.756861974052254,2025-03-18 12:03:37.581012,2025-03-18 12:04:46.432421,0 days 00:01:08.851409,60,PCA,SGD,SVMSMOTE,QT,COMPLETE
333,0.75168015129215,2025-03-18 12:03:38.312085,2025-03-18 12:04:32.701205,0 days 00:00:54.389120,20,ANOVA,MLP,SMOTE,,COMPLETE
334,0.7219684472197612,2025-03-18 12:03:39.025860,2025-03-18 12:04:27.946038,0 days 00:00:48.920178,20,MI,MLP,SMOTE,,COMPLETE
335,0.7958909878685152,2025-03-18 12:03:43.404467,2025-03-18 12:04:33.686079,0 days 00:00:50.281612,60,MI,MLP,SMOTE,QT,COMPLETE
336,0.6927407341363248,2025-03-18 12:03:47.051101,2025-03-18 12:04:32.090895,0 days 00:00:45.039794,60,MI,SGD,SMOTE,,COMPLETE
337,0.794623365364646,2025-03-18 12:03:49.656338,2025-03-18 12:04:36.691218,0 days 00:00:47.034880,60,ANOVA,MLP,SMOTE,QT,COMPLETE
338,0.7487802906450416,2025-03-18 12:03:49.971221,2025-03-18 12:04:31.696081,0 days 00:00:41.724860,20,MI,SGD,SMOTE,Robust,COMPLETE
339,0.7608185579543376,2025-03-18 12:03:50.391338,2025-03-18 12:04:47.510149,0 days 00:00:57.118811,20,MI,MLP,SMOTE,,COMPLETE
340,0.7770545153179507,2025-03-18 12:03:52.886160,2025-03-18 12:04:55.934649,0 days 00:01:03.048489,60,ANOVA,SGD,SVMSMOTE,QT,COMPLETE
341,0.8134197653196852,2025-03-18 12:03:54.241363,2025-03-18 12:04:33.421298,0 days 00:00:39.179935,60,ANOVA,MLP,SMOTE,QT,COMPLETE
342,0.7084497100248912,2025-03-18 12:03:54.940903,2025-03-18 12:04:32.090895,0 days 00:00:37.149992,60,ANOVA,SGD,SMOTE,QT,COMPLETE
343,0.7248896475079282,2025-03-18 12:03:55.421136,2025-03-18 12:04:34.791196,0 days 00:00:39.370060,60,MI,SGD,SMOTE,QT,COMPLETE
344,0.6880767401303409,2025-03-18 12:03:56.051312,2025-03-18 12:04:27.553382,0 days 00:00:31.502070,60,MI,SGD,SMOTE,,COMPLETE
345,0.0,2025-03-18 12:03:58.564225,2025-03-18 12:04:56.199641,0 days 00:00:57.635416,80,LDA,AB,SVMSMOTE,QT,COMPLETE
346,0.7725693906173412,2025-03-18 12:04:00.792000,2025-03-18 12:04:33.250898,0 days 00:00:32.458898,60,MI,SGD,SMOTE,QT,COMPLETE
347,0.0,2025-03-18 12:04:03.802957,2025-03-18 12:05:20.703256,0 days 00:01:16.900299,100,ANOVA,ETs,SVMSMOTE,Standard,COMPLETE
348,0.7580357036342489,2025-03-18 12:04:09.746241,2025-03-18 12:05:02.227033,0 days 00:00:52.480792,60,ANOVA,AB,SVMSMOTE,QT,COMPLETE
349,0.7939120230389843,2025-03-18 12:04:09.781087,2025-03-18 12:05:06.916424,0 days 00:00:57.135337,60,ANOVA,AB,SVMSMOTE,QT,COMPLETE
350,0.7270915611901065,2025-03-18 12:04:12.543314,2025-03-18 12:04:54.844640,0 days 00:00:42.301326,80,PCA,AB,SVMSMOTE,QT,COMPLETE
351,0.776276012536487,2025-03-18 12:04:13.436445,2025-03-18 12:04:55.454706,0 days 00:00:42.018261,80,ANOVA,AB,SVMSMOTE,QT,COMPLETE
352,0.7675312401204518,2025-03-18 12:04:13.876221,2025-03-18 12:05:34.124775,0 days 00:01:20.248554,60,PCA,AB,SVMSMOTE,Robust,COMPLETE
353,0.7982885412254553,2025-03-18 12:04:14.515961,2025-03-18 12:04:55.249690,0 days 00:00:40.733729,80,ANOVA,AB,SVMSMOTE,QT,COMPLETE
354,0.0,2025-03-18 12:04:15.181485,2025-03-18 12:05:04.525330,0 days 00:00:49.343845,100,ANOVA,ETs,ADASYN,QT,COMPLETE
355,0.7583027765638384,2025-03-18 12:04:15.995967,2025-03-18 12:05:31.957470,0 days 00:01:15.961503,80,ANOVA,ETs,ADASYN,QT,COMPLETE
356,0.7335523509321418,2025-03-18 12:04:17.156018,2025-03-18 12:04:59.010139,0 days 00:00:41.854121,80,PCA,AB,SVMSMOTE,QT,COMPLETE
357,0.6880767401303409,2025-03-18 12:04:17.361511,2025-03-18 12:05:56.474432,0 days 00:01:39.112921,60,MI,MLP,SVMSMOTE,Normalizer,COMPLETE
358,0.7488846525602317,2025-03-18 12:04:17.535967,2025-03-18 12:04:59.810509,0 days 00:00:42.274542,60,PCA,AB,SVMSMOTE,QT,COMPLETE
359,0.7508225038015214,2025-03-18 12:04:18.705942,2025-03-18 12:05:27.994062,0 days 00:01:09.288120,80,ANOVA,AB,SVMSMOTE,QT,COMPLETE
360,0.7447419468675732,2025-03-18 12:04:19.206272,2025-03-18 12:05:02.677033,0 days 00:00:43.470761,80,ANOVA,ETs,ADASYN,QT,COMPLETE
361,0.0,2025-03-18 12:04:19.711345,2025-03-18 12:05:00.810532,0 days 00:00:41.099187,100,RF,ETs,ADASYN,QT,COMPLETE
362,0.6880767401303409,2025-03-18 12:04:20.491056,2025-03-18 12:05:28.150946,0 days 00:01:07.659890,60,MI,MLP,SVMSMOTE,Normalizer,COMPLETE
363,0.0,2025-03-18 12:04:22.106203,2025-03-18 12:05:02.922079,0 days 00:00:40.815876,100,ANOVA,MLP,ADASYN,QT,COMPLETE
364,0.739025017928366,2025-03-18 12:04:24.546005,2025-03-18 12:04:58.699021,0 days 00:00:34.153016,60,ANOVA,AB,SVMSMOTE,QT,COMPLETE
365,0.0,2025-03-18 12:04:26.141110,2025-03-18 12:05:04.525330,0 days 00:00:38.384220,80,LDA,ETs,ADASYN,QT,COMPLETE
366,0.0,2025-03-18 12:04:26.965999,2025-03-18 12:05:10.704246,0 days 00:00:43.738247,100,ANOVA,MLP,SVMSMOTE,Standard,COMPLETE
367,0.7453898840525968,2025-03-18 12:04:30.155970,2025-03-18 12:05:01.110546,0 days 00:00:30.954576,80,ANOVA,ETs,ADASYN,QT,COMPLETE
368,0.0,2025-03-18 12:04:31.496041,2025-03-18 12:05:10.689246,0 days 00:00:39.193205,100,ANOVA,ETs,SVMSMOTE,QT,COMPLETE
369,0.0,2025-03-18 12:04:32.551057,2025-03-18 12:05:09.658116,0 days 00:00:37.107059,100,ANOVA,ETs,ADASYN,QT,COMPLETE
370,0.34369747899170267,2025-03-18 12:04:32.921243,2025-03-18 12:05:24.836844,0 days 00:00:51.915601,40,Chi2,MLP,SVMSMOTE,Normalizer,COMPLETE
371,0.0,2025-03-18 12:04:34.531396,2025-03-18 12:05:24.069392,0 days 00:00:49.537996,40,Chi2,MLP,SVMSMOTE,Robust,COMPLETE
372,0.7532416424194339,2025-03-18 12:04:36.891332,2025-03-18 12:05:09.468116,0 days 00:00:32.576784,80,ANOVA,AB,SVMSMOTE,QT,COMPLETE
373,0.753709951447856,2025-03-18 12:04:43.721321,2025-03-18 12:05:36.172856,0 days 00:00:52.451535,60,MI,MLP,SVMSMOTE,Robust,COMPLETE
374,0.6880767401303409,2025-03-18 12:04:44.514995,2025-03-18 12:05:19.254076,0 days 00:00:34.739081,40,Chi2,MLP,SVMSMOTE,Normalizer,COMPLETE
375,0.7680286802021753,2025-03-18 12:04:45.219273,2025-03-18 12:05:55.232887,0 days 00:01:10.013614,60,MI,MLP,SMOTE,Robust,COMPLETE
376,0.6880767401303409,2025-03-18 12:04:46.263623,2025-03-18 12:05:30.936694,0 days 00:00:44.673071,40,Chi2,MLP,SVMSMOTE,Normalizer,COMPLETE
377,0.6880767401303409,2025-03-18 12:04:46.651192,2025-03-18 12:05:20.479886,0 days 00:00:33.828694,40,Chi2,MLP,SVMSMOTE,Normalizer,COMPLETE
378,0.7589755549350603,2025-03-18 12:04:49.584374,2025-03-18 12:06:41.328586,0 days 00:01:51.744212,60,RFE,DT,SMOTE,Robust,COMPLETE
379,0.768321981623499,2025-03-18 12:04:51.302497,2025-03-18 12:05:45.996862,0 days 00:00:54.694365,40,MI,MLP,SVMSMOTE,Robust,COMPLETE
380,0.827067397965364,2025-03-18 12:04:55.449692,2025-03-18 12:06:05.903284,0 days 00:01:10.453592,60,MI,MLP,SMOTE,Robust,COMPLETE
381,0.6880767401303409,2025-03-18 12:04:55.599690,2025-03-18 12:05:25.182116,0 days 00:00:29.582426,60,Chi2,MLP,SVMSMOTE,Normalizer,COMPLETE
382,0.0,2025-03-18 12:04:57.222523,2025-03-18 12:05:26.776744,0 days 00:00:29.554221,60,Chi2,MLP,SVMSMOTE,Robust,COMPLETE
383,0.7919054198014059,2025-03-18 12:04:58.539408,2025-03-18 12:06:18.621834,0 days 00:01:20.082426,60,MI,MLP,SVMSMOTE,Robust,COMPLETE
384,0.0,2025-03-18 12:04:58.704018,2025-03-18 12:05:37.429894,0 days 00:00:38.725876,40,Chi2,MLP,SVMSMOTE,Robust,COMPLETE
385,0.6880767401303409,2025-03-18 12:04:59.815546,2025-03-18 12:05:43.561847,0 days 00:00:43.746301,40,MI,MLP,SVMSMOTE,Normalizer,COMPLETE
386,0.7459939192976857,2025-03-18 12:05:00.070502,2025-03-18 12:06:24.194609,0 days 00:01:24.124107,60,MI,MLP,SMOTE,Robust,COMPLETE
387,0.6657136411975323,2025-03-18 12:05:02.937044,2025-03-18 12:06:34.300854,0 days 00:01:31.363810,60,RFE,DT,SMOTE,Robust,COMPLETE
388,0.8000987968385551,2025-03-18 12:05:04.293300,2025-03-18 12:06:06.328100,0 days 00:01:02.034800,60,MI,MLP,SMOTE,Robust,COMPLETE
389,0.8109499103044648,2025-03-18 12:05:06.526979,2025-03-18 12:06:00.046889,0 days 00:00:53.519910,60,MI,MLP,SVMSMOTE,Robust,COMPLETE
390,0.7411256675012456,2025-03-18 12:05:06.791449,2025-03-18 12:06:00.926734,0 days 00:00:54.135285,60,MI,MLP,SVMSMOTE,Robust,COMPLETE
391,0.7763378057822828,2025-03-18 12:05:09.348103,2025-03-18 12:06:56.652526,0 days 00:01:47.304423,60,RFE,MLP,SVMSMOTE,Robust,COMPLETE
392,0.6853157986550172,2025-03-18 12:05:10.894261,2025-03-18 12:06:17.080457,0 days 00:01:06.186196,60,MI,DT,SMOTE,Robust,COMPLETE
393,0.7564863093893652,2025-03-18 12:05:14.370602,2025-03-18 12:06:13.593889,0 days 00:00:59.223287,60,MI,MLP,SMOTE,Robust,COMPLETE
394,0.7570315128168258,2025-03-18 12:05:17.384079,2025-03-18 12:06:43.400241,0 days 00:01:26.016162,60,RFE,MLP,SMOTE,Robust,COMPLETE
395,0.7515245271738173,2025-03-18 12:05:17.834062,2025-03-18 12:05:59.843227,0 days 00:00:42.009165,60,MI,MLP,SMOTE,Robust,COMPLETE
396,0.7467096921015921,2025-03-18 12:05:18.794069,2025-03-18 12:06:18.495706,0 days 00:00:59.701637,60,MI,MLP,SMOTE,Robust,COMPLETE
397,0.7640102478905031,2025-03-18 12:05:20.239884,2025-03-18 12:06:51.495706,0 days 00:01:31.255822,60,RFE,MLP,SVMSMOTE,Robust,COMPLETE
398,0.708313202480433,2025-03-18 12:05:21.023247,2025-03-18 12:06:34.300854,0 days 00:01:13.277607,60,RFE,DT,SMOTE,Robust,COMPLETE
399,0.7116843923373171,2025-03-18 12:05:21.233246,2025-03-18 12:06:05.793938,0 days 00:00:44.560692,60,MI,MLP,SMOTE,Robust,COMPLETE
400,0.7183800552911519,2025-03-18 12:05:21.393247,2025-03-18 12:06:24.650503,0 days 00:01:03.257256,60,MI,DT,SMOTE,Robust,COMPLETE
401,0.7773874196642502,2025-03-18 12:05:22.031285,2025-03-18 12:06:18.480083,0 days 00:00:56.448798,60,MI,MLP,SMOTE,Robust,COMPLETE
402,0.6584224058443391,2025-03-18 12:05:22.586239,2025-03-18 12:06:24.194609,0 days 00:01:01.608370,60,RFE,DT,SMOTE,Robust,COMPLETE
403,0.7873326594275383,2025-03-18 12:05:23.575721,2025-03-18 12:06:54.531397,0 days 00:01:30.955676,60,MI,MLP,SVMSMOTE,Robust,COMPLETE
404,0.0,2025-03-18 12:05:24.459621,2025-03-18 12:06:34.300854,0 days 00:01:09.841233,60,RF,MLP,SMOTE,Robust,COMPLETE
405,0.769956964616525,2025-03-18 12:05:25.575012,2025-03-18 12:06:06.328100,0 days 00:00:40.753088,60,MI,MLP,SMOTE,Robust,COMPLETE
406,0.7640102478905031,2025-03-18 12:05:26.119487,2025-03-18 12:06:53.982121,0 days 00:01:27.862634,60,RFE,MLP,SMOTE,Robust,COMPLETE
407,0.7221923966528976,2025-03-18 12:05:31.250666,2025-03-18 12:06:06.485278,0 days 00:00:35.234612,60,MI,DT,SMOTE,Robust,COMPLETE
408,0.7494698232909892,2025-03-18 12:05:31.439273,2025-03-18 12:07:04.614665,0 days 00:01:33.175392,70,MI,MLP,SVMSMOTE,Standard,COMPLETE
409,0.7947443560843409,2025-03-18 12:05:31.737738,2025-03-18 12:07:06.297006,0 days 00:01:34.559268,60,RFE,MLP,SVMSMOTE,Robust,COMPLETE
410,0.7809776278808964,2025-03-18 12:05:35.289976,2025-03-18 12:06:29.754478,0 days 00:00:54.464502,60,RFE,MLP,SMOTE,Robust,COMPLETE
411,0.7542809377008928,2025-03-18 12:05:38.284586,2025-03-18 12:06:54.334372,0 days 00:01:16.049786,60,MI,MLP,SVMSMOTE,Robust,COMPLETE
412,0.7397651427024468,2025-03-18 12:05:41.547838,2025-03-18 12:06:37.688970,0 days 00:00:56.141132,60,RFE,MLP,SVMSMOTE,Robust,COMPLETE
413,0.7605106152946552,2025-03-18 12:05:42.051084,2025-03-18 12:06:40.764119,0 days 00:00:58.713035,60,RFE,MLP,SMOTE,Robust,COMPLETE
414,0.7021988869710902,2025-03-18 12:05:42.933689,2025-03-18 12:06:50.050089,0 days 00:01:07.116400,60,RFE,DT,SMOTE,Robust,COMPLETE
415,0.8407684737502645,2025-03-18 12:05:44.724634,2025-03-18 12:07:02.335878,0 days 00:01:17.611244,70,MI,MLP,SVMSMOTE,Standard,COMPLETE
416,0.0,2025-03-18 12:05:45.761416,2025-03-18 12:06:48.598619,0 days 00:01:02.837203,60,RF,MLP,SVMSMOTE,Robust,COMPLETE
417,0.0,2025-03-18 12:05:48.111200,2025-03-18 12:06:40.758987,0 days 00:00:52.647787,60,RF,MLP,SMOTE,Robust,COMPLETE
418,0.0,2025-03-18 12:05:49.444563,2025-03-18 12:07:10.969228,0 days 00:01:21.524665,60,RF,MLP,SVMSMOTE,Robust,COMPLETE
419,0.8001226582581944,2025-03-18 12:05:49.973707,2025-03-18 12:06:50.350667,0 days 00:01:00.376960,60,RFE,MLP,SVMSMOTE,Robust,COMPLETE
420,0.7679768122076964,2025-03-18 12:05:50.398457,2025-03-18 12:06:52.201981,0 days 00:01:01.803524,60,RFE,MLP,SVMSMOTE,Robust,COMPLETE
421,0.7847504862487117,2025-03-18 12:05:51.325245,2025-03-18 12:06:55.867488,0 days 00:01:04.542243,60,MI,MLP,SVMSMOTE,Robust,COMPLETE
422,0.791220497232094,2025-03-18 12:05:51.638408,2025-03-18 12:06:56.322742,0 days 00:01:04.684334,60,MI,MLP,SVMSMOTE,Robust,COMPLETE
423,0.7327247612759769,2025-03-18 12:05:52.608083,2025-03-18 12:06:58.973725,0 days 00:01:06.365642,70,MI,MLP,SVMSMOTE,Standard,COMPLETE
424,0.7521874040497619,2025-03-18 12:05:55.594420,2025-03-18 12:07:09.767347,0 days 00:01:14.172927,70,MI,MLP,SVMSMOTE,Robust,COMPLETE
425,0.7301381200061476,2025-03-18 12:05:59.089707,2025-03-18 12:07:02.608828,0 days 00:01:03.519121,70,MI,MLP,SVMSMOTE,Standard,COMPLETE
426,0.0,2025-03-18 12:05:59.497885,2025-03-18 12:07:10.796171,0 days 00:01:11.298286,70,LDA,MLP,SVMSMOTE,Standard,COMPLETE
427,0.0,2025-03-18 12:06:00.738111,2025-03-18 12:07:11.864688,0 days 00:01:11.126577,70,LDA,MLP,SVMSMOTE,Standard,COMPLETE
428,0.0,2025-03-18 12:06:07.514108,2025-03-18 12:07:06.831083,0 days 00:00:59.316975,70,LDA,MLP,SVMSMOTE,Standard,COMPLETE
429,0.7327247612759769,2025-03-18 12:06:14.378802,2025-03-18 12:07:25.343450,0 days 00:01:10.964648,70,MI,AB,SVMSMOTE,Standard,COMPLETE
430,0.7501317829566003,2025-03-18 12:06:15.761588,2025-03-18 12:07:24.248236,0 days 00:01:08.486648,30,MI,AB,SVMSMOTE,Standard,COMPLETE
431,0.7847504862487117,2025-03-18 12:06:22.640054,2025-03-18 12:07:34.892622,0 days 00:01:12.252568,50,MI,MLP,SVMSMOTE,Standard,COMPLETE
432,0.0,2025-03-18 12:06:23.441373,2025-03-18 12:07:04.645944,0 days 00:00:41.204571,70,LDA,MLP,SVMSMOTE,Standard,COMPLETE
433,0.0,2025-03-18 12:06:26.362979,2025-03-18 12:07:32.291494,0 days 00:01:05.928515,70,LDA,AB,SVMSMOTE,Standard,COMPLETE
434,0.7746408430277316,2025-03-18 12:06:28.843192,2025-03-18 12:07:21.405446,0 days 00:00:52.562254,70,MI,AB,SVMSMOTE,Standard,COMPLETE
435,0.7796115020667538,2025-03-18 12:06:30.241537,2025-03-18 12:07:28.568120,0 days 00:00:58.326583,30,MI,AB,SVMSMOTE,Standard,COMPLETE
436,0.0,2025-03-18 12:06:32.745595,2025-03-18 12:07:20.683035,0 days 00:00:47.937440,30,LDA,AB,SVMSMOTE,Standard,COMPLETE
437,0.7694967034154929,2025-03-18 12:06:40.102347,2025-03-18 12:07:27.055346,0 days 00:00:46.952999,70,MI,AB,SVMSMOTE,Standard,COMPLETE
438,0.7425417446299627,2025-03-18 12:06:46.300360,2025-03-18 12:07:28.568120,0 days 00:00:42.267760,30,MI,AB,SVMSMOTE,Standard,COMPLETE
439,0.7627991769255361,2025-03-18 12:06:47.456315,2025-03-18 12:07:21.075875,0 days 00:00:33.619560,30,MI,AB,SVMSMOTE,Robust,COMPLETE
440,0.7227430728651736,2025-03-18 12:06:48.877749,2025-03-18 12:07:46.242096,0 days 00:00:57.364347,30,MI,AB,SVMSMOTE,Standard,COMPLETE
441,0.0,2025-03-18 12:06:49.506953,2025-03-18 12:07:12.398704,0 days 00:00:22.891751,70,LDA,AB,SVMSMOTE,Robust,COMPLETE
442,0.0,2025-03-18 12:06:51.354427,2025-03-18 12:07:32.943963,0 days 00:00:41.589536,100,MI,MLP,SVMSMOTE,Standard,COMPLETE
443,0.7842308159679001,2025-03-18 12:06:52.871434,2025-03-18 12:08:11.669226,0 days 00:01:18.797792,50,,MLP,SVMSMOTE,Robust,COMPLETE
444,0.7635951790143308,2025-03-18 12:06:53.384961,2025-03-18 12:07:28.693705,0 days 00:00:35.308744,30,MI,AB,SVMSMOTE,Standard,COMPLETE
445,0.772721083470387,2025-03-18 12:06:53.563337,2025-03-18 12:07:56.125364,0 days 00:01:02.562027,80,,MLP,SVMSMOTE,Robust,COMPLETE
446,0.0,2025-03-18 12:06:53.866101,2025-03-18 12:07:32.739231,0 days 00:00:38.873130,100,MI,MLP,SVMSMOTE,Robust,COMPLETE
447,0.7809776278808964,2025-03-18 12:06:54.138904,2025-03-18 12:08:14.251632,0 days 00:01:20.112728,50,,MLP,SVMSMOTE,Robust,COMPLETE
448,0.7994891260455047,2025-03-18 12:06:54.704634,2025-03-18 12:08:03.598577,0 days 00:01:08.893943,50,,MLP,SVMSMOTE,Robust,COMPLETE
449,0.7722313789057631,2025-03-18 12:06:55.270420,2025-03-18 12:07:31.003241,0 days 00:00:35.732821,70,MI,AB,SVMSMOTE,Standard,COMPLETE
450,0.0,2025-03-18 12:06:55.411608,2025-03-18 12:07:30.217555,0 days 00:00:34.805947,100,MI,AB,SVMSMOTE,Robust,COMPLETE
451,0.7524509808221458,2025-03-18 12:06:56.055510,2025-03-18 12:07:27.245035,0 days 00:00:31.189525,30,MI,MLP,SVMSMOTE,Standard,COMPLETE
452,0.837406603952188,2025-03-18 12:06:57.469954,2025-03-18 12:07:28.803598,0 days 00:00:31.333644,30,MI,MLP,SVMSMOTE,Robust,COMPLETE
453,0.7277550167898442,2025-03-18 12:06:58.686869,2025-03-18 12:07:27.416464,0 days 00:00:28.729595,30,MI,AB,SVMSMOTE,Standard,COMPLETE
454,0.0,2025-03-18 12:06:59.566087,2025-03-18 12:07:27.432090,0 days 00:00:27.866003,100,MI,AB,SVMSMOTE,Standard,COMPLETE
455,0.7710744652218816,2025-03-18 12:07:00.037305,2025-03-18 12:08:45.128676,0 days 00:01:45.091371,50,,MLP,SVMSMOTE,Robust,COMPLETE
456,0.0,2025-03-18 12:07:00.194540,2025-03-18 12:07:27.580391,0 days 00:00:27.385851,100,MI,AB,SVMSMOTE,Robust,COMPLETE
457,0.8294805580581592,2025-03-18 12:07:00.335727,2025-03-18 12:09:20.083580,0 days 00:02:19.747853,50,,MLP,SVMSMOTE,Robust,COMPLETE
458,0.8134992247893068,2025-03-18 12:07:01.138404,2025-03-18 12:08:07.784580,0 days 00:01:06.646176,50,,MLP,SVMSMOTE,Robust,COMPLETE
459,0.0,2025-03-18 12:07:03.784881,2025-03-18 12:07:30.641592,0 days 00:00:26.856711,100,MI,MLP,SVMSMOTE,Robust,COMPLETE
460,0.7866377729373988,2025-03-18 12:07:05.920100,2025-03-18 12:08:09.737410,0 days 00:01:03.817310,50,,MLP,SVMSMOTE,Robust,COMPLETE
461,0.781846987926443,2025-03-18 12:07:07.128932,2025-03-18 12:07:51.667071,0 days 00:00:44.538139,50,MI,MLP,SVMSMOTE,Robust,COMPLETE
462,0.7893452633797362,2025-03-18 12:07:09.217862,2025-03-18 12:08:10.190077,0 days 00:01:00.972215,50,,MLP,SVMSMOTE,Robust,COMPLETE
463,0.7866377729373988,2025-03-18 12:07:10.102727,2025-03-18 12:08:13.251370,0 days 00:01:03.148643,50,MI,MLP,SVMSMOTE,Robust,COMPLETE
464,0.7684893591082058,2025-03-18 12:07:11.220773,2025-03-18 12:08:54.671646,0 days 00:01:43.450873,50,,MLP,SVMSMOTE,Robust,COMPLETE
465,0.7982356757946004,2025-03-18 12:07:11.723522,2025-03-18 12:09:11.102445,0 days 00:01:59.378923,50,,MLP,SVMSMOTE,Robust,COMPLETE
466,0.7655635762085484,2025-03-18 12:07:13.715044,2025-03-18 12:08:21.030304,0 days 00:01:07.315260,50,,MLP,SVMSMOTE,Robust,COMPLETE
467,0.8153745932464854,2025-03-18 12:07:14.325475,2025-03-18 12:08:41.543764,0 days 00:01:27.218289,60,,MLP,SVMSMOTE,Robust,COMPLETE
468,0.7663656435194147,2025-03-18 12:07:17.601645,2025-03-18 12:08:55.865841,0 days 00:01:38.264196,50,,MLP,SVMSMOTE,Robust,COMPLETE
469,0.7694967034154929,2025-03-18 12:07:19.943177,2025-03-18 12:09:03.990960,0 days 00:01:44.047783,50,,MLP,SVMSMOTE,Robust,COMPLETE
470,0.7854888568562999,2025-03-18 12:07:22.945075,2025-03-18 12:08:45.379736,0 days 00:01:22.434661,50,,MLP,SVMSMOTE,Robust,COMPLETE
471,0.8456445030136843,2025-03-18 12:07:23.463179,2025-03-18 12:08:34.586707,0 days 00:01:11.123528,50,,MLP,SVMSMOTE,Robust,COMPLETE
472,0.7823183362059936,2025-03-18 12:07:24.714586,2025-03-18 12:09:22.441260,0 days 00:01:57.726674,60,PCA,MLP,SVMSMOTE,Robust,COMPLETE
473,0.7679768122076964,2025-03-18 12:07:25.139201,2025-03-18 12:08:58.217131,0 days 00:01:33.077930,50,,MLP,SVMSMOTE,Robust,COMPLETE
474,0.7647789366796578,2025-03-18 12:07:26.301523,2025-03-18 12:09:02.221067,0 days 00:01:35.919544,50,,MLP,SVMSMOTE,Robust,COMPLETE
475,0.7508401760346731,2025-03-18 12:07:26.458336,2025-03-18 12:09:09.169879,0 days 00:01:42.711543,50,,MLP,SVMSMOTE,Robust,COMPLETE
476,0.8009475808419888,2025-03-18 12:07:26.882408,2025-03-18 12:08:50.116123,0 days 00:01:23.233715,50,,MLP,SVMSMOTE,Robust,COMPLETE
477,0.800042905076138,2025-03-18 12:07:27.432090,2025-03-18 12:08:48.011226,0 days 00:01:20.579136,50,,MLP,SVMSMOTE,Robust,COMPLETE
478,0.7734161751798933,2025-03-18 12:07:30.469164,2025-03-18 12:09:27.124317,0 days 00:01:56.655153,50,,MLP,SVMSMOTE,Robust,COMPLETE
479,0.7901818201106335,2025-03-18 12:07:31.506314,2025-03-18 12:08:30.682187,0 days 00:00:59.175873,80,,MLP,SVMSMOTE,Robust,COMPLETE
480,0.7640102478905031,2025-03-18 12:07:32.511368,2025-03-18 12:08:46.322616,0 days 00:01:13.811248,50,,MLP,SVMSMOTE,Robust,COMPLETE
481,0.7730184121869118,2025-03-18 12:07:33.525221,2025-03-18 12:08:38.701770,0 days 00:01:05.176549,50,,MLP,SVMSMOTE,Robust,COMPLETE
482,0.768321981623499,2025-03-18 12:07:34.280396,2025-03-18 12:08:47.029508,0 days 00:01:12.749112,50,,MLP,SVMSMOTE,Robust,COMPLETE
483,0.7864528577050012,2025-03-18 12:07:37.286226,2025-03-18 12:08:39.534062,0 days 00:01:02.247836,50,,MLP,SVMSMOTE,Robust,COMPLETE
484,0.7722313789057631,2025-03-18 12:07:39.477608,2025-03-18 12:08:55.834516,0 days 00:01:16.356908,50,,MLP,SVMSMOTE,Robust,COMPLETE
485,0.7757534175394587,2025-03-18 12:07:44.529650,2025-03-18 12:09:01.467327,0 days 00:01:16.937677,50,,MLP,SVMSMOTE,Robust,COMPLETE
486,0.7714587076882979,2025-03-18 12:07:46.776127,2025-03-18 12:08:59.551104,0 days 00:01:12.774977,50,,MLP,SVMSMOTE,Robust,COMPLETE
487,0.7746408430277316,2025-03-18 12:07:48.982092,2025-03-18 12:09:02.582652,0 days 00:01:13.600560,50,,MLP,SVMSMOTE,Robust,COMPLETE
488,0.7670642631033072,2025-03-18 12:07:50.532388,2025-03-18 12:09:26.432979,0 days 00:01:35.900591,50,,MLP,SVMSMOTE,Robust,COMPLETE
489,0.8001226582581944,2025-03-18 12:07:51.477738,2025-03-18 12:08:59.838566,0 days 00:01:08.360828,50,,MLP,SVMSMOTE,Robust,COMPLETE
490,0.7691300267103511,2025-03-18 12:07:52.527462,2025-03-18 12:09:24.547408,0 days 00:01:32.019946,50,,MLP,SVMSMOTE,Robust,COMPLETE
491,0.7768993268332446,2025-03-18 12:07:53.486078,2025-03-18 12:09:27.611360,0 days 00:01:34.125282,50,,MLP,SVMSMOTE,Robust,COMPLETE
492,0.7746196411248566,2025-03-18 12:07:54.506977,2025-03-18 12:09:01.514218,0 days 00:01:07.007241,50,,MLP,SVMSMOTE,Robust,COMPLETE
493,0.8393569292120814,2025-03-18 12:07:55.575733,2025-03-18 12:09:01.812737,0 days 00:01:06.237004,50,,MLP,SVMSMOTE,Robust,COMPLETE
494,0.7699518121811135,2025-03-18 12:07:58.689756,2025-03-18 12:09:26.134396,0 days 00:01:27.444640,50,,MLP,SVMSMOTE,Robust,COMPLETE
495,0.7831145936235762,2025-03-18 12:08:02.223625,2025-03-18 12:09:05.838730,0 days 00:01:03.615105,50,,MLP,SVMSMOTE,Robust,COMPLETE
496,0.7812065995081984,2025-03-18 12:08:05.106192,2025-03-18 12:09:14.875583,0 days 00:01:09.769391,50,,MLP,SVMSMOTE,Robust,COMPLETE
