Model,Scaler,FS Tech,FS Ratio,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
RF,Standard,MI,80,170.0000000001,34.0000000001,16.0000000001,18.0000000001,0.8333333333330066,0.9139784946232108,0.8717948717944906,0.7899159663873948,0.34615384615443784,0.7510353024585081,0.8333333333330066,0.9139784946232108,0.8717948717944906,0.7899159663860674,0.34615384615443784,0.7510353024582426,[0.21848739 0.78151261],[ 52 186],0.8333333333330066,0.9139784946232108,0.8717948717944906,0.7899159663873948,0.34615384615443784,0.7510353024585081
RF,Standard,MI,50,172.0000000001,39.0000000001,14.0000000001,13.0000000001,0.8151658767769525,0.9247311827952422,0.866498740553787,0.7773109243705881,0.2500000000009615,0.7267413448995061,0.8151658767769525,0.9247311827952422,0.866498740553787,0.7773109243692818,0.2500000000009615,0.726741344899245,[0.21848739 0.78151261],[ 52 186],0.8151658767769525,0.9247311827952422,0.866498740553787,0.7773109243705881,0.2500000000009615,0.7267413448995061
RF,Standard,MI,70,168.0000000001,35.0000000001,18.0000000001,17.0000000001,0.827586206896229,0.9032258064511793,0.8637532133672352,0.7773109243705881,0.32692307692374256,0.7397598456017949,0.827586206896229,0.9032258064511793,0.8637532133672352,0.7773109243692818,0.32692307692374256,0.7397598456015336,[0.21848739 0.78151261],[ 52 186],0.827586206896229,0.9032258064511793,0.8637532133672352,0.7773109243705881,0.32692307692374256,0.7397598456017949
RF,Standard,MI,20,156.0000000001,32.0000000001,30.0000000001,20.0000000001,0.8297872340422024,0.8387096774189907,0.8342245989301239,0.739495798320168,0.38461538461582834,0.7253665386654626,0.8297872340422024,0.8387096774189907,0.8342245989301239,0.7394957983189253,0.38461538461582834,0.7253665386652142,[0.21848739 0.78151261],[ 52 186],0.8297872340422024,0.8387096774189907,0.8342245989301239,0.739495798320168,0.38461538461582834,0.7253665386654626
RF,Standard,MI,40,170.0000000001,41.0000000001,16.0000000001,11.0000000001,0.8056872037911795,0.9139784946232108,0.8564231738031673,0.7605042016815124,0.21153846153957098,0.7096263070877282,0.8056872037911795,0.9139784946232108,0.8564231738031673,0.7605042016802345,0.21153846153957098,0.7096263070874727,[0.21848739 0.78151261],[ 52 186],0.8056872037911795,0.9139784946232108,0.8564231738031673,0.7605042016815124,0.21153846153957098,0.7096263070877282
RF,Standard,MI,30,173.0000000001,39.0000000001,13.0000000001,13.0000000001,0.8160377358487585,0.930107526881258,0.8693467336679704,0.781512605042857,0.2500000000009615,0.729400920288361,0.8160377358487585,0.930107526881258,0.8693467336679704,0.7815126050415437,0.2500000000009615,0.7294009202880984,[0.21848739 0.78151261],[ 52 186],0.8160377358487585,0.930107526881258,0.8693467336679704,0.781512605042857,0.2500000000009615,0.729400920288361
RF,Standard,MI,60,172.0000000001,36.0000000001,14.0000000001,16.0000000001,0.8269230769227626,0.9247311827952422,0.873096446700129,0.7899159663873948,0.3076923076930473,0.7444717960997151,0.8269230769227626,0.9247311827952422,0.873096446700129,0.7899159663860674,0.3076923076930473,0.7444717960994496,[0.21848739 0.78151261],[ 52 186],0.8269230769227626,0.9247311827952422,0.873096446700129,0.7899159663873948,0.3076923076930473,0.7444717960997151
RF,Standard,RFE,90,173.0000000001,31.0000000001,13.0000000001,21.0000000001,0.8480392156859333,0.930107526881258,0.8871794871790901,0.8151260504210083,0.40384615384652367,0.7768596868027627,0.8480392156859333,0.930107526881258,0.8871794871790901,0.8151260504196385,0.40384615384652367,0.7768596868024887,[0.21848739 0.78151261],[ 52 186],0.8480392156859333,0.930107526881258,0.8871794871790901,0.8151260504210083,0.40384615384652367,0.7768596868027627
RF,Standard,RFE,80,175.0000000001,36.0000000001,11.0000000001,16.0000000001,0.829383886255612,0.9408602150532894,0.8816120906797162,0.8025210084042016,0.3076923076930473,0.7524139016171733,0.829383886255612,0.9408602150532894,0.8816120906797162,0.802521008402853,0.3076923076930473,0.7524139016169036,[0.21848739 0.78151261],[ 52 186],0.829383886255612,0.9408602150532894,0.8816120906797162,0.8025210084042016,0.3076923076930473,0.7524139016171733
RF,Standard,RFE,50,172.0000000001,30.0000000001,14.0000000001,22.0000000001,0.8514851485145035,0.9247311827952422,0.8865979381439314,0.8151260504210083,0.42307692307721895,0.7802034485903808,0.8514851485145035,0.9247311827952422,0.8865979381439314,0.8151260504196385,0.42307692307721895,0.7802034485901069,[0.21848739 0.78151261],[ 52 186],0.8514851485145036,0.9247311827952422,0.8865979381439314,0.8151260504210083,0.423076923077219,0.7802034485903808
RF,Standard,RFE,70,178.0000000001,45.0000000001,8.0000000001,7.0000000001,0.7982062780266385,0.9569892473113366,0.8704156479213983,0.7773109243705881,0.13461538461678993,0.7075074964493503,0.7982062780266385,0.9569892473113366,0.8704156479213983,0.7773109243692818,0.13461538461678993,0.7075074964490891,[0.21848739 0.78151261],[ 52 186],0.7982062780266385,0.9569892473113366,0.8704156479213983,0.7773109243705881,0.13461538461678993,0.7075074964493503
RF,Standard,RFE,20,154.0000000001,30.0000000001,32.0000000001,22.0000000001,0.8369565217387642,0.8279569892469593,0.8324324324320731,0.739495798320168,0.42307692307721895,0.7319837329630368,0.8369565217387642,0.8279569892469593,0.8324324324320731,0.7394957983189253,0.42307692307721895,0.7319837329627882,[0.21848739 0.78151261],[ 52 186],0.8369565217387642,0.8279569892469593,0.8324324324320731,0.739495798320168,0.423076923077219,0.7319837329630368
RF,Standard,RFE,40,163.0000000001,30.0000000001,23.0000000001,22.0000000001,0.8445595854918709,0.8763440860211008,0.8601583113452664,0.7773109243705881,0.42307692307721895,0.7562899660612091,0.8445595854918709,0.8763440860211008,0.8601583113452664,0.7773109243692818,0.42307692307721895,0.7562899660609479,[0.21848739 0.78151261],[ 52 186],0.8445595854918709,0.8763440860211008,0.8601583113452664,0.7773109243705881,0.423076923077219,0.7562899660612091
RF,Standard,RFE,30,169.0000000001,40.0000000001,17.0000000001,12.0000000001,0.8086124401910922,0.9086021505371951,0.8556962025312853,0.7605042016815124,0.23076923077026626,0.7128368451422704,0.8086124401910922,0.9086021505371951,0.8556962025312853,0.7605042016802345,0.23076923077026626,0.7128368451420147,[0.21848739 0.78151261],[ 52 186],0.8086124401910921,0.9086021505371951,0.8556962025312853,0.7605042016815124,0.23076923077026626,0.7128368451422703
RF,Standard,RFE,60,173.0000000001,34.0000000001,13.0000000001,18.0000000001,0.835748792270207,0.930107526881258,0.8804071246815466,0.8025210084042016,0.34615384615443784,0.7589876596783302,0.835748792270207,0.930107526881258,0.8804071246815466,0.802521008402853,0.34615384615443784,0.7589876596780605,[0.21848739 0.78151261],[ 52 186],0.8357487922702072,0.930107526881258,0.8804071246815467,0.8025210084042016,0.34615384615443784,0.7589876596783303
RF,Standard,ANOVA,90,169.0000000001,43.0000000001,17.0000000001,9.0000000001,0.7971698113204744,0.9086021505371951,0.8492462311554279,0.7478991596647058,0.17307692307818046,0.6951988551511967,0.7971698113204744,0.9086021505371951,0.8492462311554279,0.747899159663449,0.17307692307818046,0.6951988551509454,[0.21848739 0.78151261],[ 52 186],0.7971698113204744,0.9086021505371951,0.8492462311554279,0.7478991596647058,0.17307692307818046,0.6951988551511967
