Model,Scaler,FS Tech,FS Ratio,OV Tech,TP,FP,FN,TN,Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Macro Average,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Micro Average,Weights,Samples,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,Weighted Average
AB,Robust,ANOVA,90,,173.0000000001,41.0000000001,3.0000000001,7.0000000001,0.8084112149529828,0.9829545454539967,0.8871794871790901,0.8035714285723213,0.14583333333480902,0.7255900018986401,0.8084112149529828,0.9829545454539967,0.8871794871790901,0.8035714285708866,0.14583333333480902,0.7255900018983531,[0.21428571 0.78571429],[ 48 176],0.8084112149529828,0.9829545454539967,0.8871794871790901,0.8035714285723213,0.14583333333480902,0.7255900018986401
AB,Robust,ANOVA,20,,166.0000000001,40.0000000001,10.0000000001,8.0000000001,0.8058252427181497,0.9431818181813146,0.8691099476435925,0.776785714286607,0.16666666666805555,0.7123138778995439,0.8058252427181497,0.9431818181813146,0.8691099476435925,0.7767857142852201,0.16666666666805555,0.7123138778992665,[0.21428571 0.78571429],[ 48 176],0.8058252427181496,0.9431818181813146,0.8691099476435924,0.776785714286607,0.16666666666805555,0.7123138778995439
AB,Normalizer,ANOVA,20,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
AB,Robust,ANOVA,20,,169.0000000001,42.0000000001,7.0000000001,6.0000000001,0.8009478672982929,0.9602272727267498,0.8733850129195107,0.7812500000008927,0.1250000000015625,0.7081620305894016,0.8009478672982929,0.9602272727267498,0.8733850129195107,0.7812499999994978,0.1250000000015625,0.7081620305891227,[0.21428571 0.78571429],[ 48 176],0.8009478672982929,0.9602272727267498,0.8733850129195107,0.7812500000008927,0.1250000000015625,0.7081620305894016
AB,Normalizer,ANOVA,90,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
AB,MinMax,ANOVA,20,,165.0000000001,34.0000000001,11.0000000001,14.0000000001,0.8291457286428853,0.937499999999503,0.8799999999995948,0.7991071428580356,0.2916666666675347,0.7474839076335107,0.8291457286428853,0.937499999999503,0.8799999999995948,0.7991071428566088,0.2916666666675347,0.7474839076332254,[0.21428571 0.78571429],[ 48 176],0.8291457286428853,0.937499999999503,0.8799999999995948,0.7991071428580356,0.2916666666675347,0.7474839076335107
AB,Normalizer,ANOVA,20,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
AB,Normalizer,ANOVA,90,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
AB,Normalizer,ANOVA,20,,176.0000000001,48.0000000001,1e-10,1e-10,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151784,2.083333333324653e-12,0.6902857142860689,0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857137756,2.083333333324653e-12,0.6902857142857883,[0.21428571 0.78571429],[ 48 176],0.7857142857140307,0.9999999999994319,0.8799999999996201,0.7857142857151783,2.083333333324653e-12,0.6902857142860689
AB,QT,ANOVA,90,,171.0000000001,41.0000000001,5.0000000001,7.0000000001,0.8066037735846164,0.9715909090903733,0.881443298968679,0.7946428571437499,0.14583333333480902,0.7200228344244455,0.8066037735846164,0.9715909090903733,0.881443298968679,0.7946428571423311,0.14583333333480902,0.7200228344241617,[0.21428571 0.78571429],[ 48 176],0.8066037735846163,0.9715909090903732,0.8814432989686789,0.7946428571437499,0.14583333333480902,0.7200228344244455
RF,QT,,90,,161.0000000001,42.0000000001,15.0000000001,6.0000000001,0.7931034482755733,0.914772727272256,0.849604221635515,0.745535714286607,0.1250000000015625,0.6856032222943027,0.7931034482755733,0.914772727272256,0.849604221635515,0.7455357142852759,0.1250000000015625,0.6856032222940366,[0.21428571 0.78571429],[ 48 176],0.7931034482755733,0.914772727272256,0.849604221635515,0.745535714286607,0.1250000000015625,0.6856032222943027
RF,QT,,90,,163.0000000001,30.0000000001,13.0000000001,18.0000000001,0.8445595854918709,0.9261363636358795,0.8834688346879311,0.808035714286607,0.3750000000005208,0.7674400996205619,0.8445595854918709,0.9261363636358795,0.8834688346879311,0.8080357142851643,0.3750000000005208,0.7674400996202733,[0.21428571 0.78571429],[ 48 176],0.8445595854918709,0.9261363636358795,0.8834688346879311,0.808035714286607,0.3750000000005208,0.7674400996205619
RF,QT,,90,,151.0000000001,39.0000000001,25.0000000001,9.0000000001,0.794736842104953,0.8579545454541387,0.8251366120215026,0.714285714286607,0.18750000000130207,0.6759227427737007,0.794736842104953,0.8579545454541387,0.8251366120215026,0.7142857142853317,0.18750000000130207,0.6759227427734456,[0.21428571 0.78571429],[ 48 176],0.794736842104953,0.8579545454541387,0.8251366120215026,0.714285714286607,0.18750000000130207,0.6759227427737007
RF,QT,,90,,162.0000000001,35.0000000001,14.0000000001,13.0000000001,0.8223350253803835,0.9204545454540677,0.8686327077744037,0.7812500000008927,0.27083333333428816,0.7327011223888071,0.8223350253803835,0.9204545454540677,0.8686327077744037,0.7812499999994978,0.27083333333428816,0.7327011223885281,[0.21428571 0.78571429],[ 48 176],0.8223350253803835,0.9204545454540677,0.8686327077744037,0.7812500000008927,0.27083333333428816,0.7327011223888071
AB,MinMax,,90,,175.0000000001,40.0000000001,1.0000000001,8.0000000001,0.813953488371801,0.9943181818176202,0.8951406649612327,0.8169642857151784,0.16666666666805555,0.7374086575067775,0.813953488371801,0.9943181818176202,0.8951406649612327,0.8169642857137198,0.16666666666805555,0.7374086575064859,[0.21428571 0.78571429],[ 48 176],0.8139534883718009,0.9943181818176201,0.8951406649612326,0.8169642857151783,0.16666666666805555,0.7374086575067775
RF,MinMax,,90,,168.0000000001,37.0000000001,8.0000000001,11.0000000001,0.8195121951216395,0.9545454545449381,0.8818897637791266,0.7991071428580356,0.22916666666779512,0.7368442445943069,0.8195121951216395,0.9545454545449381,0.8818897637791266,0.7991071428566088,0.22916666666779512,0.7368442445940216,[0.21428571 0.78571429],[ 48 176],0.8195121951216395,0.9545454545449381,0.8818897637791266,0.7991071428580356,0.2291666666677951,0.7368442445943069
RF,MinMax,,90,,158.0000000001,36.0000000001,18.0000000001,12.0000000001,0.8144329896903976,0.8977272727268208,0.8540540540536714,0.7589285714294641,0.25000000000104167,0.7150285775802792,0.8144329896903976,0.8977272727268208,0.8540540540536714,0.7589285714281091,0.25000000000104167,0.7150285775800083,[0.21428571 0.78571429],[ 48 176],0.8144329896903976,0.8977272727268207,0.8540540540536714,0.7589285714294641,0.25000000000104167,0.7150285775802792
RF,MinMax,,90,,167.0000000001,37.0000000001,9.0000000001,11.0000000001,0.8186274509800798,0.9488636363631263,0.8789473684206538,0.7946428571437499,0.22916666666779512,0.7340495959150809,0.8186274509800798,0.9488636363631263,0.8789473684206538,0.7946428571423311,0.22916666666779512,0.7340495959147971,[0.21428571 0.78571429],[ 48 176],0.8186274509800798,0.9488636363631263,0.8789473684206538,0.7946428571437499,0.2291666666677951,0.7340495959150809
RF,MinMax,,90,,163.0000000001,39.0000000001,13.0000000001,9.0000000001,0.8069306930690031,0.9261363636358795,0.8624338624334789,0.7678571428580356,0.18750000000130207,0.7101716123995399,0.8069306930690031,0.9261363636358795,0.8624338624334789,0.7678571428566646,0.18750000000130207,0.7101716123992656,[0.21428571 0.78571429],[ 48 176],0.8069306930690031,0.9261363636358795,0.8624338624334789,0.7678571428580356,0.18750000000130207,0.7101716123995399
RF,MinMax,ANOVA,90,,166.0000000001,39.0000000001,10.0000000001,9.0000000001,0.8097560975606735,0.9431818181813146,0.8713910761150957,0.7812500000008927,0.18750000000130207,0.7186157983718557,0.8097560975606735,0.9431818181813146,0.8713910761150957,0.7812499999994978,0.18750000000130207,0.7186157983715767,[0.21428571 0.78571429],[ 48 176],0.8097560975606735,0.9431818181813146,0.8713910761150957,0.7812500000008927,0.18750000000130207,0.7186157983718557
RF,MinMax,,90,,157.0000000001,35.0000000001,19.0000000001,13.0000000001,0.8177083333330024,0.892045454545009,0.8532608695648334,0.7589285714294641,0.27083333333428816,0.7185553124413195,0.8177083333330024,0.892045454545009,0.8532608695648334,0.7589285714281091,0.27083333333428816,0.7185553124410485,[0.21428571 0.78571429],[ 48 176],0.8177083333330024,0.892045454545009,0.8532608695648334,0.7589285714294641,0.27083333333428816,0.7185553124413195
AB,MinMax,,90,,168.0000000001,36.0000000001,8.0000000001,12.0000000001,0.8235294117643888,0.9545454545449381,0.8842105263153851,0.8035714285723213,0.25000000000104167,0.743171364239615,0.8235294117643888,0.9545454545449381,0.8842105263153851,0.8035714285708866,0.25000000000104167,0.7431713642393281,[0.21428571 0.78571429],[ 48 176],0.8235294117643888,0.9545454545449381,0.8842105263153851,0.8035714285723213,0.25000000000104167,0.743171364239615
RF,MinMax,,90,,160.0000000001,33.0000000001,16.0000000001,15.0000000001,0.8290155440411099,0.9090909090904443,0.8672086720863228,0.7812500000008927,0.3125000000007812,0.7398130250439101,0.8290155440411099,0.9090909090904443,0.8672086720863228,0.7812499999994978,0.3125000000007812,0.7398130250436312,[0.21428571 0.78571429],[ 48 176],0.8290155440411099,0.9090909090904443,0.8672086720863228,0.7812500000008927,0.3125000000007812,0.7398130250439101
RF,MinMax,,90,,164.0000000001,38.0000000001,12.0000000001,10.0000000001,0.8118811881185031,0.9318181818176912,0.8677248677244785,0.776785714286607,0.2083333333345486,0.7193086570563657,0.8118811881185031,0.9318181818176912,0.8677248677244785,0.7767857142852201,0.2083333333345486,0.7193086570560883,[0.21428571 0.78571429],[ 48 176],0.8118811881185031,0.9318181818176912,0.8677248677244785,0.776785714286607,0.2083333333345486,0.7193086570563657
RF,MinMax,,90,,158.0000000001,36.0000000001,18.0000000001,12.0000000001,0.8144329896903976,0.8977272727268208,0.8540540540536714,0.7589285714294641,0.25000000000104167,0.7150285775802792,0.8144329896903976,0.8977272727268208,0.8540540540536714,0.7589285714281091,0.25000000000104167,0.7150285775800083,[0.21428571 0.78571429],[ 48 176],0.8144329896903976,0.8977272727268207,0.8540540540536714,0.7589285714294641,0.25000000000104167,0.7150285775802792
RF,MinMax,,90,,166.0000000001,35.0000000001,10.0000000001,13.0000000001,0.825870646765845,0.9431818181813146,0.8806366047741319,0.7991071428580356,0.27083333333428816,0.743925909182723,0.825870646765845,0.9431818181813146,0.8806366047741319,0.7991071428566088,0.27083333333428816,0.7439259091824376,[0.21428571 0.78571429],[ 48 176],0.825870646765845,0.9431818181813146,0.8806366047741319,0.7991071428580356,0.27083333333428816,0.743925909182723
AB,MinMax,ANOVA,90,SMOTE,106.0000000001,14.0000000001,70.0000000001,34.0000000001,0.8833333333326945,0.602272727272611,0.7162162162159241,0.6250000000008928,0.7083333333324653,0.7070311220309176,0.8833333333326945,0.602272727272611,0.7162162162159241,0.6249999999997767,0.7083333333324653,0.7070311220306943,[0.21428571 0.78571429],[ 48 176],0.8833333333326945,0.602272727272611,0.7162162162159241,0.6250000000008928,0.7083333333324652,0.7070311220309176
AB,MinMax,ANOVA,50,SMOTE,126.0000000001,24.0000000001,50.0000000001,24.0000000001,0.8399999999995467,0.7159090909088456,0.7730061349689903,0.66964285714375,0.5,0.6997116166042264,0.8399999999995467,0.7159090909088456,0.7730061349689903,0.6696428571425542,0.5,0.6997116166039874,[0.21428571 0.78571429],[ 48 176],0.8399999999995467,0.7159090909088456,0.7730061349689903,0.66964285714375,0.5,0.6997116166042264
AB,MinMax,ANOVA,90,SMOTE,128.0000000001,21.0000000001,48.0000000001,27.0000000001,0.8590604026840819,0.727272727272469,0.7876923076919536,0.6919642857151784,0.5624999999997395,0.7256979446726846,0.8590604026840819,0.727272727272469,0.7876923076919536,0.691964285713943,0.5624999999997395,0.7256979446724374,[0.21428571 0.78571429],[ 48 176],0.8590604026840819,0.727272727272469,0.7876923076919536,0.6919642857151784,0.5624999999997395,0.7256979446726846
AB,MinMax,ANOVA,90,SMOTE,122.0000000001,22.0000000001,54.0000000001,26.0000000001,0.8472222222217399,0.6931818181815986,0.7624999999996719,0.6607142857151785,0.5416666666664931,0.7010569985569365,0.8472222222217399,0.6931818181815986,0.7624999999996719,0.6607142857139987,0.5416666666664931,0.7010569985567005,[0.21428571 0.78571429],[ 48 176],0.8472222222217399,0.6931818181815986,0.7624999999996719,0.6607142857151785,0.5416666666664931,0.7010569985569365
AB,MinMax,ANOVA,90,SMOTE,134.0000000001,19.0000000001,42.0000000001,29.0000000001,0.8758169934635611,0.7613636363633394,0.8145896656531131,0.7276785714294641,0.6041666666662326,0.7567231067151421,0.8758169934635611,0.7613636363633394,0.8145896656531131,0.7276785714281649,0.6041666666662326,0.7567231067148822,[0.21428571 0.78571429],[ 48 176],0.8758169934635611,0.7613636363633394,0.8145896656531131,0.7276785714294641,0.6041666666662326,0.7567231067151421
AB,MinMax,,50,SMOTE,125.0000000001,24.0000000001,51.0000000001,24.0000000001,0.8389261744961893,0.7102272727270338,0.7692307692304379,0.6651785714294643,0.5,0.6967125575766251,0.8389261744961893,0.7102272727270338,0.7692307692304379,0.6651785714282764,0.5,0.6967125575763875,[0.21428571 0.78571429],[ 48 176],0.8389261744961892,0.7102272727270338,0.7692307692304379,0.6651785714294643,0.5,0.696712557576625
AB,MinMax,,50,SMOTE,124.0000000001,22.0000000001,52.0000000001,26.0000000001,0.8493150684926721,0.7045454545452221,0.7701863354033911,0.66964285714375,0.5416666666664931,0.7070712764503057,0.8493150684926721,0.7045454545452221,0.7701863354033911,0.6696428571425542,0.5416666666664931,0.7070712764500666,[0.21428571 0.78571429],[ 48 176],0.8493150684926721,0.7045454545452221,0.7701863354033911,0.66964285714375,0.5416666666664931,0.7070712764503057
AB,MinMax,ANOVA,90,SMOTE,124.0000000001,19.0000000001,52.0000000001,29.0000000001,0.8671328671323536,0.7045454545452221,0.7774294670842916,0.6830357142866071,0.6041666666662326,0.7272620339429414,0.8671328671323536,0.7045454545452221,0.7774294670842916,0.6830357142853875,0.6041666666662326,0.7272620339426975,[0.21428571 0.78571429],[ 48 176],0.8671328671323535,0.7045454545452221,0.7774294670842916,0.6830357142866071,0.6041666666662326,0.7272620339429414
AB,MinMax,ANOVA,50,SMOTE,123.0000000001,17.0000000001,53.0000000001,31.0000000001,0.8785714285708878,0.6988636363634104,0.7784810126578753,0.6875000000008928,0.6458333333327257,0.7378498821851585,0.8785714285708878,0.6988636363634104,0.7784810126578753,0.6874999999996652,0.6458333333327257,0.737849882184913,[0.21428571 0.78571429],[ 48 176],0.8785714285708878,0.6988636363634103,0.7784810126578753,0.6875000000008928,0.6458333333327257,0.7378498821851582
AB,MinMax,ANOVA,50,SMOTE,127.0000000001,26.0000000001,49.0000000001,22.0000000001,0.8300653594766927,0.7215909090906573,0.7720364741638029,0.6651785714294643,0.45833333333350695,0.6894409294988249,0.8300653594766927,0.7215909090906573,0.7720364741638029,0.6651785714282764,0.45833333333350695,0.6894409294985873,[0.21428571 0.78571429],[ 48 176],0.8300653594766927,0.7215909090906573,0.7720364741638029,0.6651785714294643,0.4583333333335069,0.6894409294988249
AB,MinMax,ANOVA,50,SMOTE,113.0000000001,26.0000000001,63.0000000001,22.0000000001,0.8129496402873195,0.6420454545452932,0.7174603174600415,0.6026785714294643,0.45833333333350695,0.6466934634111251,0.8129496402873195,0.6420454545452932,0.7174603174600415,0.6026785714283881,0.45833333333350695,0.6466934634109098,[0.21428571 0.78571429],[ 48 176],0.8129496402873195,0.6420454545452932,0.7174603174600415,0.6026785714294643,0.4583333333335069,0.6466934634111251
AB,MinMax,ANOVA,50,SMOTE,132.0000000001,19.0000000001,44.0000000001,29.0000000001,0.874172185429968,0.7499999999997159,0.8073394495409085,0.7187500000008927,0.6041666666662326,0.7508856603275434,0.874172185429968,0.7499999999997159,0.8073394495409085,0.7187499999996094,0.6041666666662326,0.7508856603272868,[0.21428571 0.78571429],[ 48 176],0.8741721854299679,0.7499999999997159,0.8073394495409084,0.7187500000008927,0.6041666666662326,0.7508856603275434
AB,MinMax,ANOVA,90,SMOTE,117.0000000001,18.0000000001,59.0000000001,30.0000000001,0.8666666666661235,0.66477272727254,0.7524115755623763,0.6562500000008928,0.6249999999994792,0.7130201939002823,0.8666666666661235,0.66477272727254,0.7524115755623763,0.656249999999721,0.6249999999994792,0.713020193900048,[0.21428571 0.78571429],[ 48 176],0.8666666666661234,0.6647727272725399,0.7524115755623763,0.6562500000008928,0.6249999999994792,0.7130201939002823
AB,MinMax,ANOVA,50,SMOTE,131.0000000001,23.0000000001,45.0000000001,25.0000000001,0.8506493506488954,0.7443181818179042,0.7939393939390377,0.6964285714294641,0.5208333333332466,0.7212337662337096,0.8506493506488954,0.7443181818179042,0.7939393939390377,0.6964285714282207,0.5208333333332466,0.7212337662334609,[0.21428571 0.78571429],[ 48 176],0.8506493506488954,0.7443181818179042,0.7939393939390377,0.6964285714294641,0.5208333333332466,0.7212337662337096
AB,MinMax,ANOVA,90,SMOTE,141.0000000001,28.0000000001,35.0000000001,20.0000000001,0.8343195266268233,0.8011363636360215,0.8173913043474582,0.7187500000008927,0.4166666666670139,0.7176527722556418,0.8343195266268233,0.8011363636360215,0.8173913043474582,0.7187499999996094,0.4166666666670139,0.7176527722553853,[0.21428571 0.78571429],[ 48 176],0.8343195266268233,0.8011363636360215,0.8173913043474582,0.7187500000008927,0.4166666666670139,0.7176527722556418
AB,MinMax,Chi2,90,SMOTE,121.0000000001,23.0000000001,55.0000000001,25.0000000001,0.8402777777773052,0.687499999999787,0.7562499999996798,0.6517857142866071,0.5208333333332466,0.6913293650793251,0.8402777777773052,0.687499999999787,0.7562499999996798,0.6517857142854432,0.5208333333332466,0.6913293650790923,[0.21428571 0.78571429],[ 48 176],0.8402777777773052,0.6874999999997868,0.7562499999996796,0.6517857142866071,0.5208333333332466,0.691329365079325
AB,QT,ANOVA,50,SMOTE,128.0000000001,24.0000000001,48.0000000001,24.0000000001,0.8421052631574446,0.727272727272469,0.7804878048777067,0.6785714285723213,0.5,0.7056874447759884,0.8421052631574446,0.727272727272469,0.7804878048777067,0.6785714285711097,0.5,0.705687444775746,[0.21428571 0.78571429],[ 48 176],0.8421052631574446,0.727272727272469,0.7804878048777067,0.6785714285723213,0.5,0.7056874447759884
AB,QT,ANOVA,50,SMOTE,116.0000000001,20.0000000001,60.0000000001,28.0000000001,0.8529411764700692,0.6590909090907283,0.7435897435894312,0.6428571428580357,0.5833333333329861,0.6963624610682502,0.8529411764700692,0.6590909090907283,0.7435897435894312,0.6428571428568878,0.5833333333329861,0.6963624610680206,[0.21428571 0.78571429],[ 48 176],0.8529411764700692,0.6590909090907283,0.7435897435894312,0.6428571428580357,0.5833333333329861,0.6963624610682502
RF,Standard,ANOVA,90,SVMSMOTE,131.0000000001,28.0000000001,45.0000000001,20.0000000001,0.823899371068775,0.7443181818179042,0.7820895522384691,0.6741071428580356,0.4166666666670139,0.6882161829300396,0.823899371068775,0.7443181818179042,0.7820895522384691,0.674107142856832,0.4166666666670139,0.6882161829297988,[0.21428571 0.78571429],[ 48 176],0.8238993710687749,0.7443181818179042,0.7820895522384692,0.6741071428580356,0.4166666666670139,0.6882161829300396
RF,QT,Chi2,90,SVMSMOTE,141.0000000001,32.0000000001,35.0000000001,16.0000000001,0.8150289017337399,0.8011363636360215,0.80802292263575,0.7008928571437499,0.3333333333340277,0.6916828756966578,0.8150289017337399,0.8011363636360215,0.80802292263575,0.7008928571424985,0.3333333333340277,0.6916828756964075,[0.21428571 0.78571429],[ 48 176],0.8150289017337399,0.8011363636360215,0.80802292263575,0.7008928571437499,0.3333333333340277,0.6916828756966578
RF,Robust,ANOVA,90,,164.0000000001,38.0000000001,12.0000000001,10.0000000001,0.8118811881185031,0.9318181818176912,0.8677248677244785,0.776785714286607,0.2083333333345486,0.7193086570563657,0.8118811881185031,0.9318181818176912,0.8677248677244785,0.7767857142852201,0.2083333333345486,0.7193086570560883,[0.21428571 0.78571429],[ 48 176],0.8118811881185031,0.9318181818176912,0.8677248677244785,0.776785714286607,0.2083333333345486,0.7193086570563657
RF,Robust,ANOVA,40,,154.0000000001,38.0000000001,22.0000000001,10.0000000001,0.8020833333330187,0.8749999999995739,0.8369565217387641,0.7321428571437499,0.2083333333345486,0.690903209109931,0.8020833333330187,0.8749999999995739,0.8369565217387641,0.7321428571424426,0.2083333333345486,0.6909032091096695,[0.21428571 0.78571429],[ 48 176],0.8020833333330187,0.8749999999995739,0.8369565217387641,0.7321428571437499,0.2083333333345486,0.690903209109931
RF,Robust,ANOVA,90,,157.0000000001,29.0000000001,19.0000000001,19.0000000001,0.8440860215050064,0.892045454545009,0.8674033149167212,0.7857142857151784,0.39583333333376736,0.7570164820031365,0.8440860215050064,0.892045454545009,0.8674033149167212,0.7857142857137756,0.39583333333376736,0.7570164820028559,[0.21428571 0.78571429],[ 48 176],0.8440860215050064,0.892045454545009,0.8674033149167212,0.7857142857151783,0.39583333333376736,0.7570164820031364
RF,Robust,ANOVA,90,,167.0000000001,39.0000000001,9.0000000001,9.0000000001,0.8106796116501839,0.9488636363631263,0.8743455497378279,0.7857142857151784,0.18750000000130207,0.7214206166935236,0.8106796116501839,0.9488636363631263,0.8743455497378279,0.7857142857137756,0.18750000000130207,0.7214206166932431,[0.21428571 0.78571429],[ 48 176],0.8106796116501838,0.9488636363631263,0.8743455497378277,0.7857142857151783,0.18750000000130207,0.7214206166935236
RF,Robust,ANOVA,90,,156.0000000001,34.0000000001,20.0000000001,14.0000000001,0.8210526315786094,0.8863636363631974,0.8524590163930574,0.7589285714294641,0.2916666666675347,0.7220941044863726,0.8210526315786094,0.8863636363631974,0.8524590163930574,0.7589285714281091,0.2916666666675347,0.7220941044861016,[0.21428571 0.78571429],[ 48 176],0.8210526315786093,0.8863636363631973,0.8524590163930574,0.7589285714294641,0.2916666666675347,0.7220941044863726
RF,Robust,ANOVA,90,,159.0000000001,31.0000000001,17.0000000001,17.0000000001,0.8368421052628033,0.9034090909086325,0.8688524590159904,0.7857142857151784,0.3541666666672743,0.7497969215139758,0.8368421052628033,0.9034090909086325,0.8688524590159904,0.7857142857137756,0.3541666666672743,0.7497969215136953,[0.21428571 0.78571429],[ 48 176],0.8368421052628033,0.9034090909086325,0.8688524590159904,0.7857142857151783,0.35416666666727425,0.7497969215139758
RF,Robust,ANOVA,40,,157.0000000001,41.0000000001,19.0000000001,7.0000000001,0.792929292928997,0.892045454545009,0.8395721925130059,0.7321428571437499,0.14583333333480902,0.6805046260931142,0.792929292928997,0.892045454545009,0.8395721925130059,0.7321428571424426,0.14583333333480902,0.6805046260928528,[0.21428571 0.78571429],[ 48 176],0.792929292928997,0.892045454545009,0.8395721925130059,0.7321428571437499,0.14583333333480902,0.6805046260931142
DT,Robust,ANOVA,80,,154.0000000001,38.0000000001,22.0000000001,10.0000000001,0.8020833333330187,0.8749999999995739,0.8369565217387641,0.7321428571437499,0.2083333333345486,0.690903209109931,0.8020833333330187,0.8749999999995739,0.8369565217387641,0.7321428571424426,0.2083333333345486,0.6909032091096695,[0.21428571 0.78571429],[ 48 176],0.8020833333330187,0.8749999999995739,0.8369565217387641,0.7321428571437499,0.2083333333345486,0.690903209109931
DT,Robust,ANOVA,30,,145.0000000001,32.0000000001,31.0000000001,16.0000000001,0.819209039547662,0.8238636363632684,0.8215297450421286,0.7187500000008927,0.3333333333340277,0.7033371508575958,0.819209039547662,0.8238636363632684,0.8215297450421286,0.7187499999996094,0.3333333333340277,0.7033371508573392,[0.21428571 0.78571429],[ 48 176],0.8192090395476619,0.8238636363632684,0.8215297450421285,0.7187500000008927,0.3333333333340277,0.7033371508575958
DT,Robust,ANOVA,30,,145.0000000001,34.0000000001,31.0000000001,14.0000000001,0.8100558659214413,0.8238636363632684,0.8169014084503472,0.7098214285723213,0.2916666666675347,0.6904618011949826,0.8100558659214413,0.8238636363632684,0.8169014084503472,0.7098214285710539,0.2916666666675347,0.6904618011947291,[0.21428571 0.78571429],[ 48 176],0.8100558659214412,0.8238636363632684,0.8169014084503473,0.7098214285723213,0.2916666666675347,0.6904618011949826
DT,Robust,ANOVA,80,,142.0000000001,34.0000000001,34.0000000001,14.0000000001,0.8068181818178332,0.8068181818178332,0.8068181818178332,0.6964285714294641,0.2916666666675347,0.6817099567100997,0.8068181818178332,0.8068181818178332,0.8068181818178332,0.6964285714282207,0.2916666666675347,0.681709956709851,[0.21428571 0.78571429],[ 48 176],0.8068181818178332,0.8068181818178332,0.8068181818178332,0.6964285714294641,0.2916666666675347,0.6817099567100997
DT,Robust,ANOVA,30,,156.0000000001,33.0000000001,20.0000000001,15.0000000001,0.8253968253964811,0.8863636363631974,0.8547945205475563,0.7633928571437499,0.3125000000007812,0.7284895678903531,0.8253968253964811,0.8863636363631974,0.8547945205475563,0.7633928571423868,0.3125000000007812,0.7284895678900806,[0.21428571 0.78571429],[ 48 176],0.825396825396481,0.8863636363631973,0.8547945205475563,0.7633928571437499,0.3125000000007812,0.7284895678903531
MLP,Robust,ANOVA,30,,171.0000000001,40.0000000001,5.0000000001,8.0000000001,0.810426540284066,0.9715909090903733,0.8837209302321617,0.7991071428580356,0.16666666666805555,0.7263024378265384,0.810426540284066,0.9715909090903733,0.8837209302321617,0.7991071428566088,0.16666666666805555,0.7263024378262531,[0.21428571 0.78571429],[ 48 176],0.8104265402840659,0.9715909090903732,0.8837209302321615,0.7991071428580356,0.16666666666805555,0.7263024378265384
MLP,Robust,ANOVA,10,,174.0000000001,35.0000000001,2.0000000001,13.0000000001,0.8325358851671459,0.9886363636358084,0.9038961038956842,0.8348214285723213,0.27083333333428816,0.7661446229210497,0.8325358851671459,0.9886363636358084,0.9038961038956842,0.8348214285708307,0.27083333333428816,0.7661446229207515,[0.21428571 0.78571429],[ 48 176],0.8325358851671459,0.9886363636358083,0.9038961038956842,0.8348214285723213,0.27083333333428816,0.7661446229210497
AB,Robust,ANOVA,10,,171.0000000001,35.0000000001,5.0000000001,13.0000000001,0.8300970873783203,0.9715909090903733,0.8952879581147695,0.8214285714294641,0.27083333333428816,0.7578475718694431,0.8300970873783203,0.9715909090903733,0.8952879581147695,0.8214285714279975,0.27083333333428816,0.7578475718691497,[0.21428571 0.78571429],[ 48 176],0.8300970873783203,0.9715909090903732,0.8952879581147692,0.8214285714294641,0.27083333333428816,0.7578475718694431
