number,value,datetime_start,datetime_complete,duration,params_FS Ratio,params_FS Tech,params_Model,params_OV Tech,params_Scaler,state
340,0.7661446229210497,2025-03-18 11:45:13.301207,2025-03-18 11:45:41.097299,0 days 00:00:27.796092,10,ANOVA,MLP,,Robust,COMPLETE
341,0.34285714285724567,2025-03-18 11:45:14.604679,2025-03-18 11:45:48.852279,0 days 00:00:34.247600,10,ANOVA,AB,ADASYN,,COMPLETE
342,0.0,2025-03-18 11:45:15.076017,2025-03-18 11:45:41.725593,0 days 00:00:26.649576,100,ANOVA,MLP,,Robust,COMPLETE
343,0.0,2025-03-18 11:45:16.615400,2025-03-18 11:45:41.442634,0 days 00:00:24.827234,100,ANOVA,AB,,Robust,COMPLETE
344,0.0,2025-03-18 11:45:18.910186,2025-03-18 11:45:43.911202,0 days 00:00:25.001016,100,ANOVA,AB,ADASYN,Robust,COMPLETE
345,0.0,2025-03-18 11:45:19.569206,2025-03-18 11:45:53.836644,0 days 00:00:34.267438,100,ANOVA,MLP,,,COMPLETE
346,0.6902857142860689,2025-03-18 11:45:21.282520,2025-03-18 11:47:15.234030,0 days 00:01:53.951510,10,RFE,MLP,,,COMPLETE
347,0.708463463910503,2025-03-18 11:45:23.643737,2025-03-18 11:47:37.101346,0 days 00:02:13.457609,10,RFE,ETs,,Robust,COMPLETE
348,0.6902857142860689,2025-03-18 11:45:25.229872,2025-03-18 11:46:45.279091,0 days 00:01:20.049219,10,RFE,MLP,,,COMPLETE
349,0.7625832523008117,2025-03-18 11:45:25.702497,2025-03-18 11:46:54.948325,0 days 00:01:29.245828,10,RFE,MLP,,Robust,COMPLETE
350,0.6840432819366977,2025-03-18 11:45:29.690309,2025-03-18 11:47:31.210791,0 days 00:02:01.520482,10,RFE,ETs,,Robust,COMPLETE
351,0.7256360953861337,2025-03-18 11:45:30.020133,2025-03-18 11:47:06.529631,0 days 00:01:36.509498,10,RFE,ETs,,Robust,COMPLETE
352,0.6972587178517022,2025-03-18 11:45:30.176983,2025-03-18 11:47:00.780310,0 days 00:01:30.603327,10,RFE,ETs,,Robust,COMPLETE
353,0.6695813680605945,2025-03-18 11:45:30.600856,2025-03-18 11:47:06.906333,0 days 00:01:36.305477,10,RFE,ETs,,Robust,COMPLETE
354,0.7179237429239586,2025-03-18 11:45:32.297529,2025-03-18 11:46:56.110529,0 days 00:01:23.813000,10,RFE,MLP,,Robust,COMPLETE
355,0.7325916829286624,2025-03-18 11:45:32.866007,2025-03-18 11:46:59.495278,0 days 00:01:26.629271,10,RFE,MLP,,Robust,COMPLETE
356,0.7228220042370641,2025-03-18 11:45:35.292471,2025-03-18 11:47:53.778285,0 days 00:02:18.485814,70,RFE,MLP,,Robust,COMPLETE
357,0.6910714285715505,2025-03-18 11:45:37.115477,2025-03-18 11:47:40.215994,0 days 00:02:03.100517,10,RFE,ETs,,Robust,COMPLETE
358,0.7697171377676625,2025-03-18 11:45:37.516328,2025-03-18 11:47:46.530304,0 days 00:02:09.013976,10,RFE,MLP,,Robust,COMPLETE
359,0.7530706866046284,2025-03-18 11:45:37.704995,2025-03-18 11:47:59.493493,0 days 00:02:21.788498,10,RFE,MLP,,Robust,COMPLETE
360,0.7151587301590092,2025-03-18 11:45:40.077028,2025-03-18 11:48:04.168582,0 days 00:02:24.091554,70,ANOVA,MLP,,QT,COMPLETE
361,0.7312500984671876,2025-03-18 11:45:40.359249,2025-03-18 11:47:37.087282,0 days 00:01:56.728033,10,RFE,AB,,Robust,COMPLETE
362,0.708463463910503,2025-03-18 11:45:40.924414,2025-03-18 11:47:31.166226,0 days 00:01:50.241812,10,RFE,ETs,,Robust,COMPLETE
363,0.6984013977989936,2025-03-18 11:45:42.322408,2025-03-18 11:50:57.368037,0 days 00:05:15.045629,10,RFE,MLP,SMOTE,Robust,COMPLETE
364,0.6956397829225422,2025-03-18 11:45:43.486986,2025-03-18 11:47:41.786201,0 days 00:01:58.299215,10,RFE,ETs,,Robust,COMPLETE
365,0.7599265249336045,2025-03-18 11:45:44.271981,2025-03-18 11:49:14.660369,0 days 00:03:30.388388,60,,MLP,SMOTE,Robust,COMPLETE
366,0.7578475718694431,2025-03-18 11:45:45.389944,2025-03-18 11:48:08.402687,0 days 00:02:23.012743,10,RFE,MLP,,Robust,COMPLETE
367,0.7102826723577469,2025-03-18 11:45:46.172501,2025-03-18 11:48:06.355437,0 days 00:02:20.182936,70,ANOVA,MLP,,QT,COMPLETE
368,0.7479753360675934,2025-03-18 11:45:48.526169,2025-03-18 11:47:54.123019,0 days 00:02:05.596850,10,RFE,MLP,,Robust,COMPLETE
369,0.7177684280338819,2025-03-18 11:45:50.077201,2025-03-18 11:47:39.979997,0 days 00:01:49.902796,10,RFE,ETs,,Robust,COMPLETE
370,0.7388906926408654,2025-03-18 11:45:54.668678,2025-03-18 11:47:59.163619,0 days 00:02:04.494941,10,RFE,MLP,,Robust,COMPLETE
371,0.7724754412255329,2025-03-18 11:45:57.921104,2025-03-18 11:47:57.169228,0 days 00:01:59.248124,10,RFE,MLP,,Robust,COMPLETE
372,0.7027048854313329,2025-03-18 11:45:59.570841,2025-03-18 11:48:14.668519,0 days 00:02:15.097678,10,,MLP,,QT,COMPLETE
373,0.6902857142860689,2025-03-18 11:46:01.329556,2025-03-18 11:47:58.849130,0 days 00:01:57.519574,10,ANOVA,MLP,,QT,COMPLETE
374,0.6937102148160796,2025-03-18 11:46:11.308661,2025-03-18 11:48:03.116072,0 days 00:01:51.807411,70,ANOVA,MLP,,QT,COMPLETE
375,0.6964910173418958,2025-03-18 11:46:20.324059,2025-03-18 11:48:03.100402,0 days 00:01:42.776343,70,ANOVA,MLP,,QT,COMPLETE
376,0.7186157983718557,2025-03-18 11:46:23.310720,2025-03-18 11:48:07.439330,0 days 00:01:44.128610,60,ANOVA,AB,,QT,COMPLETE
377,0.6836847628109772,2025-03-18 11:46:26.518960,2025-03-18 11:48:33.055891,0 days 00:02:06.536931,10,,MLP,SMOTE,QT,COMPLETE
378,0.7061507936510931,2025-03-18 11:46:29.565489,2025-03-18 11:48:03.069150,0 days 00:01:33.503661,60,ANOVA,MLP,,QT,COMPLETE
379,0.7123842730736035,2025-03-18 11:46:34.656257,2025-03-18 11:48:15.549046,0 days 00:01:40.892789,60,,MLP,,QT,COMPLETE
380,0.7235142879575058,2025-03-18 11:46:37.000817,2025-03-18 11:48:26.049858,0 days 00:01:49.049041,70,,MLP,,QT,COMPLETE
381,0.7340495959150809,2025-03-18 11:46:39.649351,2025-03-18 11:49:12.603113,0 days 00:02:32.953762,10,RFE,MLP,,Robust,COMPLETE
382,0.7144368929863489,2025-03-18 11:46:41.814326,2025-03-18 11:48:18.685412,0 days 00:01:36.871086,60,,AB,,QT,COMPLETE
383,0.6915624761230611,2025-03-18 11:46:43.949991,2025-03-18 11:49:02.707071,0 days 00:02:18.757080,60,,MLP,,QT,COMPLETE
384,0.7353726414451066,2025-03-18 11:46:48.089698,2025-03-18 11:48:18.102739,0 days 00:01:30.013041,60,ANOVA,AB,,QT,COMPLETE
385,0.7040335326052465,2025-03-18 11:46:51.650081,2025-03-18 11:47:58.849130,0 days 00:01:07.199049,60,ANOVA,MLP,,QT,COMPLETE
386,0.7607832022511276,2025-03-18 11:46:52.979808,2025-03-18 11:48:35.666880,0 days 00:01:42.687072,10,,MLP,SMOTE,Robust,COMPLETE
387,0.7277300214830813,2025-03-18 11:46:54.320524,2025-03-18 11:48:38.306524,0 days 00:01:43.986000,90,ANOVA,AB,,QT,COMPLETE
388,0.6881349206352612,2025-03-18 11:46:56.817477,2025-03-18 11:48:05.680301,0 days 00:01:08.862824,70,ANOVA,MLP,,QT,COMPLETE
389,0.770536669213217,2025-03-18 11:46:57.844634,2025-03-18 11:48:58.271571,0 days 00:02:00.426937,10,RFE,MLP,,Robust,COMPLETE
390,0.7677675994054953,2025-03-18 11:47:05.038635,2025-03-18 11:49:13.011402,0 days 00:02:07.972767,10,RFE,MLP,,Robust,COMPLETE
391,0.7102826723577469,2025-03-18 11:47:07.480170,2025-03-18 11:48:37.947660,0 days 00:01:30.467490,10,,MLP,,QT,COMPLETE
392,0.7472120403750173,2025-03-18 11:47:14.806195,2025-03-18 11:49:16.305550,0 days 00:02:01.499355,10,RFE,MLP,,Robust,COMPLETE
393,0.7220714933085438,2025-03-18 11:47:23.794408,2025-03-18 11:50:31.439282,0 days 00:03:07.644874,10,,MLP,SMOTE,Robust,COMPLETE
394,0.7275745496331765,2025-03-18 11:47:25.861039,2025-03-18 11:50:47.781820,0 days 00:03:21.920781,10,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
395,0.7570599794943216,2025-03-18 11:47:28.159167,2025-03-18 11:49:22.405210,0 days 00:01:54.246043,10,RFE,MLP,,Robust,COMPLETE
396,0.6160702585702633,2025-03-18 11:47:30.116675,2025-03-18 11:49:04.376035,0 days 00:01:34.259360,60,,MLP,SMOTE,MaxAbs,COMPLETE
397,0.7887802058622848,2025-03-18 11:47:35.893363,2025-03-18 11:49:31.816780,0 days 00:01:55.923417,10,RFE,MLP,,Robust,COMPLETE
398,0.7424191940079234,2025-03-18 11:47:37.652635,2025-03-18 11:49:14.644711,0 days 00:01:36.992076,10,RFE,MLP,,Robust,COMPLETE
399,0.7050093822868015,2025-03-18 11:47:42.714368,2025-03-18 11:49:36.111778,0 days 00:01:53.397410,10,RFE,MLP,SMOTE,Robust,COMPLETE
400,0.744442845063675,2025-03-18 11:47:43.545346,2025-03-18 11:49:54.600500,0 days 00:02:11.055154,10,RFE,MLP,,Robust,COMPLETE
401,0.7570599794943216,2025-03-18 11:47:44.974842,2025-03-18 11:49:25.141747,0 days 00:01:40.166905,10,RFE,MLP,,Robust,COMPLETE
402,0.690691647472363,2025-03-18 11:47:51.969533,2025-03-18 11:49:54.608537,0 days 00:02:02.639004,10,RFE,MLP,SMOTE,Robust,COMPLETE
403,0.7459584677055326,2025-03-18 11:47:53.401120,2025-03-18 11:49:54.588534,0 days 00:02:01.187414,10,RFE,MLP,,Robust,COMPLETE
404,0.716036148973998,2025-03-18 11:47:55.708724,2025-03-18 11:51:01.309481,0 days 00:03:05.600757,10,RFE,MLP,SMOTE,Robust,COMPLETE
405,0.7333198794213438,2025-03-18 11:47:56.431200,2025-03-18 11:49:23.868113,0 days 00:01:27.436913,10,RFE,MLP,,Robust,COMPLETE
406,0.7221036899610771,2025-03-18 11:47:56.855203,2025-03-18 11:49:45.363996,0 days 00:01:48.508793,10,RFE,MLP,,Robust,COMPLETE
407,0.7337719614384101,2025-03-18 11:48:00.780856,2025-03-18 11:50:47.786776,0 days 00:02:47.005920,10,RFE,MLP,SMOTE,Robust,COMPLETE
408,0.6969243594241783,2025-03-18 11:48:02.398514,2025-03-18 11:50:30.642816,0 days 00:02:28.244302,10,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
409,0.7576060473267463,2025-03-18 11:48:05.015960,2025-03-18 11:49:34.555779,0 days 00:01:29.539819,10,RFE,MLP,SMOTE,Robust,COMPLETE
410,0.7264729637048375,2025-03-18 11:48:05.884468,2025-03-18 11:51:24.672229,0 days 00:03:18.787761,10,RFE,MLP,SMOTE,Robust,COMPLETE
411,0.6985379593181398,2025-03-18 11:48:13.474489,2025-03-18 11:51:31.138056,0 days 00:03:17.663567,10,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
412,0.7391300419688075,2025-03-18 11:48:15.343528,2025-03-18 11:51:01.724481,0 days 00:02:46.380953,10,RFE,MLP,SMOTE,Robust,COMPLETE
413,0.7263165983007246,2025-03-18 11:48:28.750634,2025-03-18 11:51:43.822404,0 days 00:03:15.071770,10,RFE,MLP,SMOTE,Robust,COMPLETE
414,0.7270843690868829,2025-03-18 11:48:31.076718,2025-03-18 11:51:05.894245,0 days 00:02:34.817527,10,RFE,MLP,SMOTE,Robust,COMPLETE
415,0.7576060473267463,2025-03-18 11:48:33.737158,2025-03-18 11:51:18.940631,0 days 00:02:45.203473,10,RFE,MLP,SMOTE,Robust,COMPLETE
416,0.671677773980326,2025-03-18 11:48:36.483859,2025-03-18 11:51:19.315061,0 days 00:02:42.831202,10,RFE,MLP,SMOTE,Robust,COMPLETE
417,0.7504299853756291,2025-03-18 11:48:39.020360,2025-03-18 11:51:47.797980,0 days 00:03:08.777620,10,RFE,MLP,SMOTE,Robust,COMPLETE
418,0.6576481957242966,2025-03-18 11:48:51.156135,2025-03-18 11:50:40.254565,0 days 00:01:49.098430,10,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
419,0.7491929398377393,2025-03-18 11:48:53.229243,2025-03-18 11:51:41.730045,0 days 00:02:48.500802,10,RFE,MLP,SMOTE,Robust,COMPLETE
420,0.6710540063177518,2025-03-18 11:48:55.115312,2025-03-18 11:51:08.054238,0 days 00:02:12.938926,10,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
421,0.7454599993781755,2025-03-18 11:48:59.371353,2025-03-18 11:51:49.293500,0 days 00:02:49.922147,10,,MLP,SMOTE,Robust,COMPLETE
422,0.7479569755396598,2025-03-18 11:49:01.417421,2025-03-18 11:50:50.384911,0 days 00:01:48.967490,10,RFE,MLP,SMOTE,Robust,COMPLETE
423,0.676246803135193,2025-03-18 11:49:03.432076,2025-03-18 11:51:10.881067,0 days 00:02:07.448991,10,RFE,MLP,SMOTE,Robust,COMPLETE
424,0.7190628474760965,2025-03-18 11:49:08.464794,2025-03-18 11:50:58.988036,0 days 00:01:50.523242,10,RFE,MLP,SMOTE,Robust,COMPLETE
425,0.7123397023667635,2025-03-18 11:49:10.451003,2025-03-18 11:51:44.203017,0 days 00:02:33.752014,10,RFE,MLP,SMOTE,Robust,COMPLETE
426,0.6971180410283359,2025-03-18 11:49:11.676373,2025-03-18 11:51:55.742673,0 days 00:02:44.066300,10,,MLP,SMOTE,Robust,COMPLETE
427,0.6904618011949826,2025-03-18 11:49:13.623883,2025-03-18 11:52:13.980402,0 days 00:03:00.356519,80,,KNN,SVMSMOTE,Robust,COMPLETE
428,0.7760369242163179,2025-03-18 11:49:15.288807,2025-03-18 11:51:42.819409,0 days 00:02:27.530602,10,RFE,MLP,SMOTE,Robust,COMPLETE
429,0.6973704328230398,2025-03-18 11:49:17.074496,2025-03-18 11:51:30.197068,0 days 00:02:13.122572,10,RFE,MLP,SMOTE,Robust,COMPLETE
430,0.7085004657788468,2025-03-18 11:49:20.055446,2025-03-18 11:51:16.939498,0 days 00:01:56.884052,10,RFE,MLP,SMOTE,Robust,COMPLETE
431,0.6870507618779386,2025-03-18 11:49:21.518914,2025-03-18 11:52:22.745499,0 days 00:03:01.226585,80,,KNN,BorderlineSMOTE,Normalizer,COMPLETE
432,0.6779025712848412,2025-03-18 11:49:22.999645,2025-03-18 11:51:19.308553,0 days 00:01:56.308908,10,RFE,MLP,SMOTE,Robust,COMPLETE
433,0.7681950614407984,2025-03-18 11:49:26.267780,2025-03-18 11:51:42.329241,0 days 00:02:16.061461,10,RFE,MLP,SMOTE,Robust,COMPLETE
434,0.6812564517879909,2025-03-18 11:49:27.838777,2025-03-18 11:51:49.752929,0 days 00:02:21.914152,10,RFE,MLP,SMOTE,Robust,COMPLETE
435,0.682875361915765,2025-03-18 11:49:29.221807,2025-03-18 11:52:03.149332,0 days 00:02:33.927525,10,,KNN,SVMSMOTE,Normalizer,COMPLETE
436,0.7220714933085438,2025-03-18 11:49:33.965790,2025-03-18 11:51:46.308660,0 days 00:02:12.342870,10,RFE,MLP,SMOTE,Robust,COMPLETE
437,0.6846334857226581,2025-03-18 11:49:39.994144,2025-03-18 11:52:24.085280,0 days 00:02:44.091136,80,,KNN,SVMSMOTE,MaxAbs,COMPLETE
438,0.6894409294988249,2025-03-18 11:49:42.141713,2025-03-18 11:52:13.370610,0 days 00:02:31.228897,80,,KNN,SVMSMOTE,Robust,COMPLETE
439,0.7316126813471534,2025-03-18 11:49:51.041004,2025-03-18 11:51:55.302397,0 days 00:02:04.261393,10,,MLP,SMOTE,Robust,COMPLETE
440,0.6902857142860689,2025-03-18 11:49:58.029354,2025-03-18 11:52:10.342369,0 days 00:02:12.313015,10,,MLP,,Normalizer,COMPLETE
441,0.7623529404582066,2025-03-18 11:50:00.421980,2025-03-18 11:52:01.447677,0 days 00:02:01.025697,10,RFE,MLP,SMOTE,Robust,COMPLETE
442,0.7634317223211616,2025-03-18 11:50:10.183400,2025-03-18 11:51:56.272924,0 days 00:01:46.089524,10,,MLP,SVMSMOTE,Robust,COMPLETE
443,0.6792501675032285,2025-03-18 11:50:12.688857,2025-03-18 11:51:54.907436,0 days 00:01:42.218579,10,,KNN,SVMSMOTE,Normalizer,COMPLETE
444,0.6958547266687516,2025-03-18 11:50:17.204461,2025-03-18 11:51:54.902475,0 days 00:01:37.698014,10,,KNN,SVMSMOTE,Robust,COMPLETE
445,0.6902857142860689,2025-03-18 11:50:29.142801,2025-03-18 11:51:54.902475,0 days 00:01:25.759674,10,,MLP,SVMSMOTE,MaxAbs,COMPLETE
446,0.6902857142860689,2025-03-18 11:50:41.846290,2025-03-18 11:51:51.339882,0 days 00:01:09.493592,10,,MLP,SVMSMOTE,Normalizer,COMPLETE
447,0.6902857142860689,2025-03-18 11:50:44.606774,2025-03-18 11:51:59.452709,0 days 00:01:14.845935,10,,MLP,,Normalizer,COMPLETE
448,0.6902857142860689,2025-03-18 11:50:46.626768,2025-03-18 11:52:03.853949,0 days 00:01:17.227181,10,,MLP,,Normalizer,COMPLETE
449,0.6902857142860689,2025-03-18 11:50:48.775797,2025-03-18 11:52:12.550584,0 days 00:01:23.774787,80,,SGD,SVMSMOTE,Normalizer,COMPLETE
450,0.6669955702614961,2025-03-18 11:50:55.898020,2025-03-18 11:52:06.213028,0 days 00:01:10.315008,10,,KNN,SVMSMOTE,Robust,COMPLETE
451,0.34285714285724567,2025-03-18 11:50:58.972988,2025-03-18 11:52:32.920504,0 days 00:01:33.947516,80,,SGD,BorderlineSMOTE,Normalizer,COMPLETE
452,0.7007196969697173,2025-03-18 11:51:00.579481,2025-03-18 11:52:06.370279,0 days 00:01:05.790798,10,,KNN,SVMSMOTE,Normalizer,COMPLETE
453,0.7096052845386221,2025-03-18 11:51:04.736409,2025-03-18 11:52:31.620446,0 days 00:01:26.884037,10,PCA,SGD,SMOTE,Robust,COMPLETE
454,0.6902857142860689,2025-03-18 11:51:06.529238,2025-03-18 11:52:09.862347,0 days 00:01:03.333109,10,,SGD,SVMSMOTE,Normalizer,COMPLETE
455,0.7512652780173819,2025-03-18 11:51:12.396122,2025-03-18 11:52:38.541491,0 days 00:01:26.145369,10,PCA,MLP,SVMSMOTE,Robust,COMPLETE
456,0.6902857142860689,2025-03-18 11:51:15.791970,2025-03-18 11:52:04.706314,0 days 00:00:48.914344,10,,MLP,SMOTE,Normalizer,COMPLETE
457,0.7849349180228579,2025-03-18 11:51:24.027765,2025-03-18 11:52:20.202585,0 days 00:00:56.174820,80,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
458,0.7420792545791197,2025-03-18 11:51:26.399375,2025-03-18 11:52:16.320299,0 days 00:00:49.920924,10,,SGD,SVMSMOTE,Robust,COMPLETE
459,0.7344984449085395,2025-03-18 11:51:28.047030,2025-03-18 11:52:43.674170,0 days 00:01:15.627140,60,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
460,0.7312500984671876,2025-03-18 11:51:38.634202,2025-03-18 11:52:30.475508,0 days 00:00:51.841306,80,PCA,SGD,SVMSMOTE,Robust,COMPLETE
461,0.7409570701894439,2025-03-18 11:51:39.452929,2025-03-18 11:52:32.945298,0 days 00:00:53.492369,10,PCA,MLP,SVMSMOTE,Robust,COMPLETE
462,0.702034632034619,2025-03-18 11:51:40.953793,2025-03-18 11:52:26.663197,0 days 00:00:45.709404,10,PCA,MLP,SMOTE,Robust,COMPLETE
463,0.6902857142860689,2025-03-18 11:51:41.329136,2025-03-18 11:53:01.558835,0 days 00:01:20.229699,80,RFE,MLP,BorderlineSMOTE,MaxAbs,COMPLETE
464,0.7263573702427168,2025-03-18 11:51:41.569050,2025-03-18 11:52:22.740434,0 days 00:00:41.171384,80,,MLP,SVMSMOTE,Robust,COMPLETE
465,0.7769534632033104,2025-03-18 11:51:41.720064,2025-03-18 11:52:57.236358,0 days 00:01:15.516294,80,,MLP,SVMSMOTE,Robust,COMPLETE
466,0.7450215360700575,2025-03-18 11:51:45.868524,2025-03-18 11:52:29.000416,0 days 00:00:43.131892,80,PCA,SGD,SVMSMOTE,Robust,COMPLETE
467,0.6829841647697016,2025-03-18 11:51:49.298492,2025-03-18 11:53:00.686461,0 days 00:01:11.387969,60,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
468,0.688315518419679,2025-03-18 11:51:49.599443,2025-03-18 11:52:27.860448,0 days 00:00:38.261005,80,MI,SGD,SVMSMOTE,Robust,COMPLETE
469,0.7245478373130825,2025-03-18 11:51:49.921904,2025-03-18 11:52:39.665163,0 days 00:00:49.743259,60,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
470,0.699039943640792,2025-03-18 11:51:50.353421,2025-03-18 11:52:32.940238,0 days 00:00:42.586817,80,,SGD,SVMSMOTE,Robust,COMPLETE
471,0.754560251963979,2025-03-18 11:51:55.047520,2025-03-18 11:52:36.175635,0 days 00:00:41.128115,60,PCA,MLP,SVMSMOTE,Robust,COMPLETE
472,0.693810111871996,2025-03-18 11:51:55.312376,2025-03-18 11:53:01.858626,0 days 00:01:06.546250,80,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
473,0.6626019274423242,2025-03-18 11:51:56.643076,2025-03-18 11:52:31.290239,0 days 00:00:34.647163,10,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
474,0.608170634920539,2025-03-18 11:51:58.685960,2025-03-18 11:53:16.423570,0 days 00:01:17.737610,10,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
475,0.731053002554719,2025-03-18 11:52:00.057841,2025-03-18 11:53:10.120405,0 days 00:01:10.062564,60,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
476,0.684409679833454,2025-03-18 11:52:00.711700,2025-03-18 11:53:01.086710,0 days 00:01:00.375010,60,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
477,0.6977162603227158,2025-03-18 11:52:01.166217,2025-03-18 11:53:41.988921,0 days 00:01:40.822704,10,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
478,0.7446678112053933,2025-03-18 11:52:01.166217,2025-03-18 11:53:16.970522,0 days 00:01:15.804305,60,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
479,0.6779025712848412,2025-03-18 11:52:04.106316,2025-03-18 11:53:02.569438,0 days 00:00:58.463122,60,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
480,0.7131952769603351,2025-03-18 11:52:08.715390,2025-03-18 11:52:59.211424,0 days 00:00:50.496034,10,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
481,0.7280667433830545,2025-03-18 11:52:08.850073,2025-03-18 11:53:49.522316,0 days 00:01:40.672243,80,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
482,0.6582560882864333,2025-03-18 11:52:09.620364,2025-03-18 11:53:18.220466,0 days 00:01:08.600102,40,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
483,0.6409848484845504,2025-03-18 11:52:12.795502,2025-03-18 11:53:16.960629,0 days 00:01:04.165127,40,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
484,0.7484207904758622,2025-03-18 11:52:17.270604,2025-03-18 11:52:58.248976,0 days 00:00:40.978372,40,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
485,0.7232656476905464,2025-03-18 11:52:18.525335,2025-03-18 11:52:59.561296,0 days 00:00:41.035961,60,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
486,0.7017459606806253,2025-03-18 11:52:19.690265,2025-03-18 11:53:01.350257,0 days 00:00:41.659992,40,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
487,0.6216460074096837,2025-03-18 11:52:20.750242,2025-03-18 11:53:27.030540,0 days 00:01:06.280298,40,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
488,0.6591142298560929,2025-03-18 11:52:21.680272,2025-03-18 11:53:48.564863,0 days 00:01:26.884591,10,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
489,0.7479569755396598,2025-03-18 11:52:22.410483,2025-03-18 11:53:01.582832,0 days 00:00:39.172349,40,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
490,0.7345595835485751,2025-03-18 11:52:24.652393,2025-03-18 11:53:50.658024,0 days 00:01:26.005631,10,RFE,MLP,SMOTE,Robust,COMPLETE
491,0.7434063891509686,2025-03-18 11:52:25.390771,2025-03-18 11:53:10.115364,0 days 00:00:44.724593,40,PCA,MLP,BorderlineSMOTE,Robust,COMPLETE
492,0.7107846320345479,2025-03-18 11:52:26.180404,2025-03-18 11:53:21.415358,0 days 00:00:55.234954,10,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
493,0.7122595880071844,2025-03-18 11:52:27.030515,2025-03-18 11:53:51.117813,0 days 00:01:24.087298,10,RFE,MLP,SMOTE,Robust,COMPLETE
494,0.6875529263112823,2025-03-18 11:52:27.495624,2025-03-18 11:53:24.349396,0 days 00:00:56.853772,40,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
495,0.6564973089972208,2025-03-18 11:52:29.810224,2025-03-18 11:53:45.627537,0 days 00:01:15.817313,10,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
496,0.7849349180228579,2025-03-18 11:52:30.870263,2025-03-18 11:53:38.020575,0 days 00:01:07.150312,10,MI,MLP,SMOTE,Robust,COMPLETE
497,0.7022048518554209,2025-03-18 11:52:32.526518,2025-03-18 11:53:43.057664,0 days 00:01:10.531146,40,RFE,MLP,BorderlineSMOTE,Robust,COMPLETE
498,0.6779025712848412,2025-03-18 11:52:41.788600,2025-03-18 11:53:34.479173,0 days 00:00:52.690573,10,MI,MLP,SMOTE,Robust,COMPLETE
499,0.6943538144903342,2025-03-18 11:52:47.379363,2025-03-18 11:53:48.014196,0 days 00:01:00.634833,80,MI,MLP,SMOTE,Robust,COMPLETE
