number,value,datetime_start,datetime_complete,duration,params_FS Ratio,params_FS Tech,params_Model,params_OV Tech,params_Scaler,state
328,0.7857096208386711,2025-03-18 12:31:48.933306,2025-03-18 12:34:43.575799,0 days 00:02:54.642493,30,RFE,KNN,BorderlineSMOTE,QT,COMPLETE
329,0.791234515484405,2025-03-18 12:31:50.267926,2025-03-18 12:32:55.761380,0 days 00:01:05.493454,30,,ETs,BorderlineSMOTE,,COMPLETE
330,0.7718399840672219,2025-03-18 12:31:53.691696,2025-03-18 12:34:07.551634,0 days 00:02:13.859938,30,MI,SGD,BorderlineSMOTE,QT,COMPLETE
331,0.7705173730872505,2025-03-18 12:31:55.341129,2025-03-18 12:32:59.995072,0 days 00:01:04.653943,30,,ETs,BorderlineSMOTE,,COMPLETE
332,0.7790350798625784,2025-03-18 12:31:59.001123,2025-03-18 12:33:04.350348,0 days 00:01:05.349225,30,,ETs,BorderlineSMOTE,MinMax,COMPLETE
333,0.8025371437368107,2025-03-18 12:32:03.104743,2025-03-18 12:34:39.617647,0 days 00:02:36.512904,30,RFE,ETs,BorderlineSMOTE,MinMax,COMPLETE
334,0.7811542181222793,2025-03-18 12:32:04.990176,2025-03-18 12:33:42.234820,0 days 00:01:37.244644,30,,ETs,BorderlineSMOTE,MinMax,COMPLETE
335,0.7903158623258622,2025-03-18 12:32:06.829643,2025-03-18 12:34:04.051403,0 days 00:01:57.221760,30,,ETs,BorderlineSMOTE,,COMPLETE
336,0.8081616650238883,2025-03-18 12:32:08.604914,2025-03-18 12:34:26.416560,0 days 00:02:17.811646,30,RFE,ETs,BorderlineSMOTE,MinMax,COMPLETE
337,0.7764122477176922,2025-03-18 12:32:10.285940,2025-03-18 12:33:28.488246,0 days 00:01:18.202306,30,,ETs,BorderlineSMOTE,,COMPLETE
338,0.0,2025-03-18 12:32:13.137919,2025-03-18 12:33:12.783398,0 days 00:00:59.645479,30,RF,ETs,BorderlineSMOTE,QT,COMPLETE
339,0.0,2025-03-18 12:32:14.225256,2025-03-18 12:33:48.715032,0 days 00:01:34.489776,30,RF,ETs,BorderlineSMOTE,MinMax,COMPLETE
340,0.7705173730872505,2025-03-18 12:32:15.261473,2025-03-18 12:34:35.485997,0 days 00:02:20.224524,30,RFE,ETs,BorderlineSMOTE,QT,COMPLETE
341,0.7940476190475072,2025-03-18 12:32:22.915341,2025-03-18 12:34:58.787848,0 days 00:02:35.872507,30,,ETs,BorderlineSMOTE,QT,COMPLETE
342,0.0,2025-03-18 12:32:27.361733,2025-03-18 12:33:42.234820,0 days 00:01:14.873087,30,RF,KNN,BorderlineSMOTE,QT,COMPLETE
343,0.0,2025-03-18 12:32:29.548281,2025-03-18 12:33:27.109658,0 days 00:00:57.561377,30,RF,ETs,BorderlineSMOTE,MinMax,COMPLETE
344,0.8054230813332804,2025-03-18 12:32:31.652878,2025-03-18 12:34:58.787848,0 days 00:02:27.134970,30,RFE,SGD,BorderlineSMOTE,QT,COMPLETE
345,0.7047751709003623,2025-03-18 12:32:38.007731,2025-03-18 12:34:38.958049,0 days 00:02:00.950318,30,,KNN,BorderlineSMOTE,QT,COMPLETE
346,0.7718399840672219,2025-03-18 12:32:46.163711,2025-03-18 12:34:30.278862,0 days 00:01:44.115151,30,,KNN,BorderlineSMOTE,QT,COMPLETE
347,0.8117885078371352,2025-03-18 12:32:49.938406,2025-03-18 12:34:30.577349,0 days 00:01:40.638943,30,RFE,ETs,BorderlineSMOTE,QT,COMPLETE
348,0.7998608282364567,2025-03-18 12:32:50.487991,2025-03-18 12:34:43.718718,0 days 00:01:53.230727,30,,SGD,BorderlineSMOTE,QT,COMPLETE
349,0.7017120970641214,2025-03-18 12:32:51.100731,2025-03-18 12:34:21.514688,0 days 00:01:30.413957,30,,SGD,BorderlineSMOTE,QT,COMPLETE
350,0.757416159789366,2025-03-18 12:32:54.834105,2025-03-18 12:34:40.060343,0 days 00:01:45.226238,30,,SGD,BorderlineSMOTE,QT,COMPLETE
351,0.6936106456262824,2025-03-18 12:32:57.818642,2025-03-18 12:34:41.330752,0 days 00:01:43.512110,30,,SGD,BorderlineSMOTE,QT,COMPLETE
352,0.7175664540134099,2025-03-18 12:33:00.293572,2025-03-18 12:34:40.891141,0 days 00:01:40.597569,30,,SGD,BorderlineSMOTE,QT,COMPLETE
353,0.770129058386844,2025-03-18 12:33:00.654294,2025-03-18 12:34:55.253005,0 days 00:01:54.598711,30,RFE,KNN,BorderlineSMOTE,QT,COMPLETE
354,0.7921640942589949,2025-03-18 12:33:00.905825,2025-03-18 12:34:24.955587,0 days 00:01:24.049762,30,,SGD,BorderlineSMOTE,QT,COMPLETE
355,0.7978353591239861,2025-03-18 12:33:03.046254,2025-03-18 12:35:08.123927,0 days 00:02:05.077673,30,,ETs,BorderlineSMOTE,QT,COMPLETE
356,0.8065759266791945,2025-03-18 12:33:04.994765,2025-03-18 12:34:45.515334,0 days 00:01:40.520569,30,,SGD,BorderlineSMOTE,QT,COMPLETE
357,0.7181212902214383,2025-03-18 12:33:08.477196,2025-03-18 12:34:39.129330,0 days 00:01:30.652134,30,,SGD,BorderlineSMOTE,QT,COMPLETE
358,0.7894072608952406,2025-03-18 12:33:10.490065,2025-03-18 12:34:54.467474,0 days 00:01:43.977409,30,,ETs,BorderlineSMOTE,QT,COMPLETE
359,0.8091588643912369,2025-03-18 12:33:12.060926,2025-03-18 12:34:39.129330,0 days 00:01:27.068404,30,,SGD,BorderlineSMOTE,QT,COMPLETE
360,0.6808173278157185,2025-03-18 12:33:18.511683,2025-03-18 12:34:46.779012,0 days 00:01:28.267329,30,,SGD,BorderlineSMOTE,QT,COMPLETE
361,0.817349756326298,2025-03-18 12:33:19.931336,2025-03-18 12:34:58.521291,0 days 00:01:38.589955,30,,ETs,BorderlineSMOTE,QT,COMPLETE
362,0.762876015549903,2025-03-18 12:33:21.140250,2025-03-18 12:34:39.931699,0 days 00:01:18.791449,30,,SGD,BorderlineSMOTE,QT,COMPLETE
363,0.7800930957515549,2025-03-18 12:33:22.711325,2025-03-18 12:35:02.338152,0 days 00:01:39.626827,30,,ETs,BorderlineSMOTE,QT,COMPLETE
364,0.8349419662461486,2025-03-18 12:33:24.329974,2025-03-18 12:35:01.426782,0 days 00:01:37.096808,30,,SGD,BorderlineSMOTE,QT,COMPLETE
365,0.7748129043601453,2025-03-18 12:33:28.519496,2025-03-18 12:35:11.013723,0 days 00:01:42.494227,30,,SGD,BorderlineSMOTE,QT,COMPLETE
366,0.7126932296787298,2025-03-18 12:33:30.983496,2025-03-18 12:34:41.629349,0 days 00:01:10.645853,30,,SGD,BorderlineSMOTE,QT,COMPLETE
367,0.787503643964816,2025-03-18 12:33:37.806776,2025-03-18 12:35:00.970956,0 days 00:01:23.164180,30,,ETs,BorderlineSMOTE,QT,COMPLETE
368,0.7903158623258622,2025-03-18 12:33:43.954803,2025-03-18 12:35:23.481357,0 days 00:01:39.526554,60,,ETs,SMOTE,MinMax,COMPLETE
369,0.8474617327114947,2025-03-18 12:33:49.642065,2025-03-18 12:35:06.944939,0 days 00:01:17.302874,30,,ETs,BorderlineSMOTE,QT,COMPLETE
370,0.7676669227858481,2025-03-18 12:33:52.440383,2025-03-18 12:34:55.833819,0 days 00:01:03.393436,30,,ETs,BorderlineSMOTE,QT,COMPLETE
371,0.7570164820031364,2025-03-18 12:34:00.193649,2025-03-18 12:35:23.173384,0 days 00:01:22.979735,60,,ETs,SMOTE,QT,COMPLETE
372,0.7505762842327419,2025-03-18 12:34:13.579293,2025-03-18 12:34:58.787848,0 days 00:00:45.208555,30,,ETs,BorderlineSMOTE,QT,COMPLETE
373,0.7893395190555694,2025-03-18 12:34:16.836822,2025-03-18 12:35:10.841214,0 days 00:00:54.004392,30,,ETs,SMOTE,QT,COMPLETE
374,0.7949832790351279,2025-03-18 12:34:19.459805,2025-03-18 12:35:11.013723,0 days 00:00:51.553918,50,,ETs,SMOTE,QT,COMPLETE
375,0.8135956352845746,2025-03-18 12:34:20.273189,2025-03-18 12:35:20.480812,0 days 00:01:00.207623,60,,ETs,SMOTE,QT,COMPLETE
376,0.8090004295201945,2025-03-18 12:34:21.153069,2025-03-18 12:35:09.709936,0 days 00:00:48.556867,50,,ETs,SMOTE,QT,COMPLETE
377,0.7884161068815152,2025-03-18 12:34:22.567007,2025-03-18 12:35:04.178058,0 days 00:00:41.611051,30,,ETs,BorderlineSMOTE,QT,COMPLETE
378,0.7968772426325257,2025-03-18 12:34:25.662298,2025-03-18 12:35:27.297729,0 days 00:01:01.635431,60,,ETs,SMOTE,QT,COMPLETE
379,0.7996581459230283,2025-03-18 12:34:26.070779,2025-03-18 12:35:10.558369,0 days 00:00:44.487590,60,,ETs,SMOTE,QT,COMPLETE
380,0.7646421513269669,2025-03-18 12:34:27.327172,2025-03-18 12:35:07.339086,0 days 00:00:40.011914,60,,ETs,SMOTE,QT,COMPLETE
381,0.7800930957515549,2025-03-18 12:34:28.145080,2025-03-18 12:35:26.763227,0 days 00:00:58.618147,60,,ETs,SMOTE,MinMax,COMPLETE
382,0.8119687405680518,2025-03-18 12:34:29.320338,2025-03-18 12:35:22.349970,0 days 00:00:53.029632,50,,ETs,SMOTE,QT,COMPLETE
383,0.7809735787286958,2025-03-18 12:34:29.949132,2025-03-18 12:35:23.481357,0 days 00:00:53.532225,60,,ETs,SMOTE,QT,COMPLETE
384,0.7000714885626894,2025-03-18 12:34:31.566750,2025-03-18 12:35:47.081332,0 days 00:01:15.514582,50,MI,DT,SVMSMOTE,MinMax,COMPLETE
385,0.7996581459230283,2025-03-18 12:34:31.938791,2025-03-18 12:35:34.483166,0 days 00:01:02.544375,60,MI,ETs,SMOTE,MinMax,COMPLETE
386,0.7464587427221299,2025-03-18 12:34:32.540259,2025-03-18 12:35:24.486659,0 days 00:00:51.946400,60,MI,ETs,SVMSMOTE,MinMax,COMPLETE
387,0.7755544535663734,2025-03-18 12:34:32.791437,2025-03-18 12:35:20.496456,0 days 00:00:47.705019,60,,ETs,SMOTE,QT,COMPLETE
388,0.7829031768975333,2025-03-18 12:34:34.009183,2025-03-18 12:35:11.453347,0 days 00:00:37.444164,60,,ETs,SMOTE,QT,COMPLETE
389,0.7764122477176922,2025-03-18 12:34:36.287062,2025-03-18 12:35:20.685090,0 days 00:00:44.398028,60,,ETs,SVMSMOTE,QT,COMPLETE
390,0.8052481476075807,2025-03-18 12:34:36.993370,2025-03-18 12:35:23.779812,0 days 00:00:46.786442,50,,ETs,SMOTE,MinMax,COMPLETE
391,0.8052481476075807,2025-03-18 12:34:37.810269,2025-03-18 12:35:35.911906,0 days 00:00:58.101637,60,,ETs,SVMSMOTE,MinMax,COMPLETE
392,0.7485247070425304,2025-03-18 12:34:38.375698,2025-03-18 12:35:22.349970,0 days 00:00:43.974272,50,,ETs,SVMSMOTE,QT,COMPLETE
393,0.8025371437368107,2025-03-18 12:34:38.768485,2025-03-18 12:35:22.114468,0 days 00:00:43.345983,60,,ETs,SVMSMOTE,QT,COMPLETE
394,0.7504417975615242,2025-03-18 12:34:42.540397,2025-03-18 12:35:27.566205,0 days 00:00:45.025808,60,,DT,SMOTE,MinMax,COMPLETE
395,0.7628014592932992,2025-03-18 12:34:43.253102,2025-03-18 12:35:54.629268,0 days 00:01:11.376166,90,MI,DT,SVMSMOTE,MaxAbs,COMPLETE
396,0.817349756326298,2025-03-18 12:34:45.091483,2025-03-18 12:35:37.562847,0 days 00:00:52.471364,60,MI,ETs,SMOTE,MinMax,COMPLETE
397,0.8109660154065029,2025-03-18 12:34:48.355935,2025-03-18 12:35:30.628392,0 days 00:00:42.272457,60,MI,ETs,SMOTE,MinMax,COMPLETE
398,0.7987214260389264,2025-03-18 12:34:48.686177,2025-03-18 12:35:35.614369,0 days 00:00:46.928192,60,MI,ETs,SMOTE,MinMax,COMPLETE
399,0.787503643964816,2025-03-18 12:34:54.153394,2025-03-18 12:35:42.542648,0 days 00:00:48.389254,50,MI,ETs,SVMSMOTE,MinMax,COMPLETE
400,0.7446517632414374,2025-03-18 12:34:54.341962,2025-03-18 12:36:02.847257,0 days 00:01:08.505295,90,MI,DT,SVMSMOTE,Robust,COMPLETE
401,0.782763133685241,2025-03-18 12:34:55.080142,2025-03-18 12:35:42.509837,0 days 00:00:47.429695,50,MI,ETs,SVMSMOTE,MinMax,COMPLETE
402,0.7687999788298783,2025-03-18 12:34:57.686748,2025-03-18 12:35:48.343498,0 days 00:00:50.656750,50,MI,ETs,SVMSMOTE,Robust,COMPLETE
403,0.7990681077785187,2025-03-18 12:34:57.985286,2025-03-18 12:36:01.873571,0 days 00:01:03.888285,90,MI,SGD,SVMSMOTE,MinMax,COMPLETE
404,0.7292466587288288,2025-03-18 12:34:58.174560,2025-03-18 12:35:34.498790,0 days 00:00:36.324230,60,,DT,SMOTE,MinMax,COMPLETE
405,0.7735982127741543,2025-03-18 12:34:58.374046,2025-03-18 12:35:58.794812,0 days 00:01:00.420766,50,MI,ETs,SVMSMOTE,Robust,COMPLETE
406,0.7351450187988171,2025-03-18 12:34:59.492844,2025-03-18 12:36:03.523651,0 days 00:01:04.030807,50,MI,DT,SVMSMOTE,MinMax,COMPLETE
407,0.8053520609503299,2025-03-18 12:35:00.672535,2025-03-18 12:36:06.003536,0 days 00:01:05.331001,90,MI,DT,SVMSMOTE,MinMax,COMPLETE
408,0.7562072852814012,2025-03-18 12:35:02.793419,2025-03-18 12:35:49.365078,0 days 00:00:46.571659,50,MI,DT,SVMSMOTE,MinMax,COMPLETE
409,0.8256551540245749,2025-03-18 12:35:03.330078,2025-03-18 12:35:43.201263,0 days 00:00:39.871185,50,MI,ETs,SVMSMOTE,MinMax,COMPLETE
410,0.8165591879383255,2025-03-18 12:35:05.167622,2025-03-18 12:36:07.278402,0 days 00:01:02.110780,70,ANOVA,ETs,BorderlineSMOTE,QT,COMPLETE
411,0.7459475627493648,2025-03-18 12:35:05.654571,2025-03-18 12:35:47.238109,0 days 00:00:41.583538,50,Chi2,DT,SVMSMOTE,MinMax,COMPLETE
412,0.791495423015866,2025-03-18 12:35:05.825785,2025-03-18 12:36:03.554900,0 days 00:00:57.729115,90,MI,SGD,SVMSMOTE,MaxAbs,COMPLETE
413,0.7949832790351279,2025-03-18 12:35:06.196945,2025-03-18 12:35:47.473991,0 days 00:00:41.277046,50,MI,ETs,SVMSMOTE,MinMax,COMPLETE
414,0.0,2025-03-18 12:35:08.234360,2025-03-18 12:35:48.327872,0 days 00:00:40.093512,30,Chi2,SGD,SVMSMOTE,MaxAbs,COMPLETE
415,0.0,2025-03-18 12:35:09.553194,2025-03-18 12:35:59.006924,0 days 00:00:49.453730,90,Chi2,SGD,SVMSMOTE,Robust,COMPLETE
416,0.775133594299614,2025-03-18 12:35:09.851665,2025-03-18 12:36:03.366278,0 days 00:00:53.514613,30,Chi2,DT,SVMSMOTE,QT,COMPLETE
417,0.0,2025-03-18 12:35:10.338560,2025-03-18 12:36:23.758809,0 days 00:01:13.420249,10,LDA,ETs,BorderlineSMOTE,QT,COMPLETE
418,0.0,2025-03-18 12:35:11.814491,2025-03-18 12:35:47.065643,0 days 00:00:35.251152,30,Chi2,SGD,SVMSMOTE,Robust,COMPLETE
419,0.7865094918680888,2025-03-18 12:35:16.476847,2025-03-18 12:35:53.671241,0 days 00:00:37.194394,30,MI,DT,SVMSMOTE,Robust,COMPLETE
420,0.0,2025-03-18 12:35:18.626942,2025-03-18 12:36:03.020272,0 days 00:00:44.393330,70,LDA,ETs,BorderlineSMOTE,QT,COMPLETE
421,0.0,2025-03-18 12:35:19.742186,2025-03-18 12:35:47.913198,0 days 00:00:28.171012,30,Chi2,SGD,SVMSMOTE,Robust,COMPLETE
422,0.0,2025-03-18 12:35:20.826274,2025-03-18 12:36:09.479432,0 days 00:00:48.653158,90,Chi2,SGD,BorderlineSMOTE,Robust,COMPLETE
423,0.0,2025-03-18 12:35:21.470535,2025-03-18 12:36:00.459850,0 days 00:00:38.989315,50,Chi2,SGD,SVMSMOTE,MaxAbs,COMPLETE
424,0.0,2025-03-18 12:35:21.925848,2025-03-18 12:35:49.820540,0 days 00:00:27.894692,30,Chi2,SGD,SVMSMOTE,MaxAbs,COMPLETE
425,0.0,2025-03-18 12:35:22.585968,2025-03-18 12:35:53.779136,0 days 00:00:31.193168,30,Chi2,SGD,SVMSMOTE,Robust,COMPLETE
426,0.0,2025-03-18 12:35:24.925477,2025-03-18 12:35:48.956060,0 days 00:00:24.030583,30,Chi2,SGD,SVMSMOTE,Robust,COMPLETE
427,0.0,2025-03-18 12:35:25.993823,2025-03-18 12:36:08.928279,0 days 00:00:42.934456,70,LDA,ETs,,QT,COMPLETE
428,0.7922942546583552,2025-03-18 12:35:26.496435,2025-03-18 12:36:06.320175,0 days 00:00:39.823740,10,ANOVA,ETs,,QT,COMPLETE
429,0.0,2025-03-18 12:35:27.061702,2025-03-18 12:35:49.585028,0 days 00:00:22.523326,90,Chi2,SGD,SVMSMOTE,Robust,COMPLETE
430,0.0,2025-03-18 12:35:30.377309,2025-03-18 12:36:02.015267,0 days 00:00:31.637958,10,LDA,ETs,BorderlineSMOTE,QT,COMPLETE
431,0.0,2025-03-18 12:35:30.895644,2025-03-18 12:35:55.005850,0 days 00:00:24.110206,90,Chi2,SGD,SVMSMOTE,MaxAbs,COMPLETE
432,0.7813566335625398,2025-03-18 12:35:31.649331,2025-03-18 12:36:10.343450,0 days 00:00:38.694119,70,ANOVA,ETs,,QT,COMPLETE
433,0.8061374343124825,2025-03-18 12:35:33.000892,2025-03-18 12:37:02.728295,0 days 00:01:29.727403,30,,ETs,BorderlineSMOTE,Standard,COMPLETE
434,0.0,2025-03-18 12:35:34.153334,2025-03-18 12:36:15.568606,0 days 00:00:41.415272,100,ANOVA,ETs,,QT,COMPLETE
435,0.7832679696541469,2025-03-18 12:35:34.923316,2025-03-18 12:36:09.038211,0 days 00:00:34.114895,70,ANOVA,ETs,,QT,COMPLETE
436,0.7922081410209119,2025-03-18 12:35:35.614369,2025-03-18 12:36:18.950516,0 days 00:00:43.336147,70,,ETs,BorderlineSMOTE,QT,COMPLETE
437,0.7855326036730215,2025-03-18 12:35:37.782632,2025-03-18 12:36:55.975790,0 days 00:01:18.193158,30,ANOVA,ETs,BorderlineSMOTE,QT,COMPLETE
438,0.8183427131173607,2025-03-18 12:35:39.792630,2025-03-18 12:36:38.408144,0 days 00:00:58.615514,30,,ETs,BorderlineSMOTE,Standard,COMPLETE
439,0.0,2025-03-18 12:35:40.971010,2025-03-18 12:36:06.995443,0 days 00:00:26.024433,10,LDA,ETs,BorderlineSMOTE,QT,COMPLETE
440,0.0,2025-03-18 12:35:41.662181,2025-03-18 12:36:08.676694,0 days 00:00:27.014513,70,LDA,ETs,,QT,COMPLETE
441,0.7355148119855281,2025-03-18 12:35:42.542648,2025-03-18 12:37:01.006251,0 days 00:01:18.463603,30,,MLP,BorderlineSMOTE,,COMPLETE
442,0.7858581493383296,2025-03-18 12:35:46.704144,2025-03-18 12:36:23.524783,0 days 00:00:36.820639,70,ANOVA,ETs,,QT,COMPLETE
443,0.7404329004328002,2025-03-18 12:35:49.097807,2025-03-18 12:36:52.395745,0 days 00:01:03.297938,30,,MLP,BorderlineSMOTE,Standard,COMPLETE
444,0.8127705627704085,2025-03-18 12:35:54.817768,2025-03-18 12:36:21.572537,0 days 00:00:26.754769,70,,ETs,BorderlineSMOTE,QT,COMPLETE
445,0.7676669227858481,2025-03-18 12:35:54.990222,2025-03-18 12:36:53.219789,0 days 00:00:58.229567,80,,ETs,BorderlineSMOTE,Standard,COMPLETE
446,0.7940924251296104,2025-03-18 12:35:55.304427,2025-03-18 12:36:34.790078,0 days 00:00:39.485651,80,,ETs,BorderlineSMOTE,Standard,COMPLETE
447,0.8052481476075807,2025-03-18 12:35:57.283888,2025-03-18 12:36:47.337530,0 days 00:00:50.053642,80,,ETs,BorderlineSMOTE,Standard,COMPLETE
448,0.8183427131173607,2025-03-18 12:35:58.257186,2025-03-18 12:36:32.239941,0 days 00:00:33.982755,100,,ETs,BorderlineSMOTE,Standard,COMPLETE
449,0.7857080946094128,2025-03-18 12:35:58.591161,2025-03-18 12:36:33.476055,0 days 00:00:34.884894,30,,ETs,BorderlineSMOTE,Standard,COMPLETE
450,0.7555754945866349,2025-03-18 12:35:58.785251,2025-03-18 12:36:45.672515,0 days 00:00:46.887264,80,,MLP,BorderlineSMOTE,Standard,COMPLETE
451,0.8181601200217143,2025-03-18 12:36:00.240059,2025-03-18 12:36:33.474055,0 days 00:00:33.233996,80,,ETs,BorderlineSMOTE,Standard,COMPLETE
452,0.8062073090997538,2025-03-18 12:36:01.166754,2025-03-18 12:37:13.033517,0 days 00:01:11.866763,30,,ETs,BorderlineSMOTE,QT,COMPLETE
453,0.7759465859198041,2025-03-18 12:36:01.592204,2025-03-18 12:36:55.131798,0 days 00:00:53.539594,80,,MLP,BorderlineSMOTE,Standard,COMPLETE
454,0.8006057183555868,2025-03-18 12:36:03.177096,2025-03-18 12:37:07.678639,0 days 00:01:04.501543,30,,ETs,BorderlineSMOTE,,COMPLETE
455,0.7614647654641833,2025-03-18 12:36:04.936969,2025-03-18 12:37:00.138254,0 days 00:00:55.201285,30,,ETs,BorderlineSMOTE,Standard,COMPLETE
456,0.7459452948359264,2025-03-18 12:36:05.627823,2025-03-18 12:37:15.605594,0 days 00:01:09.977771,50,PCA,SGD,BorderlineSMOTE,QT,COMPLETE
457,0.7848234393479918,2025-03-18 12:36:05.817977,2025-03-18 12:37:00.318250,0 days 00:00:54.500273,30,,ETs,BorderlineSMOTE,QT,COMPLETE
458,0.8015650548327489,2025-03-18 12:36:06.807317,2025-03-18 12:36:52.215789,0 days 00:00:45.408472,30,,ETs,BorderlineSMOTE,,COMPLETE
459,0.7546833317687439,2025-03-18 12:36:07.011562,2025-03-18 12:37:08.586992,0 days 00:01:01.575430,30,,MLP,BorderlineSMOTE,Standard,COMPLETE
460,0.7922081410209119,2025-03-18 12:36:08.174051,2025-03-18 12:37:02.920326,0 days 00:00:54.746275,30,,ETs,BorderlineSMOTE,QT,COMPLETE
461,0.7866012451966755,2025-03-18 12:36:08.488185,2025-03-18 12:37:02.908328,0 days 00:00:54.420143,30,,ETs,BorderlineSMOTE,,COMPLETE
462,0.8071781609193887,2025-03-18 12:36:09.667844,2025-03-18 12:37:08.436889,0 days 00:00:58.769045,30,,ETs,BorderlineSMOTE,,COMPLETE
463,0.8071781609193887,2025-03-18 12:36:10.892541,2025-03-18 12:36:48.702388,0 days 00:00:37.809847,30,,ETs,BorderlineSMOTE,Standard,COMPLETE
464,0.7931055469055698,2025-03-18 12:36:12.572613,2025-03-18 12:37:20.726449,0 days 00:01:08.153836,50,,SGD,BorderlineSMOTE,QT,COMPLETE
465,0.7702667728597591,2025-03-18 12:36:14.124505,2025-03-18 12:37:22.240178,0 days 00:01:08.115673,50,PCA,SGD,BorderlineSMOTE,QT,COMPLETE
466,0.5387629870126832,2025-03-18 12:36:14.935841,2025-03-18 12:37:04.167928,0 days 00:00:49.232087,30,,MLP,BorderlineSMOTE,,COMPLETE
467,0.7837900370735615,2025-03-18 12:36:16.530388,2025-03-18 12:36:55.307753,0 days 00:00:38.777365,30,,ETs,BorderlineSMOTE,,COMPLETE
468,0.0,2025-03-18 12:36:16.982363,2025-03-18 12:37:05.684150,0 days 00:00:48.701787,50,RF,ETs,BorderlineSMOTE,QT,COMPLETE
469,0.0,2025-03-18 12:36:17.217836,2025-03-18 12:37:12.548504,0 days 00:00:55.330668,50,RF,KNN,BorderlineSMOTE,QT,COMPLETE
470,0.8117885078371352,2025-03-18 12:36:18.207687,2025-03-18 12:37:08.436889,0 days 00:00:50.229202,50,,ETs,BorderlineSMOTE,QT,COMPLETE
471,0.8124168003098042,2025-03-18 12:36:23.356782,2025-03-18 12:37:10.772123,0 days 00:00:47.415341,50,PCA,SGD,BorderlineSMOTE,QT,COMPLETE
472,0.7305931978914991,2025-03-18 12:36:26.372089,2025-03-18 12:37:12.733518,0 days 00:00:46.361429,50,PCA,SGD,BorderlineSMOTE,QT,COMPLETE
473,0.0,2025-03-18 12:36:27.299078,2025-03-18 12:37:13.559205,0 days 00:00:46.260127,50,RF,KNN,BorderlineSMOTE,QT,COMPLETE
474,0.8090004295201945,2025-03-18 12:36:27.809030,2025-03-18 12:37:09.502110,0 days 00:00:41.693080,50,PCA,ETs,BorderlineSMOTE,QT,COMPLETE
475,0.7713481146043859,2025-03-18 12:36:28.290465,2025-03-18 12:37:15.957899,0 days 00:00:47.667434,50,,KNN,BorderlineSMOTE,QT,COMPLETE
476,0.797797133900452,2025-03-18 12:36:28.900477,2025-03-18 12:37:09.672126,0 days 00:00:40.771649,50,,ETs,BorderlineSMOTE,QT,COMPLETE
477,0.763961212537733,2025-03-18 12:36:30.317942,2025-03-18 12:37:34.215457,0 days 00:01:03.897515,40,,RF,BorderlineSMOTE,QT,COMPLETE
478,0.6589894735273878,2025-03-18 12:36:30.821929,2025-03-18 12:37:28.957920,0 days 00:00:58.135991,40,,SGD,BorderlineSMOTE,QT,COMPLETE
479,0.0,2025-03-18 12:36:33.015924,2025-03-18 12:37:10.122123,0 days 00:00:37.106199,50,RF,ETs,BorderlineSMOTE,QT,COMPLETE
480,0.7828071056410217,2025-03-18 12:36:35.086054,2025-03-18 12:37:38.347158,0 days 00:01:03.261104,40,,SGD,BorderlineSMOTE,QT,COMPLETE
481,0.7504299853756291,2025-03-18 12:36:40.103118,2025-03-18 12:37:30.599939,0 days 00:00:50.496821,70,,SGD,BorderlineSMOTE,QT,COMPLETE
482,0.0,2025-03-18 12:36:40.403153,2025-03-18 12:37:31.089894,0 days 00:00:50.686741,20,RF,KNN,BorderlineSMOTE,QT,COMPLETE
483,0.7790350798625784,2025-03-18 12:36:41.318137,2025-03-18 12:37:42.096227,0 days 00:01:00.778090,70,,RF,BorderlineSMOTE,QT,COMPLETE
484,0.8325470620672988,2025-03-18 12:36:42.893137,2025-03-18 12:37:35.847117,0 days 00:00:52.953980,40,,RF,BorderlineSMOTE,QT,COMPLETE
485,0.8137651705512134,2025-03-18 12:36:44.925492,2025-03-18 12:37:40.168580,0 days 00:00:55.243088,40,,RF,BorderlineSMOTE,QT,COMPLETE
486,0.7275745496331765,2025-03-18 12:36:45.465534,2025-03-18 12:37:28.190688,0 days 00:00:42.725154,40,,KNN,BorderlineSMOTE,QT,COMPLETE
487,0.8529664719370986,2025-03-18 12:36:46.995520,2025-03-18 12:37:36.987169,0 days 00:00:49.991649,40,,RF,BorderlineSMOTE,QT,COMPLETE
488,0.7949832790351279,2025-03-18 12:36:47.166531,2025-03-18 12:37:36.207139,0 days 00:00:49.040608,40,,RF,BorderlineSMOTE,QT,COMPLETE
489,0.7988315127334378,2025-03-18 12:36:51.539787,2025-03-18 12:37:31.089894,0 days 00:00:39.550107,40,,SGD,BorderlineSMOTE,QT,COMPLETE
490,0.7941575492778192,2025-03-18 12:36:51.911788,2025-03-18 12:37:39.648549,0 days 00:00:47.736761,40,,AB,BorderlineSMOTE,QT,COMPLETE
491,0.8474617327114947,2025-03-18 12:36:57.119794,2025-03-18 12:37:37.417156,0 days 00:00:40.297362,40,,RF,BorderlineSMOTE,QT,COMPLETE
492,0.791234515484405,2025-03-18 12:36:57.571746,2025-03-18 12:37:39.663581,0 days 00:00:42.091835,20,,ETs,BorderlineSMOTE,QT,COMPLETE
493,0.8042997883928539,2025-03-18 12:36:58.083778,2025-03-18 12:37:37.737157,0 days 00:00:39.653379,40,,RF,BorderlineSMOTE,QT,COMPLETE
494,0.7826798148362194,2025-03-18 12:36:59.998250,2025-03-18 12:37:43.861150,0 days 00:00:43.862900,70,,AB,BorderlineSMOTE,MaxAbs,COMPLETE
