number,value,datetime_start,datetime_complete,duration,params_FS Ratio,params_FS Tech,params_Model,params_OV Tech,params_Scaler,state
337,0.660658459395177,2025-03-18 11:33:18.433033,2025-03-18 11:33:57.652662,0 days 00:00:39.219629,40,,AB,SVMSMOTE,QT,COMPLETE
338,0.6642184346130493,2025-03-18 11:33:18.927543,2025-03-18 11:34:01.135294,0 days 00:00:42.207751,80,MI,AB,SVMSMOTE,MinMax,COMPLETE
339,0.6748606650414815,2025-03-18 11:33:20.010668,2025-03-18 11:34:12.232825,0 days 00:00:52.222157,80,,KNN,BorderlineSMOTE,QT,COMPLETE
340,0.6948556644510504,2025-03-18 11:33:21.642552,2025-03-18 11:34:14.532828,0 days 00:00:52.890276,40,,KNN,SVMSMOTE,MinMax,COMPLETE
341,0.6948556644510504,2025-03-18 11:33:27.834443,2025-03-18 11:34:18.622754,0 days 00:00:50.788311,80,,AB,SVMSMOTE,MinMax,COMPLETE
342,0.6864285360390926,2025-03-18 11:33:28.387869,2025-03-18 11:34:11.782960,0 days 00:00:43.395091,80,,AB,SVMSMOTE,MinMax,COMPLETE
343,0.6215818508323759,2025-03-18 11:33:29.163863,2025-03-18 11:33:59.121148,0 days 00:00:29.957285,40,MI,KNN,SVMSMOTE,MinMax,COMPLETE
344,0.6943473435696522,2025-03-18 11:33:29.342963,2025-03-18 11:34:23.972574,0 days 00:00:54.629611,40,,AB,SVMSMOTE,MinMax,COMPLETE
345,0.5257708225520511,2025-03-18 11:33:29.762670,2025-03-18 11:34:14.072633,0 days 00:00:44.309963,80,,AB,BorderlineSMOTE,MinMax,COMPLETE
346,0.6543616965820434,2025-03-18 11:33:32.042933,2025-03-18 11:34:17.102786,0 days 00:00:45.059853,80,,KNN,BorderlineSMOTE,QT,COMPLETE
347,0.0,2025-03-18 11:33:33.137745,2025-03-18 11:34:35.752582,0 days 00:01:02.614837,40,RF,DT,SVMSMOTE,MaxAbs,COMPLETE
348,0.5588766310412855,2025-03-18 11:33:33.871205,2025-03-18 11:34:07.467595,0 days 00:00:33.596390,80,,AB,BorderlineSMOTE,MinMax,COMPLETE
349,0.683780533467331,2025-03-18 11:33:34.372226,2025-03-18 11:34:06.787763,0 days 00:00:32.415537,80,,AB,SVMSMOTE,MinMax,COMPLETE
350,0.6864285360390926,2025-03-18 11:33:35.872867,2025-03-18 11:34:26.642632,0 days 00:00:50.769765,80,,DT,SVMSMOTE,MinMax,COMPLETE
351,0.6890723123132617,2025-03-18 11:33:37.981593,2025-03-18 11:34:22.083074,0 days 00:00:44.101481,80,,DT,SVMSMOTE,MinMax,COMPLETE
352,0.6466203199116202,2025-03-18 11:33:38.411171,2025-03-18 11:34:30.354020,0 days 00:00:51.942849,80,,DT,SVMSMOTE,MinMax,COMPLETE
353,0.6980068901182013,2025-03-18 11:33:38.542862,2025-03-18 11:34:22.845057,0 days 00:00:44.302195,80,,DT,SVMSMOTE,MinMax,COMPLETE
354,0.6958683632530166,2025-03-18 11:33:38.718990,2025-03-18 11:34:16.132610,0 days 00:00:37.413620,80,,AB,SVMSMOTE,MinMax,COMPLETE
355,0.6007336263037899,2025-03-18 11:33:38.966149,2025-03-18 11:34:16.707592,0 days 00:00:37.741443,80,,AB,BorderlineSMOTE,QT,COMPLETE
356,0.0,2025-03-18 11:33:39.272640,2025-03-18 11:34:36.202752,0 days 00:00:56.930112,100,MI,DT,SMOTE,QT,COMPLETE
357,0.6832967838548042,2025-03-18 11:33:39.932710,2025-03-18 11:34:17.102786,0 days 00:00:37.170076,80,,AB,SVMSMOTE,QT,COMPLETE
358,0.6676833701466947,2025-03-18 11:33:41.986984,2025-03-18 11:34:28.942838,0 days 00:00:46.955854,80,,DT,SVMSMOTE,MinMax,COMPLETE
359,0.0,2025-03-18 11:33:44.577485,2025-03-18 11:34:34.563036,0 days 00:00:49.985551,100,RFE,DT,SMOTE,MaxAbs,COMPLETE
360,0.6695742792151769,2025-03-18 11:33:45.396413,2025-03-18 11:34:56.937777,0 days 00:01:11.541364,60,RFE,RF,SVMSMOTE,QT,COMPLETE
361,0.6439566429235211,2025-03-18 11:33:45.742597,2025-03-18 11:34:36.197612,0 days 00:00:50.455015,40,MI,DT,SMOTE,MaxAbs,COMPLETE
362,0.0,2025-03-18 11:33:46.621664,2025-03-18 11:34:27.148090,0 days 00:00:40.526426,80,RF,DT,SVMSMOTE,MaxAbs,COMPLETE
363,0.7059145157068785,2025-03-18 11:33:46.793091,2025-03-18 11:35:44.488040,0 days 00:01:57.694949,30,ANOVA,RF,SVMSMOTE,QT,COMPLETE
364,0.0,2025-03-18 11:33:46.777571,2025-03-18 11:34:29.352750,0 days 00:00:42.575179,10,RF,DT,SMOTE,MaxAbs,COMPLETE
365,0.0,2025-03-18 11:33:48.508480,2025-03-18 11:34:54.478165,0 days 00:01:05.969685,10,RF,DT,SVMSMOTE,MaxAbs,COMPLETE
366,0.5717736231388082,2025-03-18 11:33:55.412805,2025-03-18 11:35:39.252956,0 days 00:01:43.840151,50,ANOVA,SGD,SVMSMOTE,QT,COMPLETE
367,0.7270954147865711,2025-03-18 11:33:57.102565,2025-03-18 11:35:08.992816,0 days 00:01:11.890251,30,RFE,RF,SVMSMOTE,QT,COMPLETE
368,0.0,2025-03-18 11:33:59.800146,2025-03-18 11:34:33.932684,0 days 00:00:34.132538,100,RF,DT,SMOTE,MaxAbs,COMPLETE
369,0.0,2025-03-18 11:34:00.761714,2025-03-18 11:34:42.488046,0 days 00:00:41.726332,100,RFE,RF,SVMSMOTE,QT,COMPLETE
370,0.0,2025-03-18 11:34:04.033783,2025-03-18 11:34:31.003080,0 days 00:00:26.969297,100,RF,DT,SMOTE,MaxAbs,COMPLETE
371,0.0,2025-03-18 11:34:05.197584,2025-03-18 11:34:39.732962,0 days 00:00:34.535378,100,RFE,DT,SVMSMOTE,QT,COMPLETE
372,0.0,2025-03-18 11:34:06.532861,2025-03-18 11:34:33.932684,0 days 00:00:27.399823,100,RF,DT,SMOTE,QT,COMPLETE
373,0.7006469306896868,2025-03-18 11:34:09.345097,2025-03-18 11:34:58.263173,0 days 00:00:48.918076,90,RFE,RF,SVMSMOTE,QT,COMPLETE
374,0.0,2025-03-18 11:34:11.590297,2025-03-18 11:34:38.017979,0 days 00:00:26.427682,40,RF,DT,SMOTE,QT,COMPLETE
375,0.6806512106164533,2025-03-18 11:34:14.387817,2025-03-18 11:34:50.113709,0 days 00:00:35.725892,60,MI,RF,SVMSMOTE,QT,COMPLETE
376,0.685698186409671,2025-03-18 11:34:15.632594,2025-03-18 11:34:48.437650,0 days 00:00:32.805056,60,RFE,DT,SVMSMOTE,QT,COMPLETE
377,0.428125316955248,2025-03-18 11:34:16.322851,2025-03-18 11:35:08.987599,0 days 00:00:52.664748,30,ANOVA,SGD,SVMSMOTE,QT,COMPLETE
378,0.6890723123132617,2025-03-18 11:34:16.864357,2025-03-18 11:35:00.363238,0 days 00:00:43.498881,60,RFE,RF,SVMSMOTE,QT,COMPLETE
379,0.683780533467331,2025-03-18 11:34:17.268013,2025-03-18 11:35:04.083087,0 days 00:00:46.815074,40,RFE,RF,SVMSMOTE,QT,COMPLETE
380,0.6122077473879184,2025-03-18 11:34:18.472617,2025-03-18 11:35:15.382723,0 days 00:00:56.910106,30,ANOVA,SGD,SVMSMOTE,QT,COMPLETE
381,0.5997326537514991,2025-03-18 11:34:18.840192,2025-03-18 11:35:34.892823,0 days 00:01:16.052631,50,ANOVA,SGD,SVMSMOTE,QT,COMPLETE
382,0.6859381668303224,2025-03-18 11:34:20.252661,2025-03-18 11:35:02.652791,0 days 00:00:42.400130,30,ANOVA,RF,SVMSMOTE,QT,COMPLETE
383,0.6880767401303409,2025-03-18 11:34:21.262780,2025-03-18 11:35:07.148755,0 days 00:00:45.885975,50,ANOVA,SGD,SVMSMOTE,QT,COMPLETE
384,0.6718103721951059,2025-03-18 11:34:21.407248,2025-03-18 11:35:03.626005,0 days 00:00:42.218757,30,ANOVA,RF,SVMSMOTE,QT,COMPLETE
385,0.6880767401303409,2025-03-18 11:34:24.633118,2025-03-18 11:35:34.328146,0 days 00:01:09.695028,90,RFE,SGD,SVMSMOTE,QT,COMPLETE
386,0.6806512106164533,2025-03-18 11:34:26.332604,2025-03-18 11:35:06.752729,0 days 00:00:40.420125,30,ANOVA,RF,SVMSMOTE,QT,COMPLETE
387,0.6880767401303409,2025-03-18 11:34:27.813077,2025-03-18 11:35:14.632763,0 days 00:00:46.819686,30,ANOVA,SGD,SVMSMOTE,QT,COMPLETE
388,0.6953626315415222,2025-03-18 11:34:28.082806,2025-03-18 11:35:00.997669,0 days 00:00:32.914863,60,ANOVA,RF,SVMSMOTE,QT,COMPLETE
389,0.5781585258745264,2025-03-18 11:34:29.632529,2025-03-18 11:35:55.476854,0 days 00:01:25.844325,30,RFE,RF,SVMSMOTE,QT,COMPLETE
390,0.6917119018237122,2025-03-18 11:34:31.722674,2025-03-18 11:35:40.332867,0 days 00:01:08.610193,30,RFE,RF,SVMSMOTE,QT,COMPLETE
391,0.683780533467331,2025-03-18 11:34:32.072824,2025-03-18 11:35:38.458909,0 days 00:01:06.386085,30,ANOVA,RF,SVMSMOTE,QT,COMPLETE
392,0.6063940743535426,2025-03-18 11:34:34.238768,2025-03-18 11:35:53.579165,0 days 00:01:19.340397,50,RFE,SGD,SVMSMOTE,QT,COMPLETE
393,0.6871217722648534,2025-03-18 11:34:35.282780,2025-03-18 11:35:35.662968,0 days 00:01:00.380188,90,RFE,DT,SVMSMOTE,QT,COMPLETE
394,0.6874041434221473,2025-03-18 11:34:36.012954,2025-03-18 11:35:54.334502,0 days 00:01:18.321548,30,RFE,RF,SVMSMOTE,QT,COMPLETE
395,0.5135503976076106,2025-03-18 11:34:36.952508,2025-03-18 11:35:12.032796,0 days 00:00:35.080288,50,ANOVA,SGD,SVMSMOTE,QT,COMPLETE
396,0.6880767401303409,2025-03-18 11:34:37.872864,2025-03-18 11:35:24.173164,0 days 00:00:46.300300,50,ANOVA,SGD,SVMSMOTE,QT,COMPLETE
397,0.6927141148042352,2025-03-18 11:34:38.878809,2025-03-18 11:35:46.222927,0 days 00:01:07.344118,50,RFE,DT,SVMSMOTE,QT,COMPLETE
398,0.6880767401303409,2025-03-18 11:34:39.058673,2025-03-18 11:35:16.772539,0 days 00:00:37.713866,30,ANOVA,SGD,SVMSMOTE,QT,COMPLETE
399,0.7027565203089822,2025-03-18 11:34:41.302945,2025-03-18 11:35:55.798602,0 days 00:01:14.495657,90,RFE,RF,SVMSMOTE,QT,COMPLETE
400,0.6880767401303409,2025-03-18 11:34:41.588741,2025-03-18 11:35:15.851211,0 days 00:00:34.262470,30,ANOVA,SGD,SVMSMOTE,QT,COMPLETE
401,0.6767312725569805,2025-03-18 11:34:44.913946,2025-03-18 11:35:35.673021,0 days 00:00:50.759075,50,ANOVA,DT,SVMSMOTE,QT,COMPLETE
402,0.568475731376824,2025-03-18 11:34:46.322658,2025-03-18 11:36:29.334815,0 days 00:01:43.012157,40,,DT,ADASYN,,COMPLETE
403,0.7064462029175509,2025-03-18 11:34:48.643070,2025-03-18 11:35:51.044237,0 days 00:01:02.401167,90,RFE,RF,SVMSMOTE,QT,COMPLETE
404,0.7064462029175509,2025-03-18 11:34:48.952964,2025-03-18 11:35:48.774793,0 days 00:00:59.821829,90,RFE,RF,SVMSMOTE,QT,COMPLETE
405,0.6309759527934717,2025-03-18 11:34:49.292642,2025-03-18 11:35:33.083083,0 days 00:00:43.790441,50,RFE,SGD,SVMSMOTE,QT,COMPLETE
406,0.0,2025-03-18 11:34:49.822959,2025-03-18 11:35:39.662942,0 days 00:00:49.839983,30,RFE,RF,SVMSMOTE,QT,COMPLETE
407,0.6704757037604088,2025-03-18 11:34:51.212569,2025-03-18 11:35:50.402576,0 days 00:00:59.190007,90,RFE,RF,SVMSMOTE,QT,COMPLETE
408,0.0,2025-03-18 11:34:52.044644,2025-03-18 11:35:40.057928,0 days 00:00:48.013284,90,RFE,RF,SVMSMOTE,QT,COMPLETE
409,0.6948556644510504,2025-03-18 11:34:52.347722,2025-03-18 11:36:06.878261,0 days 00:01:14.530539,30,,RF,SVMSMOTE,MinMax,COMPLETE
410,0.6661166830189024,2025-03-18 11:34:52.697735,2025-03-18 11:35:40.332867,0 days 00:00:47.635132,90,RFE,RF,SVMSMOTE,QT,COMPLETE
411,0.6551638882456825,2025-03-18 11:34:54.627785,2025-03-18 11:35:53.579165,0 days 00:00:58.951380,90,RFE,RF,SVMSMOTE,QT,COMPLETE
412,0.6254287108625619,2025-03-18 11:34:56.325597,2025-03-18 11:36:05.337930,0 days 00:01:09.012333,40,,RF,ADASYN,MinMax,COMPLETE
413,0.6917119018237122,2025-03-18 11:34:56.712994,2025-03-18 11:36:12.096091,0 days 00:01:15.383097,90,RFE,RF,SVMSMOTE,,COMPLETE
414,0.6917119018237122,2025-03-18 11:34:57.602853,2025-03-18 11:36:10.098556,0 days 00:01:12.495703,40,,RF,SVMSMOTE,,COMPLETE
415,0.6859381668303224,2025-03-18 11:35:01.762689,2025-03-18 11:35:40.728032,0 days 00:00:38.965343,90,RFE,RF,SVMSMOTE,QT,COMPLETE
416,0.6917119018237122,2025-03-18 11:35:02.952908,2025-03-18 11:36:02.557947,0 days 00:00:59.605039,90,RFE,RF,SVMSMOTE,QT,COMPLETE
417,0.7011657900076269,2025-03-18 11:35:03.498051,2025-03-18 11:35:47.872597,0 days 00:00:44.374546,90,RFE,RF,SVMSMOTE,QT,COMPLETE
418,0.7032827928630081,2025-03-18 11:35:04.443152,2025-03-18 11:36:02.552940,0 days 00:00:58.109788,30,,RF,SVMSMOTE,,COMPLETE
419,0.590387580477847,2025-03-18 11:35:06.832897,2025-03-18 11:36:05.561269,0 days 00:00:58.728372,30,,RF,ADASYN,,COMPLETE
420,0.6864285360390926,2025-03-18 11:35:09.727740,2025-03-18 11:35:50.702780,0 days 00:00:40.975040,90,RFE,RF,SVMSMOTE,QT,COMPLETE
421,0.6078438085497158,2025-03-18 11:35:11.002704,2025-03-18 11:36:23.357601,0 days 00:01:12.354897,30,,RF,ADASYN,,COMPLETE
422,0.7096174652110188,2025-03-18 11:35:12.312799,2025-03-18 11:36:05.572896,0 days 00:00:53.260097,30,,RF,SVMSMOTE,,COMPLETE
423,0.6874041434221473,2025-03-18 11:35:14.812785,2025-03-18 11:36:05.782979,0 days 00:00:50.970194,40,,DT,SVMSMOTE,QT,COMPLETE
424,0.5272604057847279,2025-03-18 11:35:15.878048,2025-03-18 11:36:11.459537,0 days 00:00:55.581489,40,,RF,ADASYN,,COMPLETE
425,0.7148855157169006,2025-03-18 11:35:20.483312,2025-03-18 11:36:13.001091,0 days 00:00:52.517779,40,,RF,SVMSMOTE,,COMPLETE
426,0.6927141148042352,2025-03-18 11:35:25.342836,2025-03-18 11:36:25.185994,0 days 00:00:59.843158,30,,RF,SVMSMOTE,,COMPLETE
427,0.5452951294441004,2025-03-18 11:35:30.967822,2025-03-18 11:36:11.644498,0 days 00:00:40.676676,40,,RF,ADASYN,,COMPLETE
428,0.6395770900869665,2025-03-18 11:35:33.857687,2025-03-18 11:36:14.396046,0 days 00:00:40.538359,40,,RF,ADASYN,,COMPLETE
429,0.6922137320785089,2025-03-18 11:35:35.262659,2025-03-18 11:36:31.376038,0 days 00:00:56.113379,10,,RF,SVMSMOTE,,COMPLETE
430,0.6869171600519388,2025-03-18 11:35:36.662966,2025-03-18 11:36:07.638305,0 days 00:00:30.975339,40,,RF,SVMSMOTE,MinMax,COMPLETE
431,0.0,2025-03-18 11:35:37.223191,2025-03-18 11:36:34.488928,0 days 00:00:57.265737,10,LDA,AB,SVMSMOTE,,COMPLETE
432,0.7038081030311056,2025-03-18 11:35:39.103050,2025-03-18 11:36:15.744142,0 days 00:00:36.641092,80,,RF,SVMSMOTE,,COMPLETE
433,0.6386455650338497,2025-03-18 11:35:39.453114,2025-03-18 11:36:32.444415,0 days 00:00:52.991301,30,,RF,ADASYN,,COMPLETE
434,0.6890723123132617,2025-03-18 11:35:39.882844,2025-03-18 11:37:02.931799,0 days 00:01:23.048955,40,,RF,SVMSMOTE,,COMPLETE
435,0.7201370496869238,2025-03-18 11:35:41.002783,2025-03-18 11:36:25.786195,0 days 00:00:44.783412,30,,RF,SVMSMOTE,,COMPLETE
436,0.6874041434221473,2025-03-18 11:35:41.987927,2025-03-18 11:36:20.004501,0 days 00:00:38.016574,30,,RF,SVMSMOTE,,COMPLETE
437,0.6682080019089416,2025-03-18 11:35:43.112688,2025-03-18 11:36:51.916838,0 days 00:01:08.804150,30,,RF,SVMSMOTE,,COMPLETE
438,0.6749499175568521,2025-03-18 11:35:43.723093,2025-03-18 11:36:21.867579,0 days 00:00:38.144486,30,,RF,SVMSMOTE,,COMPLETE
439,0.6678014819681521,2025-03-18 11:35:44.283053,2025-03-18 11:36:21.872579,0 days 00:00:37.589526,30,,RF,SVMSMOTE,,COMPLETE
440,0.683780533467331,2025-03-18 11:35:46.228028,2025-03-18 11:36:23.527591,0 days 00:00:37.299563,30,,RF,SVMSMOTE,,COMPLETE
441,0.518687792072938,2025-03-18 11:35:47.112984,2025-03-18 11:36:15.744142,0 days 00:00:28.631158,30,,RF,ADASYN,,COMPLETE
442,0.7069771481339671,2025-03-18 11:35:51.512959,2025-03-18 11:36:29.616997,0 days 00:00:38.104038,30,,RF,SVMSMOTE,,COMPLETE
443,0.0,2025-03-18 11:35:52.672973,2025-03-18 11:36:50.313819,0 days 00:00:57.640846,10,LDA,AB,SVMSMOTE,,COMPLETE
444,0.7006469306896868,2025-03-18 11:35:53.012582,2025-03-18 11:36:42.552891,0 days 00:00:49.540309,10,,RF,SVMSMOTE,,COMPLETE
445,0.6832967838548042,2025-03-18 11:35:58.125463,2025-03-18 11:36:27.486772,0 days 00:00:29.361309,30,,RF,SVMSMOTE,,COMPLETE
446,0.0,2025-03-18 11:35:59.852039,2025-03-18 11:36:57.817828,0 days 00:00:57.965789,30,LDA,RF,SVMSMOTE,,COMPLETE
447,0.0,2025-03-18 11:36:02.012937,2025-03-18 11:36:32.609182,0 days 00:00:30.596245,10,LDA,AB,SVMSMOTE,,COMPLETE
448,0.6767312725569805,2025-03-18 11:36:02.137932,2025-03-18 11:37:00.504217,0 days 00:00:58.366285,10,,AB,SVMSMOTE,,COMPLETE
449,0.6421101389789399,2025-03-18 11:36:02.362933,2025-03-18 11:36:42.002718,0 days 00:00:39.639785,80,,RF,SVMSMOTE,,COMPLETE
450,0.5871888313727762,2025-03-18 11:36:03.102931,2025-03-18 11:36:32.271507,0 days 00:00:29.168576,80,,RF,SVMSMOTE,,COMPLETE
451,0.6922137320785089,2025-03-18 11:36:04.612939,2025-03-18 11:36:50.329443,0 days 00:00:45.716504,80,,RF,SVMSMOTE,,COMPLETE
452,0.5893929466787292,2025-03-18 11:36:05.067894,2025-03-18 11:36:44.657712,0 days 00:00:39.589818,80,,RF,SVMSMOTE,,COMPLETE
453,0.683780533467331,2025-03-18 11:36:06.129711,2025-03-18 11:37:04.439799,0 days 00:00:58.310088,30,,RF,SVMSMOTE,,COMPLETE
454,0.6943473435696522,2025-03-18 11:36:06.301502,2025-03-18 11:36:45.270271,0 days 00:00:38.968769,10,,RF,SVMSMOTE,,COMPLETE
455,0.6806512106164533,2025-03-18 11:36:06.451516,2025-03-18 11:37:19.245912,0 days 00:01:12.794396,40,,DT,SVMSMOTE,Robust,COMPLETE
456,0.6718103721951059,2025-03-18 11:36:07.523263,2025-03-18 11:37:09.378360,0 days 00:01:01.855097,30,,RF,SVMSMOTE,,COMPLETE
457,0.6917119018237122,2025-03-18 11:36:10.443581,2025-03-18 11:37:05.638750,0 days 00:00:55.195169,30,,RF,SVMSMOTE,Robust,COMPLETE
458,0.6421101389789399,2025-03-18 11:36:12.681097,2025-03-18 11:36:43.730500,0 days 00:00:31.049403,10,,RF,SVMSMOTE,,COMPLETE
459,0.6980068901182013,2025-03-18 11:36:13.451087,2025-03-18 11:36:59.106580,0 days 00:00:45.655493,30,,RF,SVMSMOTE,,COMPLETE
460,0.6974934140100701,2025-03-18 11:36:15.066095,2025-03-18 11:36:52.450017,0 days 00:00:37.383922,30,,RF,SVMSMOTE,,COMPLETE
461,0.6731454502504943,2025-03-18 11:36:15.466043,2025-03-18 11:37:09.111353,0 days 00:00:53.645310,30,,RF,SVMSMOTE,,COMPLETE
462,0.6890723123132617,2025-03-18 11:36:15.591043,2025-03-18 11:36:55.346341,0 days 00:00:39.755298,30,,RF,SVMSMOTE,,COMPLETE
463,0.6713676791067794,2025-03-18 11:36:17.324504,2025-03-18 11:36:46.259956,0 days 00:00:28.935452,30,,RF,SVMSMOTE,,COMPLETE
464,0.7006469306896868,2025-03-18 11:36:19.569463,2025-03-18 11:36:50.502383,0 days 00:00:30.932920,30,,RF,SVMSMOTE,,COMPLETE
465,0.6859381668303224,2025-03-18 11:36:20.324509,2025-03-18 11:37:10.638011,0 days 00:00:50.313502,40,MI,DT,SVMSMOTE,QT,COMPLETE
466,0.7090801293008646,2025-03-18 11:36:21.397596,2025-03-18 11:37:04.251303,0 days 00:00:42.853707,30,,RF,SVMSMOTE,,COMPLETE
467,0.6731454502504943,2025-03-18 11:36:22.182581,2025-03-18 11:36:52.450017,0 days 00:00:30.267436,30,,RF,SVMSMOTE,,COMPLETE
468,0.6355122750772929,2025-03-18 11:36:22.967593,2025-03-18 11:36:54.266545,0 days 00:00:31.298952,30,,RF,SVMSMOTE,,COMPLETE
469,0.7038081030311056,2025-03-18 11:36:23.717604,2025-03-18 11:36:56.115692,0 days 00:00:32.398088,30,,RF,SVMSMOTE,,COMPLETE
470,0.6917119018237122,2025-03-18 11:36:24.297591,2025-03-18 11:37:02.701935,0 days 00:00:38.404344,30,,RF,SVMSMOTE,Robust,COMPLETE
471,0.6811282645195019,2025-03-18 11:36:26.311768,2025-03-18 11:37:24.544835,0 days 00:00:58.233067,40,RFE,DT,SVMSMOTE,MaxAbs,COMPLETE
472,0.0,2025-03-18 11:36:27.979084,2025-03-18 11:37:03.182913,0 days 00:00:35.203829,40,Chi2,DT,SVMSMOTE,Robust,COMPLETE
473,0.6637517652389825,2025-03-18 11:36:30.119642,2025-03-18 11:37:08.016019,0 days 00:00:37.896377,40,MI,DT,SVMSMOTE,QT,COMPLETE
474,0.6890723123132617,2025-03-18 11:36:30.528060,2025-03-18 11:37:02.011138,0 days 00:00:31.483078,30,,RF,SVMSMOTE,,COMPLETE
475,0.6806512106164533,2025-03-18 11:36:32.609182,2025-03-18 11:37:13.339450,0 days 00:00:40.730268,40,MI,DT,SVMSMOTE,Robust,COMPLETE
476,0.6832967838548042,2025-03-18 11:36:35.086328,2025-03-18 11:37:24.105031,0 days 00:00:49.018703,40,MI,DT,SVMSMOTE,MaxAbs,COMPLETE
477,0.6980068901182013,2025-03-18 11:36:36.494249,2025-03-18 11:37:25.605512,0 days 00:00:49.111263,40,MI,DT,SVMSMOTE,MaxAbs,COMPLETE
478,0.6864285360390926,2025-03-18 11:36:37.847443,2025-03-18 11:37:34.284422,0 days 00:00:56.436979,90,RFE,ETs,SVMSMOTE,MaxAbs,COMPLETE
479,0.6942078115444804,2025-03-18 11:36:39.355537,2025-03-18 11:37:26.186349,0 days 00:00:46.830812,40,RFE,ETs,SVMSMOTE,MaxAbs,COMPLETE
480,0.6948556644510504,2025-03-18 11:36:43.495179,2025-03-18 11:37:33.037233,0 days 00:00:49.542054,90,RFE,ETs,SVMSMOTE,MaxAbs,COMPLETE
481,0.6758107643974516,2025-03-18 11:36:44.374733,2025-03-18 11:37:37.791277,0 days 00:00:53.416544,90,RFE,ETs,SVMSMOTE,MinMax,COMPLETE
482,0.7006469306896868,2025-03-18 11:36:44.374733,2025-03-18 11:37:31.042204,0 days 00:00:46.667471,90,RFE,ETs,SVMSMOTE,MaxAbs,COMPLETE
483,0.679362937752631,2025-03-18 11:36:41.640984,2025-03-18 11:37:09.111353,0 days 00:00:27.470369,40,MI,DT,SVMSMOTE,QT,COMPLETE
484,0.7064462029175509,2025-03-18 11:36:45.694359,2025-03-18 11:37:30.160452,0 days 00:00:44.466093,90,RFE,DT,SVMSMOTE,MinMax,COMPLETE
485,0.6890723123132617,2025-03-18 11:36:46.636556,2025-03-18 11:37:23.209841,0 days 00:00:36.573285,40,MI,DT,SVMSMOTE,QT,COMPLETE
486,0.6753473348561533,2025-03-18 11:36:48.272242,2025-03-18 11:37:19.057831,0 days 00:00:30.785589,40,ANOVA,DT,SVMSMOTE,Robust,COMPLETE
487,0.6864285360390926,2025-03-18 11:36:50.093981,2025-03-18 11:37:27.348432,0 days 00:00:37.254451,40,MI,DT,SVMSMOTE,QT,COMPLETE
488,0.6842624396008433,2025-03-18 11:36:51.602754,2025-03-18 11:37:20.533547,0 days 00:00:28.930793,40,MI,DT,SVMSMOTE,MaxAbs,COMPLETE
489,0.6775289900909923,2025-03-18 11:36:53.219810,2025-03-18 11:37:33.210228,0 days 00:00:39.990418,90,RFE,ETs,SVMSMOTE,MaxAbs,COMPLETE
490,0.6980068901182013,2025-03-18 11:36:53.816754,2025-03-18 11:37:38.893953,0 days 00:00:45.077199,90,RFE,DT,SVMSMOTE,MinMax,COMPLETE
491,0.6890723123132617,2025-03-18 11:36:54.066323,2025-03-18 11:37:41.529003,0 days 00:00:47.462680,90,RFE,KNN,SVMSMOTE,MinMax,COMPLETE
492,0.6780014076271347,2025-03-18 11:36:54.917551,2025-03-18 11:37:33.210228,0 days 00:00:38.292677,90,RFE,ETs,SVMSMOTE,MaxAbs,COMPLETE
493,0.7006469306896868,2025-03-18 11:36:56.529884,2025-03-18 11:37:25.291382,0 days 00:00:28.761498,40,RFE,DT,SVMSMOTE,MaxAbs,COMPLETE
494,0.6948556644510504,2025-03-18 11:36:56.844098,2025-03-18 11:37:36.834067,0 days 00:00:39.989969,90,RFE,DT,SVMSMOTE,MaxAbs,COMPLETE
495,0.6922137320785089,2025-03-18 11:36:57.535201,2025-03-18 11:37:25.432592,0 days 00:00:27.897391,90,RFE,DT,SVMSMOTE,MinMax,COMPLETE
496,0.6558529294498245,2025-03-18 11:36:58.540849,2025-03-18 11:37:40.445017,0 days 00:00:41.904168,90,RFE,KNN,SVMSMOTE,MinMax,COMPLETE
497,0.6910445910827888,2025-03-18 11:37:04.879274,2025-03-18 11:37:37.290110,0 days 00:00:32.410836,90,RFE,ETs,SVMSMOTE,MinMax,COMPLETE
498,0.5511557498653517,2025-03-18 11:37:08.624784,2025-03-18 11:37:42.015910,0 days 00:00:33.391126,90,RFE,DT,BorderlineSMOTE,MinMax,COMPLETE
499,0.486831556315342,2025-03-18 11:37:15.317463,2025-03-18 11:37:41.000285,0 days 00:00:25.682822,90,RFE,ETs,BorderlineSMOTE,MinMax,COMPLETE
