Macro Precision,Macro Recall,Macro F1,Macro Accuracy,Macro Specificity,Micro Precision,Micro Recall,Micro F1,Micro Accuracy,Micro Specificity,Weighted Precision,Weighted Recall,Weighted F1,Weighted Accuracy,Weighted Specificity,TP,TN,FP,FN,Model,FS-Percentage,FS-Technique
0.5695135624332887,0.5549872819577538,0.5621565970883607,0.5524590163934426,0.9545852962758915,0.5524590163934426,0.5524590163934426,0.5524590163934426,0.5524590163934426,0.9552459016393443,0.5572322171342473,0.5524590163934426,0.5548353510950609,0.5524590163934426,0.9479792426413638,[58 52 21 28 28 29 43 13 13 13 39],[530 519 495 499 511 512 518 580 578 577 508],[11 22 47 42 34 33 26  2 11 12 33],[11 17 47 41 37 36 23 15  8  8 30],DecisionTreeClassifier,35,mutual_info_classif
0.5355047445840418,0.519075592314374,0.5271621947733978,0.5163934426229508,0.9509147960122024,0.5163934426229508,0.5163934426229508,0.5163934426229508,0.5163934426229508,0.9516393442622951,0.5203117305184441,0.5163934426229508,0.5183451818714495,0.5163934426229508,0.9436693135112756,[58 53 22 16 24 26 41 16 11 11 37],[530 517 487 498 511 506 517 581 578 575 505],[11 24 55 43 34 39 27  1 11 14 36],[11 16 46 53 41 39 25 12 10 10 32],DecisionTreeClassifier,40,mutual_info_classif
0.5418410859753504,0.5194693007527231,0.5304194014692687,0.521311475409836,0.9513990453938708,0.521311475409836,0.521311475409836,0.521311475409836,0.521311475409836,0.9521311475409836,0.5269974798209195,0.521311475409836,0.5241390572347726,0.521311475409836,0.9440780239227439,[58 49 28 17 22 31 40 14 11 11 37],[529 513 491 496 515 506 517 581 577 577 506],[12 28 51 45 30 39 27  1 12 12 35],[11 20 40 52 43 34 26 14 10 10 32],DecisionTreeClassifier,45,mutual_info_classif
0.5575060861649702,0.5324530077378252,0.5446916202107578,0.5442622950819672,0.9537686752064257,0.5442622950819672,0.5442622950819672,0.5442622950819672,0.5442622950819672,0.9544262295081967,0.5490597128971233,0.5442622950819672,0.5466504786285239,0.5442622950819672,0.9471931321887158,[61 49 25 25 25 32 41 11 10 12 41],[527 519 502 500 513 510 507 581 578 575 510],[14 22 40 41 32 35 37  1 11 14 31],[ 8 20 43 44 40 33 25 17 11  9 28],DecisionTreeClassifier,50,mutual_info_classif
0.5490099656783877,0.5329433218877534,0.5408573516446475,0.5393442622950819,0.9532754387261275,0.5393442622950819,0.5393442622950819,0.5393442622950819,0.5393442622950819,0.9539344262295082,0.5423537660998865,0.5393442622950819,0.5408448276718026,0.5393442622950819,0.9466855636923212,[54 55 26 21 24 31 39 15  9 12 43],[528 516 507 499 510 502 521 580 579 574 503],[13 25 35 42 35 43 23  2 10 15 38],[15 14 42 48 41 34 27 13 12  9 26],DecisionTreeClassifier,55,mutual_info_classif
0.5361574659622925,0.5236699052323325,0.5298401174025184,0.5393442622950819,0.9533146784968104,0.5393442622950819,0.5393442622950819,0.5393442622950819,0.5393442622950819,0.9539344262295082,0.5380249650851118,0.5393442622950819,0.538683805914506,0.5393442622950819,0.9471172011698316,[58 55 23 20 24 37 42 13  7 12 38],[529 518 505 503 517 500 515 579 579 572 502],[12 23 37 38 28 45 29  3 10 17 39],[11 14 45 49 41 28 24 15 14  9 31],DecisionTreeClassifier,60,mutual_info_classif
0.5619945655351839,0.537438237961372,0.5494421634219361,0.5508196721311476,0.9544688259463325,0.5508196721311476,0.5508196721311476,0.5508196721311476,0.5508196721311476,0.9550819672131148,0.559897641403541,0.5508196721311475,0.5553215593326025,0.5508196721311476,0.9483374132785103,[57 48 31 32 23 29 45 14  8 12 37],[531 521 504 503 512 507 511 581 579 572 505],[10 20 38 38 33 38 33  1 10 17 36],[12 21 37 37 42 36 21 14 13  9 32],DecisionTreeClassifier,65,mutual_info_classif
0.5617999494111425,0.5380452725605016,0.5496660818574476,0.559016393442623,0.9553094314171647,0.559016393442623,0.559016393442623,0.559016393442623,0.559016393442623,0.9559016393442623,0.564904152198266,0.5590163934426229,0.5619448510438343,0.559016393442623,0.9493873521461877,[58 52 31 30 24 30 43 14  9  9 41],[527 515 505 503 511 508 525 581 575 575 506],[14 26 37 38 34 37 19  1 14 14 35],[11 17 37 39 41 35 23 14 12 12 28],DecisionTreeClassifier,70,mutual_info_classif
0.5605077029208817,0.5450938350961602,0.5526933219251241,0.5672131147540984,0.9561665391736889,0.5672131147540984,0.5672131147540984,0.5672131147540984,0.5672131147540984,0.9567213114754098,0.5683184992000233,0.5672131147540983,0.5677652689582341,0.5672131147540984,0.9506188161564801,[59 60 29 27 29 29 42 11 10 10 40],[527 516 496 505 513 516 522 579 573 577 512],[14 25 46 36 32 29 22  3 16 12 29],[10  9 39 42 36 36 24 17 11 11 29],DecisionTreeClassifier,75,mutual_info_classif
0.5733116531171648,0.5459377056331254,0.5592899313607724,0.5540983606557377,0.9547110262375018,0.5540983606557377,0.5540983606557377,0.5540983606557377,0.5540983606557377,0.9554098360655737,0.5610729553858572,0.5540983606557377,0.557563847483282,0.5540983606557377,0.9477229279567827,[58 54 26 25 30 31 42  9 14 11 38],[524 524 491 512 513 512 518 580 578 580 496],[17 17 51 29 32 33 26  2 11  9 45],[11 15 42 44 35 34 24 19  7 10 31],DecisionTreeClassifier,80,mutual_info_classif
0.5568843792118581,0.5341384648057514,0.5452743157809165,0.5557377049180328,0.9550256809919175,0.5557377049180328,0.5557377049180328,0.5557377049180328,0.5557377049180328,0.9555737704918033,0.5653157251433192,0.5557377049180328,0.5604857988401645,0.5557377049180328,0.9495447859930585,[60 54 27 31 28 30 42  7 11 11 38],[529 522 495 497 515 510 521 580 574 573 513],[12 19 47 44 30 35 23  2 15 16 28],[ 9 15 41 38 37 35 24 21 10 10 31],DecisionTreeClassifier,85,mutual_info_classif
0.5813493418977888,0.5623754336030551,0.5717050032101513,0.5721311475409836,0.9566223555821917,0.5721311475409836,0.5721311475409836,0.5721311475409836,0.5721311475409836,0.9572131147540983,0.5785456569929078,0.5721311475409836,0.5753205232537656,0.5721311475409836,0.9507147638631249,[61 53 29 31 27 32 44 10 13 12 37],[530 523 502 496 514 512 519 580 577 576 510],[11 18 40 45 31 33 25  2 12 13 31],[ 8 16 39 38 38 33 22 18  8  9 32],DecisionTreeClassifier,90,mutual_info_classif
0.596319514481518,0.5842149635221014,0.5902051822992486,0.5868852459016394,0.9581100951497112,0.5868852459016394,0.5868852459016394,0.5868852459016394,0.5868852459016394,0.958688524590164,0.5909621041623891,0.5868852459016394,0.5889166194601367,0.5868852459016394,0.9523258007451846,[60 54 28 31 27 32 46 12 13 14 41],[533 524 500 503 511 514 516 579 580 576 512],[ 8 17 42 38 34 31 28  3  9 13 29],[ 9 15 40 38 38 33 20 16  8  7 28],DecisionTreeClassifier,95,mutual_info_classif
0.6099833449642219,0.5729221061818132,0.5908721485629294,0.5754098360655737,0.9568289214896548,0.5754098360655737,0.5754098360655737,0.5754098360655737,0.5754098360655737,0.9575409836065574,0.5847902517536431,0.5754098360655738,0.5800621227788463,0.5754098360655737,0.9497083003206293,[61 53 28 29 27 31 45 11 13 14 39],[527 525 499 503 518 511 512 582 582 579 503],[14 16 43 38 27 34 32  0  7 10 38],[ 8 16 40 40 38 34 21 17  8  7 30],DecisionTreeClassifier,100,mutual_info_classif
,0.21758952897060313,,0.26557377049180325,0.924914059285831,0.26557377049180325,0.26557377049180325,0.26557377049180325,0.26557377049180325,0.9265573770491803,,0.26557377049180325,,0.26557377049180325,0.9084808816523373,[58  3  5 25 41  9  0  0  0  0 21],[447 535 516 435 436 502 544 582 589 589 477],[ 94   6  26 106 109  43   0   0   0   0  64],[11 66 63 44 24 56 66 28 21 21 48],SVC,5,f_classif
,0.21361758446157422,,0.260655737704918,0.9244099423306973,0.260655737704918,0.260655737704918,0.260655737704918,0.260655737704918,0.9260655737704918,,0.260655737704918,,0.260655737704918,0.9078536279327529,[56  3  4 25 41  9  0  0  0  0 21],[447 529 516 434 436 502 544 582 589 589 481],[ 94  12  26 107 109  43   0   0   0   0  60],[13 66 64 44 24 56 66 28 21 21 48],SVC,10,f_classif
,0.3610269100038921,,0.380327868852459,0.9371232583284562,0.380327868852459,0.380327868852459,0.380327868852459,0.380327868852459,0.9380327868852459,,0.38032786885245895,,0.380327868852459,0.92802797276056,[51 51 24  2  2 57  0  1  3 13 28],[517 510 455 537 545 380 544 575 586 568 505],[ 24  31  87   4   0 165   0   7   3  21  36],[18 18 44 67 63  8 66 27 18  8 41],SVC,15,f_classif
,0.3610269100038921,,0.380327868852459,0.9371232583284562,0.380327868852459,0.380327868852459,0.380327868852459,0.380327868852459,0.9380327868852459,,0.38032786885245895,,0.380327868852459,0.92802797276056,[51 51 24  2  2 57  0  1  3 13 28],[517 510 455 537 545 380 544 575 586 568 505],[ 24  31  87   4   0 165   0   7   3  21  36],[18 18 44 67 63  8 66 27 18  8 41],SVC,20,f_classif
,0.35967063626910173,,0.37868852459016394,0.9369542892383284,0.37868852459016394,0.37868852459016394,0.37868852459016394,0.37868852459016394,0.9378688524590164,,0.3786885245901639,,0.37868852459016394,0.9278086570314493,[51 52 22  2  2 57  0  1  3 13 28],[518 507 458 537 545 380 544 575 586 568 503],[ 23  34  84   4   0 165   0   7   3  21  38],[18 17 46 67 63  8 66 27 18  8 41],SVC,25,f_classif
0.4649242793859545,0.4610777272018845,0.46299301412996546,0.4721311475409836,0.946415119160604,0.4721311475409836,0.4721311475409836,0.4721311475409836,0.4721311475409836,0.9472131147540983,0.4581247002071051,0.47213114754098356,0.4650224794592677,0.4721311475409836,0.9384351632256589,[54 52 22  3  3 53 45  4 13  9 30],[527 514 492 536 534 445 488 577 581 578 506],[ 14  27  50   5  11 100  56   5   8  11  35],[15 17 46 66 62 12 21 24  8 12 39],SVC,30,f_classif
,0.2507463550941812,,0.25245901639344265,0.9241145585999626,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.25245901639344265,,0.25245901639344265,0.9128011282061442,[64 35  0  0  1 32  0  0 11  4  7],[288 453 542 541 545 511 544 582 544 583 511],[253  88   0   0   0  34   0   0  45   6  30],[ 5 34 68 69 64 33 66 28 10 17 62],SVC,35,f_classif
,0.24934775369557982,,0.25081967213114753,0.9239602137936653,0.25081967213114753,0.25081967213114753,0.25081967213114753,0.25081967213114753,0.9250819672131148,,0.25081967213114753,,0.25081967213114753,0.9127426795991693,[64 35  0  0  0 32  0  0 11  4  7],[286 455 542 541 545 511 544 582 543 583 511],[255  86   0   0   0  34   0   0  46   6  30],[ 5 34 68 69 65 33 66 28 10 17 62],SVC,40,f_classif
,0.2506652767522333,,0.25245901639344265,0.9241282527787097,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.2524590163934426,,0.25245901639344265,0.9129517641723641,[65 35  0  0  0 32  0  0 11  4  7],[287 456 542 541 545 511 544 582 543 583 510],[254  85   0   0   0  34   0   0  46   6  31],[ 4 34 68 69 65 33 66 28 10 17 62],SVC,45,f_classif
,0.2506652767522333,,0.25245901639344265,0.9241282527787097,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.2524590163934426,,0.25245901639344265,0.9129517641723641,[65 35  0  0  0 32  0  0 11  4  7],[287 456 542 541 545 511 544 582 543 583 510],[254  85   0   0   0  34   0   0  46   6  31],[ 4 34 68 69 65 33 66 28 10 17 62],SVC,50,f_classif
,0.2506652767522333,,0.25245901639344265,0.9241282527787097,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.2524590163934426,,0.25245901639344265,0.9129517641723641,[65 35  0  0  0 32  0  0 11  4  7],[287 456 542 541 545 511 544 582 543 583 510],[254  85   0   0   0  34   0   0  46   6  31],[ 4 34 68 69 65 33 66 28 10 17 62],SVC,55,f_classif
,0.2506652767522333,,0.25245901639344265,0.9241282527787097,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.2524590163934426,,0.25245901639344265,0.9129517641723641,[65 35  0  0  0 32  0  0 11  4  7],[287 456 542 541 545 511 544 582 543 583 510],[254  85   0   0   0  34   0   0  46   6  31],[ 4 34 68 69 65 33 66 28 10 17 62],SVC,60,f_classif
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,65,f_classif
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,70,f_classif
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,75,f_classif
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,80,f_classif
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,85,f_classif
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,90,f_classif
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,95,f_classif
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,100,f_classif
,0.21758952897060313,,0.26557377049180325,0.924914059285831,0.26557377049180325,0.26557377049180325,0.26557377049180325,0.26557377049180325,0.9265573770491803,,0.26557377049180325,,0.26557377049180325,0.9084808816523373,[58  3  5 25 41  9  0  0  0  0 21],[447 535 516 435 436 502 544 582 589 589 477],[ 94   6  26 106 109  43   0   0   0   0  64],[11 66 63 44 24 56 66 28 21 21 48],SVC,5,chi2
,0.21361758446157422,,0.260655737704918,0.9244099423306973,0.260655737704918,0.260655737704918,0.260655737704918,0.260655737704918,0.9260655737704918,,0.260655737704918,,0.260655737704918,0.9078536279327529,[56  3  4 25 41  9  0  0  0  0 21],[447 529 516 434 436 502 544 582 589 589 481],[ 94  12  26 107 109  43   0   0   0   0  60],[13 66 64 44 24 56 66 28 21 21 48],SVC,10,chi2
,0.3610269100038921,,0.380327868852459,0.9371232583284562,0.380327868852459,0.380327868852459,0.380327868852459,0.380327868852459,0.9380327868852459,,0.38032786885245895,,0.380327868852459,0.92802797276056,[51 51 24  2  2 57  0  1  3 13 28],[517 510 455 537 545 380 544 575 586 568 505],[ 24  31  87   4   0 165   0   7   3  21  36],[18 18 44 67 63  8 66 27 18  8 41],SVC,15,chi2
,0.3610269100038921,,0.380327868852459,0.9371232583284562,0.380327868852459,0.380327868852459,0.380327868852459,0.380327868852459,0.9380327868852459,,0.38032786885245895,,0.380327868852459,0.92802797276056,[51 51 24  2  2 57  0  1  3 13 28],[517 510 455 537 545 380 544 575 586 568 505],[ 24  31  87   4   0 165   0   7   3  21  36],[18 18 44 67 63  8 66 27 18  8 41],SVC,20,chi2
,0.35967063626910173,,0.37868852459016394,0.9369542892383284,0.37868852459016394,0.37868852459016394,0.37868852459016394,0.37868852459016394,0.9378688524590164,,0.3786885245901639,,0.37868852459016394,0.9278086570314493,[51 52 22  2  2 57  0  1  3 13 28],[518 507 458 537 545 380 544 575 586 568 503],[ 23  34  84   4   0 165   0   7   3  21  38],[18 17 46 67 63  8 66 27 18  8 41],SVC,25,chi2
0.4649242793859545,0.4610777272018845,0.46299301412996546,0.4721311475409836,0.946415119160604,0.4721311475409836,0.4721311475409836,0.4721311475409836,0.4721311475409836,0.9472131147540983,0.4581247002071051,0.47213114754098356,0.4650224794592677,0.4721311475409836,0.9384351632256589,[54 52 22  3  3 53 45  4 13  9 30],[527 514 492 536 534 445 488 577 581 578 506],[ 14  27  50   5  11 100  56   5   8  11  35],[15 17 46 66 62 12 21 24  8 12 39],SVC,30,chi2
,0.2507463550941812,,0.25245901639344265,0.9241145585999626,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.25245901639344265,,0.25245901639344265,0.9128011282061442,[64 35  0  0  1 32  0  0 11  4  7],[288 453 542 541 545 511 544 582 544 583 511],[253  88   0   0   0  34   0   0  45   6  30],[ 5 34 68 69 64 33 66 28 10 17 62],SVC,35,chi2
,0.24934775369557982,,0.25081967213114753,0.9239602137936653,0.25081967213114753,0.25081967213114753,0.25081967213114753,0.25081967213114753,0.9250819672131148,,0.25081967213114753,,0.25081967213114753,0.9127426795991693,[64 35  0  0  0 32  0  0 11  4  7],[286 455 542 541 545 511 544 582 543 583 511],[255  86   0   0   0  34   0   0  46   6  30],[ 5 34 68 69 65 33 66 28 10 17 62],SVC,40,chi2
,0.2506652767522333,,0.25245901639344265,0.9241282527787097,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.2524590163934426,,0.25245901639344265,0.9129517641723641,[65 35  0  0  0 32  0  0 11  4  7],[287 456 542 541 545 511 544 582 543 583 510],[254  85   0   0   0  34   0   0  46   6  31],[ 4 34 68 69 65 33 66 28 10 17 62],SVC,45,chi2
,0.2506652767522333,,0.25245901639344265,0.9241282527787097,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.2524590163934426,,0.25245901639344265,0.9129517641723641,[65 35  0  0  0 32  0  0 11  4  7],[287 456 542 541 545 511 544 582 543 583 510],[254  85   0   0   0  34   0   0  46   6  31],[ 4 34 68 69 65 33 66 28 10 17 62],SVC,50,chi2
,0.2506652767522333,,0.25245901639344265,0.9241282527787097,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.2524590163934426,,0.25245901639344265,0.9129517641723641,[65 35  0  0  0 32  0  0 11  4  7],[287 456 542 541 545 511 544 582 543 583 510],[254  85   0   0   0  34   0   0  46   6  31],[ 4 34 68 69 65 33 66 28 10 17 62],SVC,55,chi2
,0.2506652767522333,,0.25245901639344265,0.9241282527787097,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.2524590163934426,,0.25245901639344265,0.9129517641723641,[65 35  0  0  0 32  0  0 11  4  7],[287 456 542 541 545 511 544 582 543 583 510],[254  85   0   0   0  34   0   0  46   6  31],[ 4 34 68 69 65 33 66 28 10 17 62],SVC,60,chi2
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,65,chi2
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,70,chi2
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,75,chi2
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,80,chi2
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,85,chi2
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,90,chi2
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,95,chi2
,0.13286713286713286,,0.16229508196721312,0.9141740113064029,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.16229508196721312,0.9162295081967213,,0.1622950819672131,,0.16229508196721312,0.8936190424032189,[ 2  0  0 64 24  6  0  0  0  0  3],[499 536 542 129 520 536 544 582 589 589 523],[ 42   5   0 412  25   9   0   0   0   0  18],[67 69 68  5 41 59 66 28 21 21 66],SVC,100,chi2
,0.21758952897060313,,0.26557377049180325,0.924914059285831,0.26557377049180325,0.26557377049180325,0.26557377049180325,0.26557377049180325,0.9265573770491803,,0.26557377049180325,,0.26557377049180325,0.9084808816523373,[58  3  5 25 41  9  0  0  0  0 21],[447 535 516 435 436 502 544 582 589 589 477],[ 94   6  26 106 109  43   0   0   0   0  64],[11 66 63 44 24 56 66 28 21 21 48],SVC,5,mutual_info_classif
,0.21361758446157422,,0.260655737704918,0.9244099423306973,0.260655737704918,0.260655737704918,0.260655737704918,0.260655737704918,0.9260655737704918,,0.260655737704918,,0.260655737704918,0.9078536279327529,[56  3  4 25 41  9  0  0  0  0 21],[447 529 516 434 436 502 544 582 589 589 481],[ 94  12  26 107 109  43   0   0   0   0  60],[13 66 64 44 24 56 66 28 21 21 48],SVC,10,mutual_info_classif
,0.3610269100038921,,0.380327868852459,0.9371232583284562,0.380327868852459,0.380327868852459,0.380327868852459,0.380327868852459,0.9380327868852459,,0.38032786885245895,,0.380327868852459,0.92802797276056,[51 51 24  2  2 57  0  1  3 13 28],[517 510 455 537 545 380 544 575 586 568 505],[ 24  31  87   4   0 165   0   7   3  21  36],[18 18 44 67 63  8 66 27 18  8 41],SVC,15,mutual_info_classif
,0.3610269100038921,,0.380327868852459,0.9371232583284562,0.380327868852459,0.380327868852459,0.380327868852459,0.380327868852459,0.9380327868852459,,0.38032786885245895,,0.380327868852459,0.92802797276056,[51 51 24  2  2 57  0  1  3 13 28],[517 510 455 537 545 380 544 575 586 568 505],[ 24  31  87   4   0 165   0   7   3  21  36],[18 18 44 67 63  8 66 27 18  8 41],SVC,20,mutual_info_classif
,0.35967063626910173,,0.37868852459016394,0.9369542892383284,0.37868852459016394,0.37868852459016394,0.37868852459016394,0.37868852459016394,0.9378688524590164,,0.3786885245901639,,0.37868852459016394,0.9278086570314493,[51 52 22  2  2 57  0  1  3 13 28],[518 507 458 537 545 380 544 575 586 568 503],[ 23  34  84   4   0 165   0   7   3  21  38],[18 17 46 67 63  8 66 27 18  8 41],SVC,25,mutual_info_classif
0.4649242793859545,0.4610777272018845,0.46299301412996546,0.4721311475409836,0.946415119160604,0.4721311475409836,0.4721311475409836,0.4721311475409836,0.4721311475409836,0.9472131147540983,0.4581247002071051,0.47213114754098356,0.4650224794592677,0.4721311475409836,0.9384351632256589,[54 52 22  3  3 53 45  4 13  9 30],[527 514 492 536 534 445 488 577 581 578 506],[ 14  27  50   5  11 100  56   5   8  11  35],[15 17 46 66 62 12 21 24  8 12 39],SVC,30,mutual_info_classif
,0.2507463550941812,,0.25245901639344265,0.9241145585999626,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.25245901639344265,,0.25245901639344265,0.9128011282061442,[64 35  0  0  1 32  0  0 11  4  7],[288 453 542 541 545 511 544 582 544 583 511],[253  88   0   0   0  34   0   0  45   6  30],[ 5 34 68 69 64 33 66 28 10 17 62],SVC,35,mutual_info_classif
,0.24934775369557982,,0.25081967213114753,0.9239602137936653,0.25081967213114753,0.25081967213114753,0.25081967213114753,0.25081967213114753,0.9250819672131148,,0.25081967213114753,,0.25081967213114753,0.9127426795991693,[64 35  0  0  0 32  0  0 11  4  7],[286 455 542 541 545 511 544 582 543 583 511],[255  86   0   0   0  34   0   0  46   6  30],[ 5 34 68 69 65 33 66 28 10 17 62],SVC,40,mutual_info_classif
,0.2506652767522333,,0.25245901639344265,0.9241282527787097,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.25245901639344265,0.9252459016393443,,0.2524590163934426,,0.25245901639344265,0.9129517641723641,[65 35  0  0  0 32  0  0 11  4  7],[287 456 542 541 545 511 544 582 543 583 510],[254  85   0   0   0  34   0   0  46   6  31],[ 4 34 68 69 65 33 66 28 10 17 62],SVC,45,mutual_info_classif
